"permutations";"#UUIDs";"#classes";"#clone_configs"
"2_10_7_16_4_9_1_13_12_11_3_6_8_15_5_14";"12665";"2";"32"
"7_16_15_6_14_2_10_11_9_8_3_5_12_4_13_1";"12708";"2";"32"
"4_5_8_16_11_15_10_14_2_13_7_6_9_3_1_12";"11669";"1";"32"
"10_4_6_8_13_15_11_12_1_3_5_7_2_16_14_9";"12514";"2";"32"
"7_6_16_5_1_9_8_10_2_3_13_4_11_14_12_15";"12161";"2";"32"
"10_5_9_13_12_4_11_6_15_8_1_2_16_7_14_3";"12219";"2";"32"
"7_6_5_12_13_9_16_10_14_2_4_15_11_1_8_3";"12259";"2";"32"
"14_16_12_1_9_6_5_8_2_7_4_3_11_15_10_13";"12016";"2";"32"
"11_14_16_8_13_9_1_4_10_5_6_7_2_12_15_3";"11652";"1";"32"
"10_8_9_14_7_12_3_15_5_11_13_4_1_16_2_6";"12608";"2";"32"
"14_5_1_15_16_4_3_9_8_10_7_6_13_12_11_2";"12166";"2";"32"
"4_13_15_10_8_12_1_2_9_5_14_16_11_6_7_3";"11716";"1";"32"
"9_15_14_6_4_16_13_8_10_3_2_11_7_5_1_12";"12291";"2";"32"
"8_13_15_14_16_12_1_9_7_4_6_10_5_2_11_3";"12150";"2";"32"
"10_14_2_1_7_4_9_12_8_15_16_13_6_3_11_5";"12380";"2";"32"
"5_13_12_6_11_9_14_4_16_7_8_3_10_2_1_15";"11809";"2";"32"
"9_3_13_12_15_11_10_2_1_7_5_16_4_6_8_14";"12231";"2";"32"
"14_12_3_6_4_13_2_1_5_11_8_7_10_16_15_9";"12135";"2";"32"
"3_1_10_6_13_11_2_15_5_8_4_14_12_16_7_9";"11632";"1";"32"
"11_9_14_8_15_4_6_12_2_3_5_1_13_10_16_7";"11571";"1";"32"
"14_8_13_11_9_6_16_10_1_2_7_3_5_4_12_15";"12035";"2";"32"
"11_5_4_15_10_1_12_14_13_9_6_2_16_3_8_7";"11684";"1";"32"
"8_11_2_15_7_5_13_14_6_9_10_3_1_12_16_4";"12060";"2";"32"
"2_5_8_6_13_9_11_7_12_4_1_14_3_15_16_10";"12464";"2";"32"
"3_14_1_10_6_8_9_13_2_11_12_4_7_15_5_16";"11412";"1";"32"
"14_11_15_16_4_6_10_3_8_9_2_1_12_7_13_5";"12146";"2";"32"
"8_7_6_13_16_15_12_5_9_4_1_11_14_3_10_2";"12083";"2";"32"
"1_14_7_6_3_15_16_10_12_5_13_2_11_4_8_9";"12454";"2";"32"
"7_4_9_3_5_16_12_8_11_2_10_13_15_14_1_6";"12326";"2";"32"
"2_3_7_9_16_15_8_1_12_5_4_11_6_10_13_14";"12260";"2";"32"
"14_3_10_13_15_12_6_9_4_8_5_2_11_1_7_16";"12159";"2";"32"
"14_12_11_3_1_4_16_8_5_15_13_7_6_9_2_10";"11762";"2";"32"
"7_3_4_14_10_15_8_13_6_9_1_11_2_16_5_12";"12392";"2";"32"
"5_8_2_3_4_13_1_12_16_6_15_14_11_10_9_7";"12412";"2";"32"
"4_3_8_15_6_16_11_9_7_5_1_14_10_13_2_12";"11649";"1";"32"
"4_11_16_13_10_1_9_5_14_2_6_15_8_12_7_3";"11690";"1";"32"
"1_2_6_15_16_7_3_9_11_10_8_5_12_13_14_4";"12297";"2";"32"
"13_16_8_12_1_6_9_7_10_3_15_4_11_2_5_14";"12494";"2";"32"
"13_10_7_1_12_6_2_15_5_4_8_11_14_3_16_9";"12189";"2";"32"
"6_11_15_8_13_14_4_9_10_16_12_7_1_5_2_3";"12100";"2";"32"
"12_11_13_15_4_7_10_16_9_6_3_1_14_2_5_8";"12405";"2";"32"
"14_15_11_8_7_5_9_12_10_4_3_16_2_6_1_13";"11921";"2";"32"
"10_13_2_12_11_8_16_3_9_1_5_7_6_4_15_14";"12815";"2";"32"
"2_9_8_15_10_12_5_1_3_7_11_14_13_16_6_4";"12379";"2";"32"
"7_11_1_4_3_9_8_2_13_5_16_10_14_6_15_12";"11863";"2";"32"
"12_9_5_14_1_10_8_13_4_16_15_7_11_2_3_6";"12438";"2";"32"
"15_16_6_11_7_2_13_5_10_3_14_12_1_9_4_8";"11990";"2";"32"
"8_12_7_16_1_5_15_9_6_10_4_11_3_14_2_13";"12025";"2";"32"
"11_2_1_10_7_15_16_12_14_6_13_5_9_8_4_3";"11639";"1";"32"
"14_3_10_15_12_9_1_16_4_7_6_2_11_8_13_5";"12131";"2";"32"
"4_13_1_2_10_15_14_6_11_16_8_3_5_7_9_12";"11787";"1";"32"
"13_14_12_16_7_11_9_5_10_3_15_2_6_8_1_4";"11977";"2";"32"
"10_7_1_3_14_12_2_8_5_9_15_13_11_6_16_4";"12493";"2";"32"
"7_12_9_13_5_14_10_8_1_2_4_6_16_15_3_11";"12313";"2";"32"
"4_9_15_1_13_11_10_7_8_3_14_12_16_5_6_2";"11919";"1";"32"
"11_2_14_10_6_3_1_13_4_12_5_16_8_7_9_15";"11617";"1";"32"
"11_6_1_5_13_10_15_9_3_16_4_7_8_14_2_12";"11352";"1";"32"
"12_6_1_16_13_10_2_3_9_7_5_15_8_14_4_11";"12473";"2";"32"
"6_11_16_2_5_10_12_3_9_8_15_4_7_1_14_13";"12007";"2";"32"
"8_1_3_14_16_11_6_4_2_10_15_7_9_13_5_12";"12286";"2";"32"
"5_9_14_16_13_10_12_7_4_15_6_2_3_11_8_1";"12399";"2";"32"
"1_7_10_16_5_3_8_9_11_14_15_4_13_2_6_12";"12323";"2";"32"
"7_8_13_6_9_12_2_1_15_10_16_14_5_11_4_3";"11753";"2";"32"
"8_2_13_5_10_12_3_1_7_11_15_9_14_16_4_6";"12748";"2";"32"
"5_11_15_6_9_1_8_16_7_14_3_12_10_4_2_13";"11979";"2";"32"
"11_3_1_8_6_12_13_4_14_10_9_2_15_5_16_7";"11538";"1";"32"
"10_9_16_12_6_5_2_11_7_8_14_13_15_1_3_4";"12408";"2";"32"
"3_6_16_15_13_11_12_10_4_7_8_14_5_1_2_9";"11642";"1";"32"
"10_5_12_16_6_2_7_1_11_3_8_4_9_15_14_13";"12476";"2";"32"
"14_9_10_11_2_5_1_6_15_13_3_4_7_12_8_16";"12265";"2";"32"
"7_9_8_14_15_3_12_11_2_16_10_5_6_1_13_4";"12546";"2";"32"
"8_15_16_10_3_13_9_11_14_1_5_12_6_2_7_4";"12823";"2";"32"
"5_2_7_10_3_8_15_1_11_4_6_12_14_13_16_9";"12867";"2";"32"
"4_10_9_6_2_16_3_7_13_14_15_5_8_12_11_1";"11936";"1";"32"
"1_15_10_6_7_8_12_11_2_9_13_4_3_14_16_5";"12031";"2";"32"
"9_8_7_3_14_15_10_16_12_4_13_2_11_6_5_1";"12606";"2";"32"
"4_6_2_14_10_11_1_15_3_12_5_13_7_16_9_8";"11837";"1";"32"
"15_2_12_4_14_13_5_9_11_1_3_8_7_16_10_6";"12642";"2";"32"
"10_2_16_14_8_1_7_11_9_15_3_12_4_5_6_13";"12265";"2";"32"
"13_8_10_4_11_16_7_15_1_12_9_14_5_3_2_6";"12588";"2";"32"
"5_11_3_4_15_10_8_6_1_13_12_14_16_9_2_7";"12153";"2";"32"
"4_7_12_5_8_11_3_14_6_10_13_15_16_9_2_1";"11648";"1";"32"
"2_4_6_3_9_5_13_11_16_8_15_10_7_1_12_14";"12442";"2";"32"
"11_5_1_15_6_7_4_8_9_14_10_16_3_2_12_13";"11298";"1";"32"
"12_16_8_5_6_13_10_11_3_15_2_9_14_4_7_1";"12696";"2";"32"
"15_13_10_6_16_12_5_4_9_11_1_2_14_7_8_3";"12414";"2";"32"
"11_6_14_13_16_8_3_7_15_2_5_10_4_9_12_1";"11632";"1";"32"
"7_12_2_14_1_9_4_16_8_11_5_15_13_6_3_10";"12265";"2";"32"
"9_14_16_3_12_13_8_6_5_4_15_10_2_7_11_1";"12459";"2";"32"
"7_8_2_3_10_16_5_12_6_13_15_11_9_14_4_1";"12832";"2";"32"
"14_15_9_2_10_1_12_6_7_8_13_4_5_3_16_11";"12283";"2";"32"
"5_12_10_2_13_8_9_16_3_4_1_11_15_6_14_7";"12118";"2";"32"
"16_7_14_2_6_13_10_8_3_12_1_11_15_5_4_9";"12804";"2";"32"
"15_12_7_14_4_3_11_5_6_1_16_9_13_8_10_2";"12132";"2";"32"
"15_16_1_5_13_11_10_9_4_3_2_12_14_6_8_7";"11983";"2";"32"
"5_2_7_11_14_10_8_16_13_12_6_9_3_15_1_4";"12790";"2";"32"
"1_14_5_4_15_10_13_11_8_2_9_12_7_6_16_3";"12295";"2";"32"
"15_3_12_13_11_1_16_10_2_6_5_9_14_8_7_4";"12521";"2";"32"
"14_5_8_9_13_12_6_1_3_4_7_10_16_2_15_11";"12273";"2";"32"
"3_8_2_16_6_5_13_11_9_15_10_14_7_4_12_1";"11647";"1";"32"
"3_1_14_12_13_6_8_10_2_5_4_7_15_9_16_11";"11517";"1";"32"
"15_9_11_16_13_10_4_14_2_6_5_3_1_7_12_8";"12280";"2";"32"
"14_2_4_8_12_9_13_6_7_5_16_3_1_11_15_10";"12740";"2";"32"
"11_14_6_2_13_3_9_15_5_7_8_10_12_1_4_16";"11377";"1";"32"
"1_15_12_8_4_9_3_11_7_13_14_5_16_2_10_6";"12031";"2";"32"
"12_7_6_4_15_11_5_16_2_14_3_13_1_8_10_9";"12131";"2";"32"
"5_6_9_2_12_7_4_1_13_8_15_10_14_3_16_11";"12461";"2";"32"
"8_16_15_6_7_11_5_9_4_2_12_13_3_14_10_1";"11755";"2";"32"
"11_9_4_14_8_15_2_5_6_10_7_3_16_13_12_1";"11559";"1";"32"
"4_14_13_9_12_5_11_6_8_7_10_2_3_16_1_15";"11738";"1";"32"
"6_16_4_14_15_10_9_7_11_5_3_2_13_8_12_1";"12336";"2";"32"
"3_8_14_16_9_7_4_11_15_12_5_2_6_1_13_10";"11714";"1";"32"
"1_5_9_2_15_12_3_7_6_4_14_8_16_13_10_11";"12606";"2";"32"
"15_6_2_1_11_9_3_4_13_5_16_10_8_14_12_7";"12016";"2";"32"
"1_9_3_12_2_13_6_7_15_14_16_4_8_5_10_11";"12181";"2";"32"
"8_7_1_4_11_14_2_5_10_6_12_15_9_13_16_3";"12040";"2";"32"
"7_14_4_9_1_16_10_6_8_15_12_5_3_13_11_2";"12365";"2";"32"
"7_14_16_3_15_1_8_13_4_5_2_10_12_6_11_9";"11947";"2";"32"
"2_16_15_8_7_13_1_4_12_14_3_5_10_9_11_6";"12279";"2";"32"
"12_11_6_8_7_13_5_10_14_16_3_4_15_1_9_2";"12393";"2";"32"
"8_1_13_5_15_14_6_10_9_16_12_3_4_7_2_11";"12053";"2";"32"
"13_4_10_9_16_2_8_6_7_14_3_15_11_5_12_1";"12434";"2";"32"
"7_10_4_2_1_14_16_11_9_6_5_13_15_8_3_12";"12671";"2";"32"
"10_1_15_16_8_11_6_13_3_4_12_14_7_9_5_2";"12066";"2";"32"
"10_1_11_7_4_2_5_14_8_15_3_9_12_6_16_13";"12111";"2";"32"
"6_10_14_3_9_12_1_4_13_15_16_8_7_2_5_11";"12483";"2";"32"
"2_13_1_14_12_7_8_11_15_3_4_6_16_10_9_5";"12398";"2";"32"
"11_2_4_5_9_7_14_8_13_12_10_6_3_1_16_15";"11962";"1";"32"
"14_9_8_16_10_2_11_3_4_15_5_6_12_13_1_7";"12054";"2";"32"
"4_9_8_13_6_5_11_1_16_3_14_10_15_12_2_7";"11938";"1";"32"
"13_1_6_7_16_10_12_11_3_9_8_14_4_2_15_5";"12321";"2";"32"
"2_9_1_7_14_11_13_6_12_15_10_4_3_5_16_8";"12385";"2";"32"
"16_7_12_14_2_1_13_8_3_6_5_10_15_9_4_11";"12518";"2";"32"
"3_15_5_12_4_16_6_2_1_13_9_14_8_7_10_11";"11659";"1";"32"
"2_11_16_10_7_15_8_13_5_4_1_3_14_9_6_12";"12456";"2";"32"
"3_11_15_2_1_5_10_14_16_6_7_13_12_9_4_8";"11630";"1";"32"
"16_7_9_10_8_1_4_12_5_3_15_2_6_14_11_13";"12276";"2";"32"
"9_12_6_2_13_14_11_7_10_15_8_3_4_5_1_16";"12615";"2";"32"
"6_5_3_16_7_12_9_4_14_11_10_1_15_8_13_2";"12542";"2";"32"
"3_15_14_12_16_7_9_13_8_4_1_5_10_11_2_6";"11670";"1";"32"
"1_4_13_11_12_10_9_15_2_14_7_5_8_3_6_16";"12213";"2";"32"
"12_13_5_15_16_7_9_11_8_2_6_1_4_3_10_14";"12416";"2";"32"
"3_5_14_9_8_16_1_15_10_12_11_6_7_2_13_4";"11339";"1";"32"
"13_8_11_16_3_2_15_10_9_4_14_1_6_7_5_12";"11970";"2";"32"
"11_8_10_5_2_7_15_9_4_13_16_3_14_1_6_12";"11758";"1";"32"
"6_15_14_9_16_11_7_2_5_10_12_13_3_1_4_8";"12352";"2";"32"
"8_16_6_12_2_7_1_14_9_15_13_10_4_5_11_3";"12107";"2";"32"
"3_1_2_14_4_8_15_7_12_11_9_16_5_13_10_6";"11634";"1";"32"
"12_6_13_8_7_2_4_11_16_3_1_15_9_5_14_10";"12406";"2";"32"
"9_13_8_2_10_7_5_16_3_15_4_6_12_11_1_14";"12544";"2";"32"
"5_7_14_1_2_9_12_4_3_6_8_15_10_11_16_13";"12248";"2";"32"
"16_13_10_7_11_8_4_9_2_14_5_3_6_1_15_12";"12737";"2";"32"
"3_5_2_8_14_16_7_9_15_4_1_11_13_10_6_12";"11765";"1";"32"
"7_12_9_14_15_4_2_6_8_5_13_16_1_3_11_10";"12341";"2";"32"
"7_8_4_16_6_14_9_11_15_1_12_5_3_2_10_13";"12256";"2";"32"
"13_1_8_11_2_7_12_4_6_9_5_15_14_3_16_10";"12339";"2";"32"
"16_3_2_9_15_8_11_6_10_5_1_7_4_12_14_13";"12096";"2";"32"
"15_1_13_14_16_5_2_3_12_8_11_6_7_10_9_4";"12406";"2";"32"
"14_5_15_9_13_7_12_1_8_4_10_11_3_2_16_6";"12050";"2";"32"
"13_15_4_5_16_10_14_12_7_9_11_2_3_6_8_1";"12351";"2";"32"
"1_5_3_6_11_7_9_12_15_14_8_2_4_13_10_16";"12169";"2";"32"
"3_14_4_12_9_1_5_6_15_2_8_13_10_16_11_7";"11700";"1";"32"
"10_16_5_7_6_11_1_9_4_12_13_8_14_2_15_3";"12369";"2";"32"
"9_16_10_12_6_11_7_8_4_5_3_13_1_14_15_2";"12401";"2";"32"
"16_3_2_9_10_14_7_13_15_12_1_8_11_5_4_6";"12087";"2";"32"
"13_2_11_5_9_6_7_1_12_14_16_10_8_15_4_3";"12321";"2";"32"
"6_1_16_5_12_15_14_8_11_10_7_13_3_9_4_2";"12356";"2";"32"
"13_2_14_5_11_10_4_12_9_8_16_7_3_1_15_6";"12374";"2";"32"
"2_9_1_13_10_3_8_4_15_5_16_14_6_12_11_7";"12419";"2";"32"
"14_13_1_6_12_9_4_8_3_11_15_7_2_16_5_10";"12026";"2";"32"
"5_8_3_11_9_1_16_14_13_6_7_12_4_10_15_2";"11790";"2";"32"
"2_10_4_8_14_16_13_12_1_11_15_3_5_7_6_9";"12477";"2";"32"
"8_10_4_11_2_5_1_15_7_16_9_13_14_6_3_12";"12456";"2";"32"
"12_16_4_11_15_3_9_13_6_10_7_14_8_2_1_5";"12158";"2";"32"
"14_13_11_15_9_1_8_3_5_16_6_4_10_7_2_12";"11796";"2";"32"
"7_1_4_9_3_6_14_8_2_10_5_12_16_15_11_13";"12208";"2";"32"
"4_1_5_9_14_8_11_12_15_7_10_6_2_16_13_3";"11951";"1";"32"
"6_3_11_13_4_5_2_10_7_12_9_1_16_8_14_15";"12172";"2";"32"
"4_7_15_10_3_5_8_14_1_16_13_11_12_9_6_2";"11654";"1";"32"
"7_1_13_8_6_15_12_4_11_2_9_16_3_14_10_5";"12072";"2";"32"
"7_1_5_9_3_6_14_10_15_2_11_16_12_13_4_8";"12574";"2";"32"
"15_1_9_12_2_7_13_6_3_14_16_10_5_11_8_4";"12467";"2";"32"
"6_7_8_5_4_16_11_10_13_2_12_14_1_3_9_15";"12111";"2";"32"
"3_9_11_6_16_15_7_4_13_12_10_5_14_2_1_8";"11598";"1";"32"
"5_15_12_7_9_14_3_8_6_4_11_2_16_13_1_10";"12339";"2";"32"
"1_4_3_6_12_9_14_10_5_13_7_11_8_2_16_15";"12299";"2";"32"
"1_10_13_14_7_9_2_8_15_11_4_16_12_6_3_5";"12062";"2";"32"
"5_7_3_2_14_13_9_12_6_11_8_15_4_16_1_10";"12135";"2";"32"
"11_9_2_12_7_14_15_8_4_6_13_1_5_10_16_3";"11584";"1";"32"
"7_13_4_1_3_12_10_6_5_8_14_11_9_15_2_16";"12300";"2";"32"
"3_7_14_4_11_16_1_12_15_10_13_9_6_2_8_5";"11716";"1";"32"
"6_13_12_10_5_7_8_1_14_9_4_3_2_16_15_11";"12270";"2";"32"
"5_10_11_9_8_4_12_7_6_1_2_15_14_3_13_16";"12377";"2";"32"
"9_12_7_6_11_2_15_1_5_3_8_4_14_13_10_16";"12595";"2";"32"
"3_7_16_5_2_11_6_12_13_1_15_8_10_4_9_14";"11638";"1";"32"
"2_16_1_6_11_4_5_7_14_10_15_8_9_3_13_12";"11988";"2";"32"
"3_10_11_1_12_5_6_4_2_14_13_15_8_7_16_9";"11655";"1";"32"
"12_14_8_5_4_6_15_10_9_13_16_2_11_3_7_1";"12393";"2";"32"
"8_6_3_11_7_14_10_2_16_4_5_1_9_13_15_12";"12357";"2";"32"
"15_11_12_10_16_7_13_6_9_8_2_14_5_4_1_3";"12471";"2";"32"
"12_2_5_8_6_10_15_13_16_4_1_14_11_3_7_9";"12846";"2";"32"
"15_14_6_10_9_5_12_7_16_4_2_8_3_1_13_11";"12277";"2";"32"
"3_10_13_2_6_11_5_1_7_4_16_14_15_8_9_12";"11674";"1";"32"
"5_15_12_6_3_2_11_7_1_9_16_10_8_4_13_14";"11963";"2";"32"
"10_14_16_9_4_1_7_15_12_13_2_5_11_3_8_6";"12356";"2";"32"
"15_12_2_8_9_6_14_4_16_5_11_3_10_13_7_1";"12333";"2";"32"
"14_13_7_10_2_11_16_3_12_15_4_8_5_9_6_1";"12714";"2";"32"
"8_16_14_12_13_9_1_6_7_2_3_11_5_15_4_10";"12318";"2";"32"
"11_8_10_13_4_7_2_15_16_1_9_5_3_14_12_6";"11726";"1";"32"
"4_8_1_6_2_10_11_13_12_9_5_15_3_16_14_7";"11744";"1";"32"
"11_5_8_15_9_6_2_10_3_7_16_12_1_13_14_4";"11687";"1";"32"
"4_6_7_12_15_1_9_10_16_5_8_14_3_2_13_11";"11644";"1";"32"
"1_2_6_5_4_9_10_12_16_13_3_14_15_7_11_8";"12318";"2";"32"
"10_9_11_7_12_5_16_1_14_8_3_2_6_15_13_4";"12131";"2";"32"
"16_9_7_11_2_13_3_5_1_10_15_6_8_14_4_12";"12276";"2";"32"
"2_10_4_13_16_11_9_1_3_8_7_6_5_12_14_15";"12499";"2";"32"
"8_5_11_10_2_4_6_7_16_13_14_15_1_9_12_3";"12428";"2";"32"
"5_14_9_4_15_11_7_8_10_13_12_3_1_6_16_2";"12255";"2";"32"
"4_13_5_16_14_11_1_6_10_9_15_8_7_3_12_2";"11753";"1";"32"
"11_2_3_16_4_14_5_6_12_1_13_15_9_8_10_7";"11926";"1";"32"
"1_13_3_7_12_4_10_14_15_16_9_8_5_11_2_6";"12209";"2";"32"
"14_1_16_11_4_3_7_13_2_9_6_8_10_5_15_12";"11980";"2";"32"
"1_11_4_7_16_12_15_10_9_8_2_13_3_14_6_5";"11837";"2";"32"
"3_15_11_6_12_14_7_8_13_10_9_2_16_1_5_4";"11679";"1";"32"
"2_7_5_8_14_4_13_15_6_9_10_16_11_12_1_3";"12682";"2";"32"
"7_15_10_9_13_6_2_3_11_4_1_12_14_16_8_5";"12036";"2";"32"
"13_6_9_1_15_8_10_2_16_3_11_5_12_4_7_14";"12257";"2";"32"
"13_14_4_15_3_9_10_5_2_6_1_12_7_8_16_11";"12329";"2";"32"
"6_12_7_2_11_9_5_1_13_4_16_10_8_14_15_3";"12496";"2";"32"
"4_7_13_11_10_16_3_15_6_14_12_8_9_1_5_2";"11860";"1";"32"
"16_12_6_9_2_13_10_5_8_14_7_15_3_4_11_1";"11721";"2";"32"
"11_5_15_6_13_9_10_7_4_12_14_8_3_2_1_16";"11653";"1";"32"
"6_7_4_12_9_16_5_14_11_10_1_2_15_3_13_8";"12274";"2";"32"
"3_4_13_11_2_12_16_1_10_5_9_7_6_15_8_14";"11701";"1";"32"
"11_5_1_2_4_7_13_3_8_10_12_15_14_6_16_9";"11393";"1";"32"
"16_14_6_3_1_9_5_15_7_4_10_12_8_2_13_11";"11874";"2";"32"
"14_2_15_9_12_10_8_11_5_16_3_7_1_13_6_4";"12510";"2";"32"
"5_8_16_2_11_3_4_14_13_7_10_9_6_15_1_12";"12367";"2";"32"
"13_10_2_11_8_4_16_9_14_12_1_7_3_6_5_15";"12656";"2";"32"
"16_2_10_11_1_5_8_6_4_12_3_14_9_15_13_7";"12681";"2";"32"
"16_8_9_11_12_6_10_15_14_3_5_4_1_13_7_2";"12347";"2";"32"
"9_15_8_6_4_3_7_10_16_5_11_1_12_14_2_13";"12207";"2";"32"
"14_2_7_11_15_10_3_4_1_5_8_16_12_6_13_9";"12693";"2";"32"
"2_1_10_9_13_5_14_16_15_6_12_4_3_7_11_8";"12052";"2";"32"
"3_11_5_14_4_10_9_2_7_1_6_16_8_15_13_12";"11732";"1";"32"
"16_8_11_5_14_7_4_1_13_9_3_2_10_6_12_15";"12090";"2";"32"
"4_16_8_11_12_15_7_10_6_1_13_2_14_9_5_3";"11681";"1";"32"
"1_7_8_12_15_5_9_3_16_11_13_10_2_14_4_6";"12468";"2";"32"
"10_1_9_14_7_15_2_16_3_13_11_12_4_5_8_6";"12510";"2";"32"
"4_3_16_5_6_13_1_7_14_15_9_11_10_12_8_2";"11677";"1";"32"
"1_12_3_7_8_2_16_15_14_13_11_9_6_4_10_5";"12391";"2";"32"
"8_6_11_16_7_13_10_4_14_9_2_5_12_1_15_3";"12331";"2";"32"
"12_9_4_5_11_16_3_13_8_14_10_15_6_2_7_1";"12072";"2";"32"
"14_15_12_4_10_3_2_9_11_1_5_16_8_6_13_7";"12374";"2";"32"
"8_7_10_14_4_12_9_5_16_6_13_1_2_11_3_15";"12758";"2";"32"
"5_12_7_9_8_1_14_16_6_13_10_3_15_11_2_4";"12488";"2";"32"
"1_11_13_7_16_2_9_5_10_4_15_8_6_12_14_3";"12080";"2";"32"
"15_6_13_16_2_11_9_8_14_12_3_4_1_10_5_7";"12704";"2";"32"
"4_16_3_11_15_2_10_7_1_9_5_12_8_14_13_6";"11650";"1";"32"
"14_10_6_11_1_8_4_13_7_2_15_5_3_9_12_16";"12341";"2";"32"
"13_12_14_15_10_7_8_5_2_9_16_6_3_11_4_1";"11785";"2";"32"
"5_1_14_15_16_12_8_7_2_11_10_9_13_6_4_3";"12100";"2";"32"
"16_10_11_5_4_1_6_13_7_3_15_14_9_8_2_12";"12383";"2";"32"
"5_8_12_3_7_6_14_1_9_10_13_2_15_11_16_4";"12086";"2";"32"
"13_11_6_15_3_14_1_4_16_12_2_7_8_9_5_10";"11720";"2";"32"
"4_9_8_15_6_1_11_5_3_2_16_7_12_14_10_13";"11920";"1";"32"
"4_3_1_9_10_5_2_14_7_8_16_15_6_11_13_12";"11962";"1";"32"
"10_11_9_6_3_12_2_1_13_16_8_7_15_14_5_4";"12068";"2";"32"
"7_2_1_6_10_14_13_9_16_15_12_3_5_4_8_11";"12098";"2";"32"
"4_6_12_11_5_9_10_14_2_7_16_15_1_8_13_3";"11655";"1";"32"
"15_8_10_16_2_9_14_5_13_12_3_4_6_11_1_7";"12061";"2";"32"
"8_10_7_4_1_11_12_16_2_5_9_15_3_13_14_6";"12437";"2";"32"
"12_8_7_16_10_1_14_4_9_13_2_15_5_11_3_6";"12328";"2";"32"
"11_5_1_6_10_7_13_2_15_9_3_8_14_12_16_4";"11377";"1";"32"
"9_3_15_12_7_13_6_1_11_8_16_5_14_4_10_2";"12056";"2";"32"
"1_16_2_14_7_5_13_12_4_10_9_15_3_11_8_6";"12207";"2";"32"
"3_15_10_12_9_13_7_11_4_14_5_16_2_1_8_6";"11674";"1";"32"
"3_11_16_7_5_1_9_13_6_10_4_2_14_8_12_15";"11661";"1";"32"
"14_6_5_2_10_11_1_13_3_9_16_7_15_12_4_8";"12226";"2";"32"
"5_9_13_7_12_11_2_4_6_1_10_15_3_8_14_16";"12189";"2";"32"
"11_2_6_1_7_4_8_16_3_14_10_12_15_13_9_5";"11625";"1";"32"
"10_3_9_16_15_12_14_2_6_7_8_11_1_4_13_5";"12282";"2";"32"
"12_1_10_6_13_4_11_3_15_8_16_5_14_2_7_9";"12230";"2";"32"
"3_9_16_11_13_5_4_14_8_12_1_15_2_7_10_6";"11574";"1";"32"
"15_9_12_6_4_1_5_8_16_7_11_3_2_13_10_14";"12306";"2";"32"
"12_13_7_2_3_15_6_4_14_10_8_5_9_11_1_16";"12872";"2";"32"
"5_8_6_16_11_14_10_13_15_3_2_12_7_1_9_4";"11938";"2";"32"
"2_11_3_12_8_6_10_5_9_14_13_15_7_4_1_16";"12044";"2";"32"
"11_16_14_9_2_13_3_15_12_6_1_7_4_10_5_8";"11644";"1";"32"
"12_8_11_5_7_10_1_2_14_3_6_9_4_13_16_15";"12086";"2";"32"
"8_13_11_10_2_1_7_14_16_4_5_9_15_12_6_3";"12097";"2";"32"
"1_9_8_11_7_2_13_15_10_6_12_4_3_16_5_14";"12372";"2";"32"
"12_10_6_13_7_9_8_15_1_4_14_2_5_16_11_3";"12548";"2";"32"
"1_8_5_4_7_16_9_15_10_12_3_11_6_2_14_13";"12134";"2";"32"
"15_10_12_6_4_11_14_7_3_2_5_8_9_16_1_13";"12438";"2";"32"
"11_3_13_14_12_7_5_6_8_10_2_4_16_1_15_9";"11644";"1";"32"
"4_15_16_6_14_3_2_12_5_11_13_9_8_1_7_10";"11655";"1";"32"
"6_5_4_16_15_7_9_11_14_13_8_1_3_2_10_12";"12253";"2";"32"
"7_14_11_3_8_10_16_5_1_6_12_4_13_2_9_15";"12033";"2";"32"
"9_11_7_4_12_5_1_14_15_10_16_2_3_6_13_8";"11893";"2";"32"
"8_4_13_5_14_15_9_10_2_12_11_1_3_6_7_16";"12381";"2";"32"
"11_10_15_6_13_3_4_8_1_16_7_9_12_2_5_14";"11932";"1";"32"
"9_5_1_6_8_16_13_14_10_15_12_3_7_4_11_2";"12377";"2";"32"
"2_14_7_5_16_11_13_6_1_4_15_9_8_10_3_12";"12530";"2";"32"
"9_14_15_12_11_7_2_1_6_16_8_10_4_3_13_5";"12376";"2";"32"
"4_10_5_8_14_15_1_13_7_3_9_11_2_16_12_6";"11986";"1";"32"
"10_7_5_13_11_14_2_6_8_4_9_1_15_16_3_12";"12816";"2";"32"
"1_14_13_16_2_9_3_5_11_15_7_4_6_8_10_12";"12235";"2";"32"
"6_5_12_11_4_9_3_8_7_13_15_2_14_16_10_1";"12158";"2";"32"
"11_15_5_1_14_16_9_10_12_6_4_2_3_8_7_13";"11650";"1";"32"
"13_7_15_3_10_2_14_11_16_5_8_1_4_6_9_12";"12170";"2";"32"
"2_3_4_9_11_10_14_12_15_7_16_6_1_5_8_13";"12229";"2";"32"
"5_11_12_3_15_16_6_8_9_2_14_7_4_13_1_10";"12351";"2";"32"
"1_12_13_16_10_2_5_8_11_15_7_6_4_3_14_9";"12568";"2";"32"
"14_13_2_10_7_6_16_9_12_5_3_8_15_1_11_4";"12634";"2";"32"
"1_5_4_7_13_6_10_16_3_9_14_15_12_8_2_11";"12292";"2";"32"
"14_2_12_13_6_5_11_7_4_15_8_3_16_10_1_9";"12820";"2";"32"
