"permutations";"#UUIDs";"#classes";"#clone_configs"
"7_4_1_13";"10982";"5";"28"
"5_6_1_10_8_9_4_12_11_15";"11310";"5";"72"
"13_10_4_5_1_14_6_16_8_9_7_2_11_12";"11380";"5";"97"
"9_2_1_14_12_7_13_16_11";"11238";"5";"63"
"14_9_1";"9262";"3";"15"
"1_16_12_6_2_13_3_10_11_4_9";"11146";"5";"80"
"1";"6020";"2";"4"
"11_1_6_9_5";"10880";"5";"33"
"1_10_12";"10675";"5";"20"
"2_1_14_8_11_3";"11024";"5";"42"
"11_1_6";"10792";"5";"21"
"8_1_13_11_15_10_14_7_5_16_4_2_6_3_12";"11228";"5";"109"
"3_15_8_4_1_11_2_12_7_13_10_9_6_5";"11215";"5";"100"
"4_3_1_9_16_15_11_14_2_6_5_13_10_12";"11446";"6";"101"
"10_1_6_3_2_8_9_14_16_13_4_12_11";"11334";"6";"93"
"12_10_1_2";"10680";"5";"24"
"5_15_6_2_12_13_4_1_9";"11198";"5";"61"
"2_10_1_8_14_9";"9744";"4";"29"
"12_13_2_5_8_1_4_15";"11208";"5";"56"
"6_5_14_10_8_7_4_1";"11198";"5";"52"
"14_1";"9260";"3";"10"
"8_1";"8667";"2";"8"
"14_13_9_10_16_5_1_12_2";"11239";"5";"57"
"9_8_2_16_6_1_12_14_15_11";"11255";"6";"68"
"3_1_4_10_12_8_5_11_16_7";"11445";"6";"78"
"12_1_6_7";"11318";"5";"28"
"11_3_13_7_15_1";"11159";"5";"46"
"13_4_16_15_6_7_12_10_11_1_3_14";"11337";"5";"92"
"8_3_4_1_15_10_9_7_12_5_14_2_16_6";"11196";"5";"96"
"13_2_10_16_12_7_4_5_8_1";"11294";"5";"68"
"2_6_15_7_4_8_9_11_10_14_12_1_5";"11296";"5";"90"
"5_1";"8835";"3";"10"
"7_9_14_6_10_15_8_3_11_12_1_4_5_16";"11312";"5";"103"
"8_10_9_6_1_2_13_14_16_4_15_7";"11291";"6";"75"
"1";"6020";"2";"4"
"12_1_8";"11208";"5";"21"
"15_1_10_7";"9680";"3";"21"
"1";"6020";"2";"4"
"2_13_4_15_5_8_3_9_14_7_10_1_11_16_12";"11361";"5";"108"
"9_7_2_1";"9558";"3";"19"
"13_11_9_8_2_1_12_3_10";"11225";"5";"63"
"8_5_12_13_6_11_7_1_9";"11159";"5";"64"
"13_5_12_15_11_4_3_1_6_8";"11167";"5";"79"
"9_3_1_10_14_5";"11285";"6";"38"
"15_9_8_4_13_14_1_16_7_12_11_5_6";"11207";"5";"95"
"8_1_16_13_2";"9799";"3";"25"
"15_10_9_14_5_1_8_6";"9850";"3";"42"
"3_13_14_7_1_6_8_16";"11208";"5";"54"
"11_2_3_4_1_7_5_14_13_8_16_9_15";"11502";"5";"92"
"3_15_8_5_1_10_4";"11163";"5";"49"
"1";"6020";"2";"4"
"3_14_1_5_9_11_4";"11088";"5";"54"
"5_4_8_1_14_15";"11180";"5";"41"
"2_5_11_13_4_7_10_16_8_3_15_12_1";"11336";"5";"96"
"11_12_16_15_6_8_10_1";"11209";"5";"57"
"11_6_4_9_8_13_2_7_5_1_16_12_15";"11269";"5";"92"
"4_7_16_10_5_11_6_8_1_9_13_3";"11242";"5";"85"
"7_16_1_5_6_9_12_13_14_10_15";"11157";"5";"73"
"6_13_14_1_11_7_5_12_3";"11200";"5";"70"
"6_15_3_4_10_8_7_9_2_14_16_12_11_1_5";"11280";"5";"107"
"16_14_9_11_1_12_3_2_5_15";"11167";"5";"73"
"14_8_6_9_12_11_10_1_5_13";"11234";"5";"69"
"4_12_15_13_2_16_11_10_1_6_3_9_7_14";"11235";"5";"101"
"4_7_10_9_1_6_14_16_15_8_3_11";"11330";"5";"85"
"10_4_1_6_11_12_13";"11487";"6";"54"
"5_1_6_2_7";"9457";"3";"25"
"10_7_4_13_14_16_15_11_8_5_3_1_2_6_9";"11375";"5";"103"
"14_7_1_16_10_3_4_5_13_8_6_11_9_15";"11229";"5";"99"
"9_1";"7088";"2";"8"
"1_5";"8834";"3";"10"
"15_9_13_6_5_7_3_10_1_4_11";"11190";"5";"79"
"11_3_1_14_5_15_2_16_13";"11344";"5";"64"
"10_9_5_14_13_6_16_1";"9973";"3";"43"
"1_2_12";"10672";"5";"19"
"6_2_13_1_15_11_12";"11258";"5";"50"
"1";"6020";"2";"4"
"6_7_1";"9385";"3";"15"
"6_15_16_2_4_1_3_9_10_12";"11191";"5";"69"
"11_3_4_1_12_16_2_6";"11309";"5";"63"
"11_3_15_6_7_9_5_1_12_8";"11224";"5";"74"
"11_13_10_4_3_7_6_1_2_15_14_8";"11361";"5";"84"
"6_9_13_7_15_16_5_12_1_4_11_2_14_8";"11330";"6";"99"
"1";"6020";"2";"4"
"12_5_7_1_2_14_4_9_8_3_6_15_16_10";"11182";"5";"96"
"11_12_14_16_2_10_1_7_9_6_13_3_5_8";"11219";"5";"97"
"1_2_8_5_10";"9692";"3";"24"
"14_1_12_6_16_7_13";"11135";"5";"49"
"4_15_16_13_6_5_11_10_3_1";"11263";"5";"74"
"2_16_13_4_1_11_5_14_9";"11195";"5";"62"
"1";"6020";"2";"4"
"10_3_13_14_16_6_8_9_12_11_5_15_1";"11588";"6";"93"
"13_6_3_1";"10677";"5";"27"
"3_15_1_5_13_2_9_16_7_11_6";"11186";"5";"75"
"9_4_7_13_1_10_14_5_6";"11389";"6";"58"
"6_1_16_15_11";"11107";"5";"35"
"4_7_15_16_14_9_3_11_2_8_1_10_12";"11241";"5";"94"
"8_3_13_16_7_1_11_15_10_12_14_6_5_2";"11248";"5";"99"
"1_10_15_13_8";"9797";"3";"26"
"2_1_11_9_7";"11209";"5";"31"
"11_15_1_9_5_6_16";"11149";"5";"47"
"12_13_8_2_11_3_16_15_1_14";"11210";"5";"74"
"1_6_10_15";"9928";"4";"20"
"8_10_5_2_9_3_1_6_13_16_12_15_11";"11375";"6";"90"
"2_13_7_1_4_12_8_10_5_15";"11319";"5";"68"
"15_8_6_13_7_2_3_10_4_5_12_1";"11218";"5";"84"
"1";"6020";"2";"4"
"1_7_16_2";"9790";"3";"20"
"12_3_13_1_5_8_9_15";"11177";"5";"57"
"1";"6020";"2";"4"
"1_10_14_15_12_3_5_8_16_7_13";"11225";"5";"78"
"3_1_4_10_16";"11318";"6";"36"
"6_8_1_3";"10016";"4";"23"
"5_3_1_16_7_10";"11134";"5";"40"
"8_1_14_12";"11099";"5";"28"
"1_12_10";"10675";"5";"20"
"1_7_8_11";"11026";"5";"28"
"2_13_11_1_12_7_6";"11261";"5";"50"
"12_13_3_2_16_5_7_4_6_15_11_1_9_14";"11232";"5";"103"
"8_13_10_11_9_5_1_16_3_12_7";"11334";"5";"80"
"16_4_1_8_5_6_12";"11190";"5";"51"
"5_3_8_15_10_14_1_11";"11230";"5";"57"
"9_1_14_10";"9549";"3";"20"
"7_12_9_1_10_5_15_8_14_16";"11196";"5";"66"
"1_15";"9648";"3";"10"
"4_15_7_11_14_2_5_10_1_16_12_6_8_13";"11270";"5";"99"
"10_15_1_12";"11034";"5";"27"
"8_10_13_1_14_2_12_3_4";"11325";"6";"64"
"14_1_4_3_8_11_15_9_7_6_10";"11206";"5";"78"
"2_12_14_16_15_1_6_5";"11381";"5";"53"
"3_1_8_10_5_7_2";"11211";"6";"43"
"6_1_10_2_16";"9847";"4";"24"
"9_5_11_15_10_14_16_2_1_12_6";"11275";"5";"74"
"14_11_1_3_5_7_16_2_13_4_15_8";"11211";"5";"87"
"11_6_10_13_1_9_15_8_2_7_4_14_16_5_12";"11331";"5";"104"
"11_13_12_1_6_8_16_15_3_2_4";"11153";"5";"83"
"2_8_1_16";"9691";"3";"19"
"7_1_8_12_11_3";"11137";"5";"49"
"15_3_8_10_1_4_14_13_12_2_7_5_6_11_16";"11277";"5";"109"
"1_13";"9232";"3";"10"
"1";"6020";"2";"4"
"10_3_14_15_13_8_16_2_6_9_7_1_11";"11585";"6";"86"
"2_5_3_4_9_15_6_7_1_16_14";"11313";"5";"74"
"8_10_2_16_14_11_13_12_15_1_5_6";"11321";"6";"82"
"1_5";"8834";"3";"10"
"11_9_3_15_7_8_13_1_5_14_16_4_6_12";"11398";"5";"105"
"10_15_13_4_6_1";"11193";"5";"39"
"6_5_16_1_2_11_9_15";"11138";"5";"51"
"1_12_5_6_11_7_9_3_10_2_16";"11369";"5";"77"
"1_11_6_2";"11043";"5";"25"
"8_10_9_13_12_15_5_6_1";"11303";"6";"58"
"1";"6020";"2";"4"
"10_13_6_14_11_2_8_1_9_7_16_5";"11306";"5";"76"
"1_15_14_16_3_4_11_6_12_2_10_9";"11161";"5";"87"
"13_16_2_12_10_5_7_1_6_8_14_9";"11197";"5";"76"
"7_1_2_13_6_16";"9864";"3";"31"
"5_8_1_3_14_10_16_4_2_15";"11216";"5";"67"
"1_10_7_13_12_3_14";"11260";"5";"51"
"1_15_11_6_14_13_4_3";"11134";"5";"62"
"9_14_1_6_15_8_10_11";"11114";"5";"51"
"1";"6020";"2";"4"
"1_16_2_15_7_6_4_9";"11130";"5";"50"
"9_1_8_3_15";"11174";"6";"32"
"13_11_2_1_12_8_16_9_5";"11279";"5";"62"
"1_2";"6538";"2";"8"
"6_8_5_7_14_9_13_10_1";"9835";"3";"48"
"8_6_13_3_14_11_12_7_1_10_4";"11229";"5";"84"
"1";"6020";"2";"4"
"12_3_14_5_9_1_4_11_15_6_16_7";"11210";"5";"92"
"1_3_7_2";"10825";"5";"25"
"1";"6020";"2";"4"
"1_9_7_15_12_2_13_3_16";"11224";"5";"62"
"1_3_10";"10482";"4";"17"
"16_4_7_2_5_10_15_6_13_3_8_14_11_12_1";"11249";"5";"109"
"8_3_5_10_13_6_15_1_9_7_11";"11343";"5";"75"
"2_7_1_5_10_14_9_13_16_6_12_3";"11268";"5";"80"
"1";"6020";"2";"4"
"10_13_9_15_11_4_2_1_12_8";"11297";"5";"70"
"5_13_16_14_9_6_12_10_1_15_3_11";"11188";"5";"87"
"1_5_13_7_3_11_10_14_4_16_9_6";"11234";"5";"86"
"6_1_2_9_14_10_8_7_4_11";"11279";"6";"65"
"6_7_5_9_3_15_12_4_1";"11368";"5";"67"
"7_1_3_12";"11085";"5";"32"
"5_7_2_9_1_4_13_10";"11126";"5";"49"
"1_2_5_14_13_15_3";"11208";"5";"46"
"1_14";"9259";"3";"10"
"3_15_2_16_1";"11167";"5";"32"
"15_1_16_11_9_10_8_4";"11138";"5";"55"
"10_6_2_11_3_1_4_9_7_13_14_8_12_5";"11407";"6";"100"
"1_9_8";"9535";"2";"12"
"13_15_16_2_11_1_10_8_4";"11183";"5";"61"
"6_4_1_15";"11106";"5";"27"
"4_1_10_12";"10783";"6";"30"
"11_1_6_8_4";"11147";"5";"37"
"13_11_10_12_4_1_2_14_8_6_15";"11291";"5";"78"
"6_15_9_1";"9815";"3";"20"
"4_11_14_3_1";"11011";"5";"42"
"3_5_12_15_16_10_4_9_6_1";"11243";"5";"72"
"1_8_3";"10020";"4";"18"
"7_9_11_2_1_4_5_10_8";"11203";"5";"59"
"11_6_12_16_8_4_13_14_2_1_9_3_7_15_10";"11224";"5";"107"
"12_3_5_10_1_4_13_8_2_15_6_11_14";"11245";"5";"95"
"5_10_16_8_13_9_1_11_6_3_7_4_15";"11356";"5";"92"
"1_6_2_4_3";"10095";"4";"31"
"10_4_6_8_12_16_13_11_14_15_1_9";"11511";"6";"86"
"9_6_4_1_11_5_15";"11309";"6";"50"
"8_2_16_15_11_13_5_1_14_3";"11205";"5";"70"
"1_6_10";"9492";"2";"12"
"16_1_3_2_12_5_15_8";"11169";"5";"56"
"14_10_8_1_5_11_7";"11210";"5";"47"
"9_8_1_16_2_3_5";"11237";"6";"43"
"6_11_13_5_7_8_16_4_2_10_12_15_1_9";"11278";"5";"97"
"11_6_1_8_14_5";"11053";"5";"41"
"15_2_1_11_6_5_8";"11142";"5";"45"
"6_1_4";"10020";"4";"18"
"6_8_11_1_10_12_9_4_3";"11149";"5";"68"
"1_13_5_8_15_14_3_2_6_16";"11172";"5";"65"
"16_12_8_1_11";"11068";"5";"39"
"11_6_8_1_14_5_16_10_12_4_9";"11227";"5";"79"
"4_1_14_11";"11189";"5";"32"
"2_1_10_8_16";"9783";"4";"24"
"10_6_1_15_7_2_3_13_8_5";"11337";"6";"63"
"9_13_1_6_16_3_15_11_14_5";"11148";"5";"71"
"1_9";"7088";"2";"8"
"4_10_1_15";"11331";"6";"26"
"11_4_6_1_12_7_2_16_3_10_5_15_13_8";"11242";"5";"102"
"7_1_10_14_2_6";"9826";"3";"30"
"12_5_11_10_2_8_7_6_16_14_9_4_1_13_3";"11263";"5";"107"
"5_1_11_6_10_8_13_2_14_9_12_16";"11248";"5";"80"
"1";"6020";"2";"4"
"14_4_16_8_9_7_6_2_12_11_10_3_1_5_15";"11304";"5";"107"
"1_16_6_13_8_12_10_14_11_7_3_4";"11166";"5";"91"
"15_4_2_1_8_5";"11159";"5";"38"
"6_12_10_14_8_4_9_1_11_3_16_13_2";"11224";"5";"93"
"6_5_10_15_14_13_3_16_8_1";"11328";"5";"66"
"1";"6020";"2";"4"
"1_7_16_9";"9787";"3";"21"
"1";"6020";"2";"4"
"1_5_12_9_2_16_11_7";"11143";"5";"56"
"11_14_16_13_5_1";"11141";"5";"43"
"12_4_7_14_1_13_9_2";"11193";"5";"55"
"1";"6020";"2";"4"
"1_2";"6538";"2";"8"
"1";"6020";"2";"4"
"16_11_5_1_15_14_12";"11169";"5";"54"
"9_1_2_15_4";"11068";"5";"30"
"8_12_5_9_1";"11154";"5";"33"
"10_9_4_16_5_14_15_11_1_8";"11482";"6";"69"
"15_6_1_5_16_12_4_11_8_14_3_10";"11165";"5";"91"
"2_5_9_6_4_11_12_13_3_10_14_1_8_7_15";"11407";"5";"107"
"2_16_11_15_5_10_6_14_1_7_9_4";"11207";"5";"80"
"14_15_9_7_13_8_6_1_16_12_10_11_3_2";"11213";"5";"97"
"9_8_14_1_5";"9796";"4";"26"
"1";"6020";"2";"4"
"1_11_4_6_8_5";"11233";"5";"44"
"9_1_16_15_5_3_11_6_12_14_10";"11176";"5";"80"
"9_8_4_10_14_1_11_13_12_5_7";"11326";"6";"80"
"11_1_2_8";"11189";"5";"25"
"3_6_9_16_8_1_15_4_11";"11257";"6";"66"
"8_1";"8667";"2";"8"
"15_1";"9649";"3";"10"
"16_2_11_8_13_1_10_3_5";"11199";"5";"61"
"1";"6020";"2";"4"
"3_13_2_16_11_10_14_9_7_1_6_5_8_12";"11338";"5";"97"
"3_15_7_1_2_8_13_12";"11196";"5";"56"
"8_16_7_2_10_13_3_14_12_15_4_1_6_11";"11224";"5";"102"
"1_16";"9675";"3";"10"
"2_1_3_5";"10682";"5";"25"
"11_4_1_2_10_8_7_9_15_13_6_12_5_14_3";"11477";"5";"107"
"13_1";"9233";"3";"10"
"1_12_7_11_2";"11257";"5";"37"
"6_13_8_7_16_4_11_10_1_12_15_5_3";"11299";"5";"98"
"4_7_1_8_13_10_15_5_16";"11227";"5";"60"
"10_16_2_14_15_1";"9831";"3";"31"
"3_16_2_1_15";"11164";"5";"32"
"1";"6020";"2";"4"
"15_4_5_6_16_11_13_1_3";"11182";"5";"69"
"16_7_2_9_1_6_10";"9847";"3";"35"
"1_11_9_14_8_7_16_10_3_12_4_15";"11411";"5";"90"
"9_1_13_7_3_4_5_14_2_6_10_15_16_8";"11222";"5";"92"
"5_1_15_4_9_3";"11059";"5";"43"
"10_2_14_1_7_16_5_4_9_3_13_6_8_12";"11312";"5";"96"
"1";"6020";"2";"4"
"8_10_11_12_1_13";"11312";"6";"44"
"7_8_1_15_13";"9818";"3";"27"
"1";"6020";"2";"4"
"2_7_4_6_1";"10741";"5";"31"
"6_12_14_16_1_8_5";"11150";"5";"48"
"1_8_11_6_10";"11032";"5";"32"
"14_2_7_15_5_16_12_3_1_6_8";"11302";"5";"76"
"4_9_1_16_11_5_12_2_15_7_3";"11480";"6";"83"
"13_2_8_6_4_14_9_1_15";"11266";"5";"56"
"14_1_6_8_10";"9697";"3";"25"
"1_12_3_11_5_2_8_9_16_7_14_13_4_10";"11375";"5";"101"
"3_7_11_6_1_8_5_12_13_2_10";"11238";"5";"78"
"15_6_4_10_2_8_12_13_7_14_5_1_16";"11253";"5";"88"
"10_6_14_1_13_9_16_4_8_15";"11320";"6";"64"
"2_3_13_8_7_9_5_1";"11358";"5";"50"
"12_2_1";"10675";"5";"19"
"8_3_14_16_11_9_7_10_1_4_13_15_2_6_12";"11268";"5";"107"
"5_6_14_8_15_11_3_10_1_13_12_4_16";"11297";"5";"98"
"5_9_4_11_10_2_15_7_1";"11257";"5";"60"
"1";"6020";"2";"4"
"1_16_12_6_5_15_7_9_11_14_4_10_13";"11168";"5";"94"
"11_3_1_16";"11247";"5";"32"
"10_14_5_2_9_7_4_16_1_15_6_3";"11308";"5";"79"
"6_12_5_1_9_3_16_13";"11168";"5";"57"
"16_5_10_6_13_7_8_1_15_4_9_11_12_3";"11246";"5";"103"
"15_1";"9649";"3";"10"
"9_8_1_15";"9878";"4";"20"
"11_9_4_12_16_15_8_1_13_6_7";"11425";"5";"81"
"8_9_12_3_1";"11165";"6";"36"
"2_7_11_1_6_4_15";"11237";"5";"49"
"16_15_7_4_9_3_12_1_8_10_5_13";"11221";"5";"86"
"14_3_11_1_9_4_16_2_13_8_15_12";"11223";"5";"89"
"4_9_8_7_5_14_1_6_12_15";"11494";"6";"70"
"1_7_6_2_8";"9394";"3";"24"
"1_16";"9675";"3";"10"
"14_9_6_1_12_11_16_2_15_13_10";"11152";"5";"74"
"7_1";"9251";"3";"10"
"12_14_10_13_3_7_16_5_15_1_6";"11253";"5";"78"
"1_4_12_14_11_6_5_7";"11352";"5";"63"
"5_4_12_14_6_1";"11167";"5";"45"
"2_1_13_6";"9602";"3";"19"
"1";"6020";"2";"4"
"14_1";"9260";"3";"10"
"1_12_8_3_14";"11267";"5";"38"
"12_7_13_11_3_10_6_1_4_2";"11265";"5";"75"
"4_11_5_7_6_8_15_10_2_13_9_14_1";"11320";"5";"86"
"4_9_1_16";"11317";"6";"26"
"5_15_2_1_9";"9738";"3";"25"
"14_16_4_2_1_10_13_6";"11174";"5";"50"
"1_16_10";"9680";"3";"15"
"16_10_15_8_14_9_4_5_6_13_1";"11217";"5";"71"
"2_13_10_4_9_1_12_7_5_8_11_15";"11353";"5";"84"
"1_3_11_13";"10820";"5";"32"
"7_5_10_4_13_11_12_1_6_9";"11350";"5";"73"
"1_4_7_14_6_2_15_10_12";"11428";"5";"61"
"1";"6020";"2";"4"
"15_12_1_4";"11063";"5";"32"
"10_6_16_2_3_11_8_1_4";"11280";"6";"63"
"4_12_15_16_3_1";"11165";"5";"49"
"13_7_3_12_4_14_1_11_8_5_16";"11254";"5";"87"
"13_1_15_5_6";"9807";"3";"27"
"1_2_15_9_10";"9657";"3";"24"
"13_8_3_14_16_2_9_12_15_1_4";"11271";"5";"78"
"2_10_1_16_6_9_15_7";"9821";"3";"41"
"1";"6020";"2";"4"
"1";"6020";"2";"4"
"1_16";"9675";"3";"10"
"3_10_1_11_9_5_13_2";"11289";"6";"53"
"1_2_5_4_8_14";"11094";"5";"38"
"8_15_3_4_6_13_12_1_7_11_5_16_14";"11195";"5";"100"
"1_3";"9243";"4";"13"
"14_8_15_3_1_10_11_6_7_13_9_5_4_12_16";"11265";"5";"110"
"2_1_10_11";"10545";"5";"24"
"6_1_5_12_10_13_2_14_15_7_11_8_9_4";"11168";"5";"97"
"6_14_12_5_8_7_9_1";"11175";"5";"53"
"1";"6020";"2";"4"
"6_1_4_14_16_3_12_7_13";"11218";"5";"69"
"4_3_5_1_11_8_9_2_14_7_12";"11221";"5";"82"
"12_2_1_11_6_13_10_4";"11345";"5";"58"
"3_1_4_15_14_6_5_13_7_11";"11350";"5";"76"
"16_5_11_8_4_7_14_6_13_3_1";"11168";"5";"82"
"15_5_1_6";"9806";"3";"21"
"4_16_13_8_12_2_1";"11214";"5";"49"
"1";"6020";"2";"4"
"15_4_16_8_2_11_7_13_1";"11235";"5";"63"
"14_5_1_8_3_11_2_12_13_10_4_7";"11219";"5";"89"
"12_6_1_2_7";"11130";"5";"32"
"10_15_8_4_13_5_1_3_12_2_9_14_11";"11260";"5";"94"
"15_1_12";"11028";"5";"22"
"8_6_15_14_1";"9794";"3";"26"
"5_11_12_16_9_10_2_8_1_14_4_7_15_6";"11222";"5";"97"
"5_12_11_3_16_13_1_9_7_8_10_6_4_2";"11187";"5";"100"
"11_15_1_13_12_8_4";"11159";"5";"56"
"9_6_1_11_3_4_7";"11155";"6";"53"
"15_10_14_4_1_7_13_6";"11192";"5";"53"
"1_4_5_6_14_12_9_8_16_13";"11427";"5";"70"
"7_11_5_1_2";"11001";"5";"33"
"3_11_7_1_5_16_14_12_6_13_8_2";"11239";"5";"87"
"11_4_12_13_15_8_6_5_9_14_1_10_3_16";"11277";"5";"103"
"1_4_16_15_5";"11319";"5";"35"
"16_2_12_1_3_5";"11158";"5";"43"
"8_14_1_6_10";"9717";"3";"25"
"12_11_13_8_1_5_15_2";"11177";"5";"57"
"16_11_13_9_4_6_8_1_7_5_10_15";"11236";"5";"82"
"1_14_2";"9510";"3";"14"
"9_4_14_5_1_7_12_13_2_10_6_3_15_8_16";"11505";"6";"103"
"11_15_8_16_9_5_6_12_1";"11211";"5";"64"
"12_9_13_14_5_6_16_10_11_15_1_2";"11380";"5";"81"
"2_7_9_11_6_14_8_13_4_1_5_3_12_15_10";"11284";"5";"107"
"13_9_1_3_5_15_12_6_4_11";"11163";"5";"78"
"7_5_11_9_2_6_3_8_1_15_12";"11269";"5";"78"
"1_12";"10667";"5";"15"
"4_1_12_9_11_3_14_7";"11352";"5";"65"
"7_8_1_9_6_12_4_15_11";"11225";"5";"67"
"9_1_10_16_3_12_8";"11083";"5";"48"
"1";"6020";"2";"4"
"16_6_15_1_13_2_11";"11119";"5";"46"
"11_12_13_1_7_4";"11100";"5";"50"
"4_13_3_11_2_5_8_1_7_16_15_10";"11286";"5";"85"
"9_11_3_2_1_8_5_14_10";"11414";"5";"59"
"10_1_3_4";"10675";"4";"26"
"1_6_15_8_11";"11106";"5";"34"
"1_4_6_5_15_13_2_8_7";"11330";"5";"58"
"1";"6020";"2";"4"
"1_5_12_15_8_14_9_7_2";"11145";"5";"58"
"13_10_4_11_7_12_6_3_15_1_9_8";"11379";"5";"89"
"2_1_11";"10502";"5";"19"
"14_8_15_16_12_5_2_4_1_9_13_3_11";"11278";"5";"96"
"5_16_14_1_2_9";"9816";"3";"31"
"9_10_1_16_6_2_11_8_15_3_5_4_13_7_14";"11168";"5";"103"
"1_8";"8666";"2";"8"
"4_10_15_1_14_3_12_9_13_2_11_16";"11478";"6";"88"
"12_1_8_5_3_15";"11353";"5";"45"
"5_2_3_8_1_4_15_6_9_10";"11241";"5";"64"
"14_13_7_16_8_4_11_10_5_6_9_1_12_15_2";"11321";"5";"104"
"14_4_5_16_1_2_7_15_6_13_12";"11266";"5";"77"
"1";"6020";"2";"4"
"7_8_5_9_15_3_2_12_1";"11273";"5";"61"
"13_1_8_12_7_4_10_5_2_3";"11201";"5";"71"
"16_5_6_7_14_3_11_9_13_10_1_12_2_15_4";"11219";"5";"108"
"9_6_16_10_13_15_3_1_8_14_4_7_2";"11252";"6";"85"
"3_10_4_9_7_15_2_12_16_1_6";"11616";"6";"76"
"2_15_1_6_7_14_16_3_8";"11135";"5";"58"
"15_13_1_2_9_4_14_3_12";"11147";"5";"65"
"7_1_3";"10638";"5";"21"
"1_16_2_8_3_9_13";"11110";"5";"43"
"15_10_2_1_7";"9685";"3";"25"
"12_7_11_10_1_2_9_16";"11222";"5";"54"
"12_16_8_1";"11040";"5";"28"
"12_14_2_8_6_9_10_4_11_1_16_5";"11228";"5";"83"
"13_4_3_14_10_9_16_2_5_15_8_11_6_1_12";"11396";"5";"107"
"9_5_13_14_6_11_10_15_12_1_7";"11319";"5";"77"
"5_7_1_10";"9573";"3";"21"
"3_10_14_12_1_11_16_6_13_7_2_4_8_9";"11582";"6";"100"
"16_6_10_1";"9771";"3";"20"
"2_1_4_10_12";"10785";"6";"34"
"13_14_6_11_8_9_4_16_2_7_1_10_5_12_3";"11274";"5";"107"
"6_7_14_1_16_11";"11176";"5";"42"
"7_2_5_16_13_4_1_12_3_10";"11206";"5";"72"
"1_7_9_15_11";"11132";"5";"34"
"13_1";"9233";"3";"10"
"12_15_6_11_7_8_4_1_14_2_16_10_9_3_5";"11184";"5";"107"
"8_10_3_16_7_11_6_1_4_2_15_5_13_12_9";"11353";"6";"107"
"11_3_9_12_14_15_13_10_6_5_16_1";"11385";"5";"87"
"5_2_8_1_3_16_7";"11230";"5";"45"
"9_4_6_8_12_1_5_2_7_14";"11482";"6";"67"
"4_13_1_3_15_14_6_2_10_9_12_8";"11249";"5";"82"
"8_1";"8667";"2";"8"
"15_9_1_3_4_13_8";"11108";"5";"49"
"14_1_11_15_6_2_3_7_8_12_4_16_5_13";"11174";"5";"104"
"1_14_4";"10934";"5";"21"
"6_10_14_3_12_8_9_1_7";"11377";"6";"61"
"11_1_9";"10256";"5";"20"
"1";"6020";"2";"4"
"2_11_10_15_4_9_3_14_5_1_12";"11524";"5";"81"
"10_7_14_5_12_11_1_9";"11329";"5";"57"
"16_14_6_5_1_12_11";"11140";"5";"53"
"7_9_1_10_6_15";"9946";"3";"31"
"15_1_12_4_7_3_8_2_16_10";"11163";"5";"71"
"6_10_15_7_2_11_14_1_8_13_9_12_3";"11384";"6";"90"
"16_1_11_12_5_6";"11150";"5";"46"
"14_8_3_16_1_7_15_13_5_6_4_2";"11217";"5";"82"
"1_6_16_10";"9705";"3";"20"
"6_12_11_9_1_13_10";"11157";"5";"49"
"8_16_1_4_7_14_6_11_2";"11158";"5";"62"
"14_16_1";"9695";"3";"16"
"10_1_14_13";"9633";"3";"21"
"5_1_9_4_15_2";"11152";"5";"37"
"2_5_3_15_6_1_7_4_9_16_10_12";"11287";"5";"83"
"11_4_7_1_9_12_14";"11228";"5";"55"
"15_2_12_16_4_9_13_10_1";"11165";"5";"60"
"15_6_11_2_16_9_1_5_12_13_14_7_4_8";"11241";"5";"99"
"13_16_3_5_6_4_14_8_12_10_9_15_1_2_11";"11273";"5";"107"
"15_11_8_3_13_7_14_2_10_6_9_5_12_1";"11258";"5";"97"
"16_14_9_1_11_12_10_4_6";"11083";"5";"66"
"10_1_5_12_14";"11266";"5";"34"
"14_3_8_10_1";"11120";"5";"32"
"11_3_4_2_16_5_13_8_7_1_15";"11435";"5";"80"
"2_6_3_1_16_5_11_8";"11255";"5";"55"
"11_6_15_16_10_4_14_9_1_5_8";"11240";"5";"75"
"9_11_14_7_8_3_15_12_1_2_6_13_4_10";"11464";"5";"100"
"8_14_1_12_7_10_15_2_4_13";"11221";"5";"68"
"1";"6020";"2";"4"
"16_6_1_7_3_13";"11118";"5";"41"
"5_3_9_1_11_7_6_13_8";"11177";"5";"63"
"11_6_2_1_12_10_16";"11187";"5";"48"
"5_2_11_13_1_15_16_6_12";"11284";"5";"64"
"1";"6020";"2";"4"
"15_2_14_1_16_3_9";"11149";"5";"44"
"11_2_12_10_3_1";"10838";"5";"45"
"8_3_16_2_10_1_14_11_5_15_13";"11203";"5";"75"
"1_12_15_7_14_10_8_3_2_16_9";"11364";"5";"73"
"9_4_16_3_1_5_11_7_13_12";"11475";"6";"79"
"6_1_14";"9268";"3";"15"
"11_13_7_15_4_5_12_1_3_2_9_6_16_8_14";"11253";"5";"109"
"8_16_6_7_2_1_11_9";"11176";"5";"50"
"15_14_11_1_2_13_12_9_3_5_10_16_8_6";"11191";"5";"97"
"7_1_5";"9277";"3";"16"
"13_5_6_3_10_1_7_8_9";"11215";"5";"57"
"1_2_5_12_6_8_3";"11203";"5";"48"
