"permutations";"#UUIDs";"#classes";"#clone_configs"
"6_8_3_1_15_16_13";"23294";"1";"42"
"16_1_13_10_4_7_6";"23253";"1";"42"
"1";"19912";"1";"6"
"2_9_15_10_1_13_12_7";"22931";"1";"48"
"9_8_11_1_15_4_12_2_13_14";"23441";"1";"60"
"5_11_1_4_9_10_6_13_2_15";"23574";"1";"60"
"6_13_4_16_7_8_15_14_3_9_11_5_1_2_12";"23555";"1";"90"
"7_1_11_3_6_9_16_10_12_8_13";"23466";"1";"66"
"10_4_14_5_2_1_13_6_11_8_3";"23489";"1";"66"
"6_1_15_10_14";"23286";"1";"30"
"1_9_16";"21949";"1";"18"
"4_1";"21494";"1";"12"
"11_8_5_10_1_16_14_9_13_6_15";"23489";"1";"66"
"7_1_9_12_6_15_8_10_3_13_4_5_14_16";"23469";"1";"84"
"1_12_5_2_10_15_14_9";"23463";"1";"48"
"13_1_9_4_8";"23435";"1";"30"
"9_13_6_7_5_12_1";"23570";"1";"42"
"7_6_12_1_9_13_2";"23438";"1";"42"
"4_3_6_1_2_14";"22719";"1";"36"
"1_4_10_14_11_6_3_7_12_2";"23465";"1";"60"
"1";"19912";"1";"6"
"1";"19912";"1";"6"
"1";"19912";"1";"6"
"5_9_2_15_10_4_8_7_11_1_16";"23645";"1";"66"
"12_10_14_11_5_16_9_7_15_2_6_4_1_3_8";"23493";"1";"90"
"1_13_3_4";"23249";"1";"24"
"10_3_1_7_13_6";"23056";"1";"36"
"16_1";"20501";"1";"12"
"15_14_5_13_10_6_4_12_8_9_16_2_1_11";"23515";"1";"84"
"6_1_15_16_7_3_2_14_10_12";"23487";"1";"60"
"15_3_13_4_1_12_6_5_8_10_7_2_16_11_9";"23516";"1";"90"
"6_9_15_10_12_11_7_4_3_13_14_1_16_8";"23515";"1";"84"
"7_1_3_14_5";"22103";"1";"30"
"13_3_1_15_4_2_14_16";"23439";"1";"48"
"13_16_2_5_3_10_12_11_4_14_1_15_7_9";"23554";"1";"84"
"12_3_4_1";"23148";"1";"24"
"2_6_10_1_14_16_15_9_8_11_13_4_3_5_12";"23446";"1";"90"
"5_2_8_12_14_13_1";"23617";"1";"42"
"1_6_7_5_13_9_2";"23438";"1";"42"
"14_1_9_2_15_12";"22953";"1";"36"
"2_9_1";"21753";"1";"18"
"11_1_5";"23147";"1";"18"
"10_1";"21926";"1";"12"
"6_11_2_1_15_5_3_10_9";"23440";"1";"54"
"8_2_4_3_5_11_10_13_1";"23511";"1";"54"
"4_2_16_7_8_3_1_14_6_9_12_10_11_13";"23600";"1";"84"
"2_3_1_4_8_10_5_12";"23383";"1";"48"
"7_11_13_9_12_1";"23062";"1";"36"
"10_11_5_3_9_14_4_16_1_12";"23488";"1";"60"
"1_2_16_9";"21950";"1";"24"
"1_8";"21147";"1";"12"
"8_3_4_7_6_1_11";"23532";"1";"42"
"5_14_8_7_16_4_2_1_6_9_13_12_3_15_10";"23516";"1";"90"
"14_4_15_1_7_2_10";"23641";"1";"42"
"15_4_12_1_7_6";"23616";"1";"36"
"5_9_7_15_1_11_12_14_10_13_4_6_8_2";"23648";"1";"84"
"13_14_11_16_7_15_1_10_5_6_9_3_4_8";"23554";"1";"84"
"7_10_3_12_1";"22636";"1";"30"
"10_3_13_1_6_11_14_8_15";"23440";"1";"54"
"8_14_2_6_5_1_10_15_9_13_11_3_16";"23515";"1";"78"
"12_1_2";"22627";"1";"18"
"15_1_16_7_3_12_11_10_5_2_9_13";"23490";"1";"72"
"14_5_8_2_10_15_13_6_16_3_11_7_1_9_12";"23540";"1";"90"
"9_3_1_5";"22637";"1";"24"
"6_14_13_5_15_1_16";"23312";"1";"42"
"14_3_6_1_10_4_15_8_7_9_13_2";"23513";"1";"72"
"2_1_14_8_3_11_9_16_6_7_12_4_5";"23515";"1";"78"
"2_7_6_5_14_10_1";"23617";"1";"42"
"6_5_1_3_2_14_8_12";"23485";"1";"48"
"4_13_3_6_9_16_12_11_10_14_7_15_2_5_1";"23469";"1";"90"
"2_16_8_14_1_9";"21953";"1";"36"
"13_11_3_10_16_8_1_5_7_9_4";"23442";"1";"66"
"9_13_12_10_6_4_1";"23570";"1";"42"
"9_16_4_13_5_1_10_2_14_3_15_8_7";"23600";"1";"78"
"15_12_7_16_9_2_1_11_14_8_6";"23551";"1";"66"
"1_15";"21735";"1";"12"
"15_1_13_3_14_12_5_2_4_6_9_10_16_7_8";"23446";"1";"90"
"10_1_13_11_8_6_14_4_12_16_7";"23442";"1";"66"
"1_5_14_13_7";"23286";"1";"30"
"6_1_8_12_2_7_9_16";"23485";"1";"48"
"12_13_1_10_2";"22731";"1";"30"
"2_6_15_14_16_12_8_10_4_13_1_11_9_3";"23600";"1";"84"
"10_3_5_14_7_8_6_12_15_11_16_1";"23466";"1";"72"
"3_13_6_8_1_16_12_5_2_15_7_9_10_14_11";"23469";"1";"90"
"6_12_3_7_9_8_16_15_4_1_13_14_2_10";"23445";"1";"84"
"14_4_16_7_3_1_6_5_9_10_12";"23645";"1";"66"
"6_3_2_14_11_13_4_8_5_7_15_10_1_16";"23491";"1";"84"
"1_5";"21076";"1";"12"
"4_8_14_11_2_9_1_5_3";"23408";"1";"54"
"5_13_11_3_16_6_12_4_7_1_8_15_14_9_10";"23555";"1";"90"
"5_15_12_6_11_1_10_3_16_13";"23620";"1";"60"
"1_11_3_2_5_10_6_8_13_4_15";"23466";"1";"66"
"1_16_10";"22515";"1";"18"
"12_1_2";"22627";"1";"18"
"3_2_1_4_14_5_11_13_15";"23510";"1";"54"
"6_16_3_4_7_12_8_13_2_10_1_11_5";"23444";"1";"78"
"10_7_1_2_16";"22755";"1";"30"
"14_15_12_1_3_11_9_16_6_4";"23441";"1";"60"
"12_1_11_9_6_10_14_5";"23463";"1";"48"
"10_9_12_5_1";"23357";"1";"30"
"1";"19912";"1";"6"
"1_5";"21076";"1";"12"
"8_15_12_9_1_3_6";"23438";"1";"42"
"10_15_6_1_2_11_9";"23460";"1";"42"
"1_2_10";"22532";"1";"18"
"8_6_15_1_13_3_5_16_7_9_2_11_14_4_12";"23516";"1";"90"
"1_14_2_4_11_9_8_5";"23384";"1";"48"
"1";"19912";"1";"6"
"13_11_1_2_4_8";"23436";"1";"36"
"10_6_7_15_3_13_5_11_12_1_4_14_2_9";"23445";"1";"84"
"1_7_13";"22533";"1";"18"
"1";"19912";"1";"6"
"12_6_7_13_9_5_1_10_4_11";"23550";"1";"60"
"12_16_11_7_8_15_1_10_14_2_6_9_4_5";"23554";"1";"84"
"7_15_13_16_10_1_14_3_8_2";"23441";"1";"60"
"13_5_3_1";"23054";"1";"24"
"14_1";"21334";"1";"12"
"1_2";"20518";"1";"12"
"7_8_5_13_9_16_11_10_4_1_14_6_2_12";"23492";"1";"84"
"1";"19912";"1";"6"
"12_11_15_10_1";"23061";"1";"30"
"9_7_13_8_1_6_5_10_16_2";"23574";"1";"60"
"3_10_1_7_2_11_16_6";"23278";"1";"48"
"7_8_4_12_13_9_10_16_1_14_5";"23513";"1";"66"
"8_12_1_10_14_2_6_7_3_15_5_16_9";"23468";"1";"78"
"1";"19912";"1";"6"
"4_14_12_5_13_1";"23640";"1";"36"
"1_16";"20501";"1";"12"
"1_16_14_2_4_8_13_9_3";"23487";"1";"54"
"5_14_3_1";"22124";"1";"24"
"5_13_14_11_9_2_15_16_6_3_7_1";"23575";"1";"72"
"12_6_1_5_9_15";"23437";"1";"36"
"16_8_11_13_12_5_7_3_1_9_14_6";"23443";"1";"72"
"1_9_6_5_10_8_14_7_12_4_16_13";"23490";"1";"72"
"1_5_15";"22520";"1";"18"
"6_12_14_16_13_1_5_8_15_11_4_9";"23466";"1";"72"
"3_1";"20889";"1";"12"
"2_14_1_10_7_3_16_15_8_13_6_12_9";"23577";"1";"78"
"8_11_7_3_6_9_15_4_1_12_10_5_13_2";"23469";"1";"84"
"1";"19912";"1";"6"
"5_2_4_9_1_16_6_3_7_8_13_11_14_12";"23624";"1";"84"
"12_15_10_1_6_14_2_7";"23439";"1";"48"
"14_16_1_3_6_2_15_4_5";"22721";"1";"54"
"1_9_13";"22925";"1";"18"
"1_8_6_15_12_4_10_7_16";"23487";"1";"54"
"2_1_4_5_13_15_14_12_7_9_3_16_10_11";"23469";"1";"84"
"11_14_15_12_2_16_5_1_8_4_6_7_9_3";"23578";"1";"84"
"10_1";"21926";"1";"12"
"13_1_7_8_10";"22732";"1";"30"
"3_1_13_14_5";"23240";"1";"30"
"14_15_13_11_9_6_1_12";"23571";"1";"48"
"3_13_1_14";"23239";"1";"24"
"1";"19912";"1";"6"
"8_12_6_9_15_1_7";"23461";"1";"42"
"2_5_13_15_4_9_3_11_10_6_7_14_12_1_8";"23579";"1";"90"
"5_8_4_1_6_13_15_11_14_12_3_9";"23537";"1";"72"
"4_11_13_9_1_14_10";"23461";"1";"42"
"7_4_13_6_1_9_3";"23571";"1";"42"
"1_4_14";"22614";"1";"18"
"4_6_12_9_11_7_15_8_13_1_10_2";"23575";"1";"72"
"16_5_11_2_15_4_6_9_10_1";"23550";"1";"60"
"14_8_12_11_1_7";"22827";"1";"36"
"1_6_8_10";"23267";"1";"24"
"9_1";"21752";"1";"12"
"8_3_11_5_4_13_12_10_9_1_15_14_2_16_6";"23540";"1";"90"
"1_11_10_15_4_5_13_7_6_14_16_12";"23443";"1";"72"
"14_5_3_10_11_6_13_16_9_1_8_7_15_12_2";"23540";"1";"90"
"12_1_15";"22730";"1";"18"
"5_15_4_16_1";"22849";"1";"30"
"6_9_13_1_7_10_5_12_4_3";"23511";"1";"60"
"14_5_1_11_10_13_16_6_8";"23534";"1";"54"
"4_2_7_14_1_11_12_9_5_13_8_15_3_16_6";"23625";"1";"90"
"15_9_1";"21949";"1";"18"
"6_1_13_14_11_4";"23437";"1";"36"
"8_16_10_1_12_13_11_4_9_5_2_6_7_3_15";"23446";"1";"90"
"1_12_8_16_11_6";"23437";"1";"36"
"1_10_3_13_9";"23435";"1";"30"
"1_7_15_13_11_4_5_3_16_10_6_8_12";"23444";"1";"78"
"1";"19912";"1";"6"
"14_16_11_4_5_13_7_6_3_10_12_9_1_15_2";"23555";"1";"90"
"1";"19912";"1";"6"
"5_2_13_3_1_14_8_9_11_7_15_6_12_16_4";"23579";"1";"90"
"9_11_3_5_8_13_16_15_7_2_6_12_1";"23491";"1";"78"
"11_13_10_8_7_1";"22929";"1";"36"
"14_3_2_15_1_5_13_16_8";"23534";"1";"54"
"9_3_1_13_14_10_2_6_8_4_5_7";"23513";"1";"72"
"9_2_7_6_5_16_4_14_11_15_1_3";"23623";"1";"72"
"9_5_4_1";"22746";"1";"24"
"1_12";"22113";"1";"12"
"1_6_15";"22502";"1";"18"
"10_4_16_14_2_5_8_11_15_13_6_12_9_1";"23445";"1";"84"
"11_4_10_13_2_15_1_16";"23438";"1";"48"
"9_8_1_16_6_2_5";"22719";"1";"42"
"12_1_6_7";"23054";"1";"24"
"14_16_15_5_9_7_11_1_3_4_8_10_2_13";"23601";"1";"84"
"13_14_15_1_5_3_4_16";"23439";"1";"48"
"6_1_2_8_12";"23482";"1";"30"
"1_9_13_14_16_10";"22929";"1";"36"
"5_10_6_7_15_16_1_4_12";"23440";"1";"54"
"3_5_7_16_1";"21498";"1";"30"
"1";"19912";"1";"6"
"10_9_3_16_1_12_14_11_8_15_5";"23465";"1";"66"
"13_12_6_4_1_15_7_5";"23548";"1";"48"
"7_1";"20100";"1";"12"
"13_3_4_6_2_1_9_11_10_12_8_5_7";"23444";"1";"78"
"1";"19912";"1";"6"
"6_8_13_4_15_3_1_14_9_5_11";"23512";"1";"66"
"12_14_1_5_15_10_3_9_11_8_16_6_2_4";"23445";"1";"84"
"10_1_13_14_5_4";"23437";"1";"36"
"10_5_2_8_16_1_6_13";"23463";"1";"48"
"10_7_1_12_9_13";"22953";"1";"36"
"11_5_12_7_14_4_10_13_1_15_8";"23575";"1";"66"
"4_9_2_14_15_10_1_11_16";"23643";"1";"54"
"7_9_1_15_14_11_16_8";"23064";"1";"48"
"4_9_16_1_10_5";"23507";"1";"36"
"6_15_1_11_10_7_8";"23508";"1";"42"
"11_2_1_10_14_16_8_4_12_13_6_3";"23467";"1";"72"
"6_15_5_10_16_13_9_3_12_8_1";"23512";"1";"66"
"1_15";"21735";"1";"12"
"3_6_9_15_1_4_8_10_7_12_5";"23512";"1";"66"
"11_6_2_3_16_8_4_12_7_13_1_10";"23443";"1";"72"
"6_1";"21477";"1";"12"
"4_1_2_7_6_5_12";"23277";"1";"42"
"1";"19912";"1";"6"
"10_1_13";"22515";"1";"18"
"16_9_1_7_2_8_10_4_6_5";"23441";"1";"60"
"5_8_16_9_3_4_1_6_7_10_15_14";"23513";"1";"72"
"1_4";"21494";"1";"12"
"6_5_14_11_13_2_4_15_8_16_7_10_9_12_1";"23625";"1";"90"
"12_10_1_16_3_9_11_2_6_7_14_15_13";"23444";"1";"78"
"16_5_3_1_2_11";"23252";"1";"36"
"5_3_8_4_2_13_10_1_11";"23534";"1";"54"
"12_15_10_14_13_11_6_1";"23462";"1";"48"
"6_16_1_5_13";"23055";"1";"30"
"1_5_9_15_12";"23506";"1";"30"
"13_5_2_8_14_4_6_12_7_9_3_11_15_10_1";"23555";"1";"90"
"12_6_13_16_1";"23055";"1";"30"
"14_8_1_7_11_3_16_6_13_5_2_12_10_4_9";"23470";"1";"90"
"1_3_9_8_15_4_13_16_11_14";"23487";"1";"60"
"9_7_16_15_1_4_2";"22852";"1";"42"
"1";"19912";"1";"6"
"6_3_5_12_8_1";"23264";"1";"36"
"11_1";"22531";"1";"12"
"1_4_8_5_15_7";"22743";"1";"36"
"4_10_3_9_5_1_14_12_11_6_15";"23489";"1";"66"
"16_5_4_13_11_9_12_8_6_15_3_1";"23552";"1";"72"
"13_1_5";"23053";"1";"18"
"3_5_6_4_15_14_1_8_9_13_7";"23512";"1";"66"
"15_16_1_6_2_9_13_8_11";"23486";"1";"54"
"7_9_16_13_4_14_11_8_3_10_12_1";"23576";"1";"72"
"12_11_8_15_1_5_3_4";"23572";"1";"48"
"6_16_1";"21478";"1";"18"
"4_9_7_1_14_12_11_16_10";"23643";"1";"54"
"9_7_11_3_5_8_12_1";"23446";"1";"48"
"7_14_9_6_12_1";"23617";"1";"36"
"8_1_14";"21335";"1";"18"
"3_14_5_15_7_1";"22545";"1";"36"
"8_6_4_15_16_9_12_11_5_1_7_13";"23513";"1";"72"
"12_9_5_1";"23465";"1";"24"
"1_11_8_3_4_9_5_14_15_7_2_13_12_16_6";"23470";"1";"90"
"1_11";"22531";"1";"12"
"11_6_5_15_8_12_2_16_1_13";"23573";"1";"60"
"10_5_1_15_11_7_2_13";"23439";"1";"48"
"16_1";"20501";"1";"12"
"14_7_16_6_8_3_1_5_11_2";"23488";"1";"60"
"10_14_7_12_2_16_11_5_3_13_1_6_15_4";"23469";"1";"84"
"10_9_2_6_13_1";"23436";"1";"36"
"15_1_3_6_13_10_5_2";"23486";"1";"48"
"7_1_11_15_4_9";"23461";"1";"36"
"1";"19912";"1";"6"
"16_1_7";"20520";"1";"18"
"1_9_6_11";"23481";"1";"24"
"1_3_5_11_7_14_15_13_2_12_6_9";"23467";"1";"72"
"1_5_12_14_8_4_13_15";"23463";"1";"48"
"14_12_10_15_5_6_8_2_3_7_1_9_4_11";"23468";"1";"84"
"3_5_6_4_1_16_15_7_11";"23486";"1";"54"
"7_5_2_8_14_1_12_13_9_16";"23620";"1";"60"
"4_11_3_13_15_2_1_8_6_9_5_10_12_14";"23468";"1";"84"
"7_4_11_12_16_3_13_5_15_8_6_1_9_10";"23578";"1";"84"
"7_6_1_8";"22521";"1";"24"
"4_7_12_15_1_6_14_9_10";"23573";"1";"54"
"14_6_1";"22542";"1";"18"
"10_12_7_15_5_4_6_3_2_9_1";"23442";"1";"66"
"12_3_1_2_11_9";"23335";"1";"36"
"13_15_2_1_8_6_14_5_9_12_4_11_16";"23444";"1";"78"
"1_7_8_3_5_10_2_16_13_15";"23512";"1";"60"
"3_5_2_1_4_9_13_16_15_10_8_14_11";"23514";"1";"78"
"13_14_4_16_15_8_12_7_3_9_11_10_1_5_2";"23578";"1";"90"
"2_6_1_15_14";"22718";"1";"30"
"12_2_8_1_4_11_14_7";"23446";"1";"48"
"14_2_12_3_16_6_13_10_1_4_8_5_9_11_15";"23579";"1";"90"
"16_7_1";"20520";"1";"18"
"6_8_3_1_14_15_4_12";"23509";"1";"48"
"7_9_11_8_13_12_16_6_14_1_10";"23575";"1";"66"
"1";"19912";"1";"6"
"1_14_7_15_8_13_6";"23242";"1";"42"
"1_12_4_10";"23148";"1";"24"
"7_4_13_8_9_2_6_3_1";"23573";"1";"54"
"1";"19912";"1";"6"
"3_6_7_1_16_11_12_10_8_15_14_9_2";"23444";"1";"78"
"13_4_9_1_6_7_5_10_3_11_15_8_2";"23467";"1";"78"
"12_3_2_11_13_16_1_7_8_5_4_10_9_14";"23469";"1";"84"
"6_5_14_2_8_1_16_10_13";"23619";"1";"54"
"1";"19912";"1";"6"
"8_14_16_7_11_1";"22929";"1";"36"
"11_4_1_13_14_15_12_10_5";"23440";"1";"54"
"7_16_3_2_12_15_11_13_9_10_6_1_8_14";"23445";"1";"84"
"16_11_1_15_4_2_10";"23437";"1";"42"
"14_8_2_10_1";"22826";"1";"30"
"13_2_11_7_5_12_4_8_15_14_1_6_9_16";"23554";"1";"84"
"14_16_11_10_7_15_5_9_6_2_8_3_1_4";"23554";"1";"84"
"1";"19912";"1";"6"
"13_4_15_1_2";"23458";"1";"30"
"16_10_14_1";"22731";"1";"24"
"16_10_1";"22515";"1";"18"
"8_14_12_1_5_6";"23241";"1";"36"
"11_6_2_9_14_8_13_16_1_15_12";"23551";"1";"66"
"13_1";"22514";"1";"12"
"1";"19912";"1";"6"
"5_6_15_10_8_3_14_1";"23313";"1";"48"
"3_7_4_2_16_13_5_14_9_12_1";"23466";"1";"66"
"1";"19912";"1";"6"
"16_14_3_1_4_9_7_8_12_10_11";"23489";"1";"66"
"13_6_5_7_9_1_4_2";"23548";"1";"48"
"15_1_5_8_16_13_3";"23289";"1";"42"
"13_12_5_1_15_10_2_9_8_16_14";"23442";"1";"66"
"1_2_7_9_4";"22615";"1";"30"
"4_1_13_5_15_2_12_10_8_14_16_11_3_9";"23445";"1";"84"
"5_1_16_9_10_14";"23483";"1";"36"
"14_12_10_1_16_3_9_6_4";"23440";"1";"54"
"7_3_1_14_8_13_4_12_15_9_11_2_5";"23490";"1";"78"
"13_8_1";"22712";"1";"18"
"1_3_15_12";"23285";"1";"24"
"3_12_13_10_16_8_9_4_14_15_5_1_2_11";"23445";"1";"84"
"16_1_11_6_10_13";"23251";"1";"36"
"10_9_12_1_4_8_16_5_3";"23464";"1";"54"
"7_1";"20100";"1";"12"
"9_4_11_2_10_15_1_16_3_14_13";"23512";"1";"66"
"16_6_5_8_1_2_7_14_3_13_9_12_15_4_10";"23492";"1";"90"
"1_8_10_7_9_15_16_14_2_6";"23465";"1";"60"
"1_16_10";"22515";"1";"18"
"1_2_3_6_13_10_14_4_15_5_11";"23442";"1";"66"
"1_2_12_10_8";"22826";"1";"30"
"13_9_15_1_3_2_10_5_12_11_6";"23442";"1";"66"
"2_6_1_3";"21692";"1";"24"
"9_1_14_2_13_15_8_3_5";"23464";"1";"54"
"14_5_1_3";"22124";"1";"24"
"2_1_5_16_7";"21718";"1";"30"
"16_11_14_7_8_1_6_3_2_13_15_12";"23552";"1";"72"
"12_13_1_8";"22731";"1";"24"
"12_15_14_6_10_8_1_4";"23462";"1";"48"
"1";"19912";"1";"6"
"1_13_3_9";"23434";"1";"24"
"11_5_1_3_16_2_6_7";"23387";"1";"48"
"1_8_16_4_11_6_7_3";"23486";"1";"48"
"4_13_14_1_6_10_7_12_9_15";"23573";"1";"60"
"15_1_14";"21754";"1";"18"
"16_3_1";"21478";"1";"18"
"2_12_13_9_1_4_8";"23571";"1";"42"
"13_7_12_1_9_15_8_6_10_2_11_3_16";"23444";"1";"78"
"16_2_4_1_14_9_15_13";"23485";"1";"48"
"11_16_8_6_12_2_9_13_15_1";"23441";"1";"60"
"10_1_9_15_11_3";"23436";"1";"36"
"8_9_12_13_14_2_4_16_3_1_7_5_11_15_10";"23470";"1";"90"
"6_2_1";"21691";"1";"18"
"7_3_9_8_10_1_14";"23382";"1";"42"
"9_16_5_1_12_8_10_3_4_14_7_6_2_15_11";"23602";"1";"90"
"4_11_2_5_10_13_8_3_7_6_14_1_15_16";"23578";"1";"84"
"2_13_12_9_15_4_1_8_16_7";"23550";"1";"60"
"1_13_10_15_11_2_3_8_9_7_14_16_4_5_6";"23446";"1";"90"
"13_9_7_6_1_12_3_5_11_2_8_15_14_4_10";"23555";"1";"90"
"8_15_6_10_1_3_7_11_16";"23510";"1";"54"
"1_14";"21334";"1";"12"
"1_9_4_6";"22715";"1";"24"
"6_16_15_12_1_9_10_2_4_5_3";"23488";"1";"66"
"1";"19912";"1";"6"
"5_2_4_8_3_9_7_1_11";"23493";"1";"54"
"9_2_4_12_7_15_3_1_8_16";"23621";"1";"60"
"4_12_5_6_1_13_16_9_8_11_7_2_3_10";"23578";"1";"84"
"2_9_5_16_1";"22850";"1";"30"
"1_9_11_6_14_13_2";"23438";"1";"42"
"16_15_7_1_4";"22717";"1";"30"
"1";"19912";"1";"6"
"1_3";"20889";"1";"12"
"1_7_16";"20520";"1";"18"
"12_4_1_15_16_10";"23570";"1";"36"
"16_3_8_15_12_14_13_5_1";"23290";"1";"54"
"1_12_4_9_7_5_16_10_3_6_14_8_13_2";"23469";"1";"84"
"1";"19912";"1";"6"
"11_1";"22531";"1";"12"
"14_10_5_16_7_6_15_3_11_1_2_12_4_9_8";"23469";"1";"90"
"4_3_11_10_1_5_12_15_13_6_2";"23466";"1";"66"
"1_13_2_7_5_12_4_6";"23254";"1";"48"
"15_12_4_6_1_10_5";"23570";"1";"42"
"3_8_15_1";"22525";"1";"24"
"16_1_2_13_11_10_4";"23252";"1";"42"
"1";"19912";"1";"6"
"6_5_1_3_16_2_10";"23253";"1";"42"
"9_6_12_3_16_7_10_5_14_13_1_2";"23622";"1";"72"
"15_13_14_7_5_1_6_2_11_16_8";"23442";"1";"66"
"10_14_8_2_11_12_4_15_7_1_3_5";"23467";"1";"72"
"13_6_4_14_7_1_2";"23570";"1";"42"
"1_16_14";"21754";"1";"18"
"7_4_16_14_11_15_1_12_3_8_2";"23621";"1";"66"
"15_1_11_2_6_14_16_9_13_12_3_8";"23443";"1";"72"
"1_10_13_14";"22731";"1";"24"
"3_2_10_11_1_4_16_6";"23253";"1";"48"
"11_1_10_8_12_4_5";"23336";"1";"42"
"6_9_2_1_7";"22740";"1";"30"
"9_4_2_15_13_5_1_7_3_6_12_11_16_10_14";"23625";"1";"90"
"6_1_3_13_9_14_8_7_12_4";"23441";"1";"60"
"5_16_1_11_15_7";"23437";"1";"36"
"13_15_3_16_1_14_10_12_5_4";"23464";"1";"60"
"16_10_4_12_14_1_6_3_15_7";"23441";"1";"60"
"3_1_2_11_5_13";"23276";"1";"36"
"1";"19912";"1";"6"
"16_10_12_13_5_1_7_6_3";"23059";"1";"54"
"1";"19912";"1";"6"
"14_1";"21334";"1";"12"
"5_12_8_10_2_1_6";"23485";"1";"42"
"1_5_2_10_15_16_7_3_8_6_14";"23466";"1";"66"
"9_7_3_1_11";"23490";"1";"30"
"8_3_9_16_1_7_2_10_4_11_15";"23512";"1";"66"
"16_1_13_12_11_4_5_7_8_6";"23441";"1";"60"
"9_10_8_15_7_14_16_12_1";"22932";"1";"54"
"10_8_5_15_7_2_16_1_4_9_6_14_3";"23467";"1";"78"
"4_6_8_10_1_9";"23506";"1";"36"
"1_7_3_12_10";"22636";"1";"30"
"2_4_5_15_7_6_1";"22853";"1";"42"
"5_12_16_11_1_4_3_10_8_6_7_9";"23552";"1";"72"
"15_14_9_16_6_12_1_5";"23595";"1";"48"
"16_15_10_3_12_5_4_14_11_1";"23441";"1";"60"
"11_2_5_7_8_1_4_10_9_14_15";"23575";"1";"66"
"12_7_3_15_10_14_2_11_9_13_1_8_6_16_4";"23446";"1";"90"
"1";"19912";"1";"6"
"16_2_4_8_15_1_9_7_6_13_12_5_14_3";"23491";"1";"84"
"2_12_1_3_11";"23258";"1";"30"
"11_10_1_7";"22628";"1";"24"
"14_16_15_2_6_4_13_3_1_7_10_5_12_11";"23601";"1";"84"
"8_3_16_1_7_4_6";"22742";"1";"42"
"5_1_12_7_15_13";"23241";"1";"36"
"4_15_10_11_8_3_2_6_12_5_1_14_7_13";"23515";"1";"84"
"1_10_15_9_12_4_3_14_6_8";"23441";"1";"60"
"6_14_16_8_12_2_10_4_15_5_1";"23512";"1";"66"
"3_8_16_10_7_4_13_15_12_2_6_1_5_14";"23515";"1";"84"
"1_9";"21752";"1";"12"
"16_6_8_1_5_11_2_3_13_12_9_10_7";"23490";"1";"78"
"1";"19912";"1";"6"
"2_7_8_1_4_10_3_9_11_6";"23621";"1";"60"
"4_2_15_1_13_16";"23482";"1";"36"
"3_14_4_12_9_15_8_6_1";"23534";"1";"54"
"4_1_15_16";"22716";"1";"24"
"1";"19912";"1";"6"
"2_1_16";"20715";"1";"18"
"11_16_15_1";"22926";"1";"24"
"1_9_12_14_6_3_7_8_15_11_2_4_16";"23468";"1";"78"
"16_15_9_14_13_1_3_7_6_2_8";"23551";"1";"66"
"14_12_15_6_1_3_2_8_16_5_10";"23465";"1";"66"
"14_13_12_6_16_1_2_3_5_10_15_7_8";"23467";"1";"78"
"6_4_5_15_10_1_7_9_12_16_14";"23621";"1";"66"
"11_13_9_1_3_6_5_8";"23439";"1";"48"
"14_7_10_6_16_1_4";"23438";"1";"42"
"1";"19912";"1";"6"
"2_1_3_15_5_13_14_16";"23485";"1";"48"
"1_16_12_5_14_4_13_3_10_11_15";"23442";"1";"66"
"7_8_16_6_14_10_1";"23289";"1";"42"
"11_1_14_10_4_5_16_15";"23463";"1";"48"
"1";"19912";"1";"6"
"9_8_2_13_10_3_11_14_7_6_1_15_12_4_5";"23446";"1";"90"
"5_12_1_16_10_11_6";"23253";"1";"42"
"12_10_8_5_14_1";"22845";"1";"36"
"1";"19912";"1";"6"
"13_6_16_14_2_7_1_10_8_5_12_11_15_4_3";"23555";"1";"90"
"7_8_16_2_6_4_12_3_15_13_5_14_1";"23491";"1";"78"
"1_7_4_11_8_9_12_16_14_13_15_6";"23467";"1";"72"
"9_7_6_4_11_12_2_1_10_13_3_8_15_16_5";"23626";"1";"90"
"16_13_1_10_4_3_5_2_15_7_11_6_12";"23444";"1";"78"
"14_1_2";"21848";"1";"18"
"1_9_4_16_14_3_10_8_7_15_12_5_2_11";"23492";"1";"84"
"7_14_1_13_6_11_2_4_15_10_8";"23442";"1";"66"
"1_14_8_4_5";"22615";"1";"30"
"14_1_3_2_10_15_7_9_6_5";"23512";"1";"60"
"4_2_1";"21495";"1";"18"
"1_2_14_3_9_16_11_5_7_4_8_6_13_10";"23516";"1";"84"
"4_14_1_13_5_15_9_16_11_12_3";"23645";"1";"66"
"5_10_8_12_1_4";"23358";"1";"36"
"16_12_14_11_1_6_3_2_10";"23549";"1";"54"
"15_16_3_9_1_14_10_7";"23486";"1";"48"
"3_1";"20889";"1";"12"
"7_1_10";"22114";"1";"18"
"5_8_12_11_6_14_1";"23532";"1";"42"
"3_1_4_5_12";"23149";"1";"30"
"6_1_16_9_7_5_13_15_14_3";"23487";"1";"60"
"9_8_14_12_10_4_16_7_15_11_6_13_5_1_3";"23493";"1";"90"
"1_10";"21926";"1";"12"
"2_12_5_1_9_4_7_3";"23446";"1";"48"
"3_4_1_12_9_2_15_13_10_16_5";"23466";"1";"66"
"12_8_7_4_1_5_16_13_2_11_6_3";"23467";"1";"72"
