"permutations";"#UUIDs";"#classes";"#clone_configs"
"2_15_14_10_13_16_3_6_9_7_11_5_4_1_8_12";"24027";"4";"172"
"9_3_12_6_15_8_10_14_1_7_2_11_5_4_13_16";"23979";"4";"172"
"5_9_1_16_15_6_11_13_14_7_10_12_8_3_4_2";"23963";"4";"172"
"7_14_16_9_6_10_11_1_3_4_2_5_8_15_12_13";"23934";"4";"172"
"10_4_15_9_11_5_2_16_12_8_6_13_1_7_14_3";"23658";"4";"172"
"5_10_9_4_11_3_13_2_14_6_8_1_12_15_16_7";"23802";"4";"172"
"12_13_6_7_4_9_11_3_8_16_2_10_5_14_1_15";"23908";"4";"172"
"4_9_2_10_16_6_7_3_14_11_13_8_15_12_5_1";"23957";"4";"172"
"9_14_8_11_12_5_3_10_16_1_7_4_6_2_15_13";"24120";"4";"172"
"16_8_7_1_12_15_3_4_9_6_14_2_13_5_10_11";"23918";"4";"172"
"16_11_14_13_3_12_7_10_2_1_5_15_8_9_4_6";"24059";"4";"172"
"13_14_1_11_5_10_6_3_15_9_2_12_8_16_7_4";"23582";"4";"172"
"11_9_8_13_15_2_3_5_14_4_16_1_10_12_7_6";"23889";"4";"172"
"12_5_13_9_16_7_1_3_15_10_11_6_4_14_2_8";"23866";"4";"172"
"10_12_8_5_3_1_13_14_7_9_2_16_11_6_15_4";"23687";"4";"172"
"15_4_2_10_7_11_12_16_13_9_8_5_3_14_6_1";"23217";"4";"172"
"7_6_3_15_1_11_2_10_9_5_4_12_16_8_13_14";"23928";"4";"172"
"10_12_14_13_9_1_2_3_7_6_16_11_8_4_15_5";"23229";"4";"172"
"3_8_11_6_13_2_16_14_7_5_15_10_4_9_12_1";"24184";"4";"172"
"14_13_7_5_1_15_10_4_11_3_12_2_6_16_9_8";"23887";"4";"172"
"5_8_11_12_9_3_4_6_10_7_13_15_16_2_14_1";"23091";"4";"172"
"9_1_13_5_14_10_15_11_2_7_16_8_12_6_3_4";"23176";"4";"172"
"6_2_12_13_16_4_10_11_5_1_9_14_3_7_8_15";"24018";"4";"172"
"13_9_2_10_15_8_6_3_14_5_1_7_11_12_16_4";"23978";"4";"172"
"12_13_8_9_16_2_5_10_7_14_15_6_3_11_4_1";"23989";"4";"172"
"9_5_2_6_14_15_7_8_4_11_13_3_16_1_10_12";"24211";"4";"172"
"13_5_6_10_7_12_11_14_1_15_3_2_8_9_4_16";"23710";"4";"172"
"3_1_4_6_11_15_9_16_10_2_8_14_12_13_7_5";"22780";"4";"172"
"16_2_5_3_9_1_13_6_8_7_4_15_11_14_12_10";"23784";"4";"172"
"4_16_1_8_5_11_15_12_6_7_9_13_14_10_2_3";"23887";"4";"172"
"6_5_12_13_14_16_11_1_9_3_2_7_15_4_8_10";"23285";"4";"172"
"8_13_5_7_3_16_2_10_11_1_15_14_6_12_9_4";"23850";"4";"172"
"5_3_13_8_2_12_1_16_9_7_6_14_11_10_4_15";"23372";"4";"172"
"3_11_5_1_12_16_2_9_10_8_15_7_6_13_4_14";"23956";"4";"172"
"9_12_15_7_3_13_5_4_2_1_6_14_16_8_10_11";"23669";"4";"172"
"3_8_14_12_4_5_2_9_11_1_16_13_15_7_10_6";"23949";"4";"172"
"5_4_8_9_16_1_15_2_7_11_12_14_13_10_3_6";"23773";"4";"172"
"7_10_11_6_5_3_14_13_9_15_16_8_2_12_1_4";"24097";"4";"172"
"10_2_1_4_7_14_8_9_3_11_5_6_13_12_16_15";"24146";"4";"172"
"2_12_8_9_3_14_13_1_5_4_10_7_6_11_15_16";"24085";"4";"172"
"6_4_10_11_8_1_3_15_7_2_14_5_12_9_13_16";"24066";"4";"172"
"16_9_1_5_3_14_11_12_7_4_2_10_13_15_6_8";"23948";"4";"172"
"1_6_15_12_7_10_16_8_13_2_11_5_3_9_4_14";"23287";"4";"172"
"14_16_11_3_12_1_8_13_5_9_6_2_7_10_4_15";"23961";"4";"172"
"7_5_14_8_3_11_13_4_15_9_2_10_12_1_6_16";"24024";"4";"172"
"5_7_13_14_12_3_16_11_9_4_6_10_2_15_8_1";"23021";"4";"172"
"12_7_13_6_1_15_16_10_4_9_14_8_11_2_5_3";"23912";"4";"172"
"4_1_15_14_10_2_16_12_9_7_8_5_13_6_3_11";"24094";"4";"172"
"12_6_15_1_14_9_8_16_2_4_10_13_5_3_11_7";"23815";"4";"172"
"1_8_7_9_5_12_4_14_3_15_11_13_16_10_6_2";"24253";"4";"172"
"16_9_4_14_2_10_7_6_3_11_13_15_5_8_12_1";"22923";"4";"172"
"5_6_9_10_13_2_14_4_8_3_7_12_16_11_1_15";"23912";"4";"172"
"1_9_13_4_5_14_7_2_12_6_8_3_10_16_11_15";"23707";"4";"172"
"4_15_3_5_12_14_1_2_6_8_11_16_10_7_9_13";"24101";"4";"172"
"12_2_16_10_15_4_7_5_8_6_9_14_1_3_13_11";"23974";"4";"172"
"9_13_2_1_6_7_11_10_5_3_8_16_14_4_12_15";"23945";"4";"172"
"3_2_10_16_9_1_11_6_14_5_13_7_4_12_15_8";"23902";"4";"172"
"8_16_4_12_5_10_6_1_3_11_2_14_7_15_13_9";"23914";"4";"172"
"4_5_6_11_12_1_9_3_7_14_8_2_15_10_16_13";"23767";"4";"172"
"6_9_16_1_3_7_11_8_13_15_4_14_2_5_12_10";"23965";"4";"172"
"5_8_11_13_7_14_10_1_16_12_2_4_6_15_3_9";"23414";"4";"172"
"3_16_4_2_7_8_14_6_10_1_9_5_15_13_11_12";"23885";"4";"172"
"12_8_1_5_6_11_7_4_10_16_2_13_14_9_3_15";"23951";"4";"172"
"7_11_13_4_16_15_10_9_3_14_8_2_12_1_6_5";"23749";"4";"172"
"8_5_7_2_12_4_15_9_13_11_10_16_1_6_3_14";"24059";"4";"172"
"11_7_9_6_15_10_2_5_1_3_13_14_8_16_4_12";"23702";"4";"172"
"13_10_6_15_14_1_16_3_8_9_4_7_2_5_12_11";"23206";"4";"172"
"16_9_6_11_5_1_14_2_15_8_10_13_7_4_12_3";"24112";"4";"172"
"6_5_16_4_9_13_8_15_11_3_7_10_12_2_1_14";"24069";"4";"172"
"9_14_2_1_13_6_10_7_16_15_11_5_3_8_4_12";"24115";"4";"172"
"5_2_9_12_10_8_15_11_14_7_16_1_6_13_4_3";"23335";"4";"172"
"8_6_7_13_3_16_10_9_2_5_12_15_11_14_1_4";"23358";"4";"172"
"4_16_3_12_9_14_5_11_7_8_6_13_2_15_10_1";"24013";"4";"172"
"9_2_10_13_5_8_7_12_16_4_6_15_14_3_11_1";"23743";"4";"172"
"12_7_5_13_2_14_10_15_8_16_9_3_6_1_4_11";"23417";"4";"172"
"6_3_1_13_11_4_5_16_7_15_2_10_14_12_9_8";"23732";"4";"172"
"10_16_11_5_15_14_4_9_12_3_6_2_13_1_7_8";"23955";"4";"172"
"3_10_11_7_15_13_14_12_5_16_9_2_8_1_4_6";"24145";"4";"172"
"15_7_14_11_6_3_9_8_5_1_2_16_4_13_12_10";"23742";"4";"172"
"4_9_3_2_12_16_13_14_6_1_15_8_11_10_5_7";"23956";"4";"172"
"6_3_4_15_8_9_12_5_1_13_14_7_11_10_16_2";"24127";"4";"172"
"15_10_11_8_2_5_12_3_14_9_4_1_6_16_13_7";"23897";"4";"172"
"9_12_6_11_2_16_7_4_1_15_3_10_5_8_14_13";"23172";"4";"172"
"6_11_2_9_4_7_8_16_1_5_12_15_3_10_13_14";"23737";"4";"172"
"1_15_9_6_11_13_4_12_16_8_10_2_3_5_7_14";"23967";"4";"172"
"11_16_1_4_12_10_14_2_5_13_6_7_15_8_3_9";"23896";"4";"172"
"6_9_14_13_11_10_7_4_8_3_2_5_16_1_15_12";"23941";"4";"172"
"12_15_5_2_4_8_11_7_16_3_9_6_1_14_10_13";"24027";"4";"172"
"4_13_7_12_10_16_2_15_5_11_6_8_9_1_14_3";"24155";"4";"172"
"11_6_1_8_7_2_3_15_16_5_14_13_4_12_9_10";"23984";"4";"172"
"2_8_12_13_10_5_7_9_4_16_11_1_15_14_3_6";"23771";"4";"172"
"11_2_14_5_6_16_1_10_8_12_9_3_4_15_7_13";"23147";"4";"172"
"16_3_5_1_9_13_4_2_6_7_12_15_11_14_8_10";"23157";"4";"172"
"11_14_6_13_8_2_3_1_9_12_15_5_10_4_16_7";"23207";"4";"172"
"1_3_16_9_6_8_14_11_2_4_5_7_10_13_12_15";"23795";"4";"172"
"10_3_15_14_4_11_13_1_16_9_12_8_7_6_2_5";"24177";"4";"172"
"6_16_13_12_11_7_2_9_15_3_10_14_1_5_4_8";"23024";"4";"172"
"16_2_4_12_15_10_3_9_8_13_11_14_6_7_5_1";"23724";"4";"172"
"11_16_12_5_8_3_9_7_15_10_2_13_4_1_14_6";"24017";"4";"172"
"4_9_10_14_6_11_1_12_8_13_15_3_7_2_16_5";"23950";"4";"172"
"11_12_10_6_14_2_16_1_5_8_3_7_4_9_13_15";"23927";"4";"172"
"1_4_5_10_7_11_3_12_6_13_15_16_2_14_8_9";"23698";"4";"172"
"14_16_15_10_2_8_3_5_12_7_9_1_11_6_13_4";"24087";"4";"172"
"8_7_6_10_4_2_1_14_13_15_9_16_11_12_5_3";"23926";"4";"172"
"6_14_2_11_12_1_16_3_13_7_4_5_8_15_9_10";"23758";"4";"172"
"5_3_14_8_2_6_10_9_11_16_1_13_12_15_7_4";"23686";"4";"172"
"11_7_14_9_15_4_13_8_16_12_3_2_6_10_5_1";"24027";"4";"172"
"1_13_14_15_12_6_11_5_2_4_10_9_7_3_16_8";"23879";"4";"172"
"5_8_2_15_6_4_7_12_9_3_1_10_11_13_14_16";"24194";"4";"172"
"10_2_3_14_12_6_16_13_7_8_4_1_11_15_5_9";"23265";"4";"172"
"10_16_2_1_9_8_7_11_6_5_13_14_4_15_12_3";"24049";"4";"172"
"3_11_14_4_16_13_1_7_5_6_10_15_2_9_12_8";"23236";"4";"172"
"10_6_11_2_3_8_14_16_15_4_9_1_7_13_5_12";"23814";"4";"172"
"7_2_12_10_16_11_5_13_9_14_4_6_15_8_1_3";"24163";"4";"172"
"12_6_3_11_15_16_14_4_8_10_7_13_5_1_9_2";"23687";"4";"172"
"3_14_1_16_15_8_10_7_11_5_12_4_9_2_6_13";"24078";"4";"172"
"1_9_11_12_6_8_14_4_5_15_13_3_10_16_2_7";"23096";"4";"172"
"5_7_12_13_4_2_15_8_16_10_9_3_1_11_6_14";"23884";"4";"172"
"1_13_4_2_11_9_8_6_10_16_14_5_7_3_12_15";"23831";"4";"172"
"16_9_10_12_3_7_15_8_2_13_11_6_1_5_14_4";"23455";"4";"172"
"11_9_2_12_1_3_14_5_16_10_6_8_15_13_4_7";"22981";"4";"172"
"9_10_4_6_7_11_8_14_1_5_2_15_16_12_3_13";"23757";"4";"172"
"16_5_6_2_8_1_3_14_9_13_10_11_7_12_15_4";"24096";"4";"172"
"15_7_9_3_1_2_5_4_14_12_13_10_16_11_6_8";"23888";"4";"172"
"13_2_15_9_7_10_12_14_5_6_11_1_16_3_8_4";"23908";"4";"172"
"6_4_5_16_1_2_14_10_15_11_12_3_8_7_9_13";"24128";"4";"172"
"6_5_1_13_8_14_3_4_2_12_9_10_16_11_15_7";"23824";"4";"172"
"5_2_1_6_13_15_16_10_9_3_4_7_14_11_12_8";"23705";"4";"172"
"12_1_2_16_10_13_8_11_15_7_14_6_5_9_3_4";"23685";"4";"172"
"8_5_1_3_9_11_7_4_16_12_15_13_10_6_2_14";"23907";"4";"172"
"6_14_9_5_3_8_7_10_16_13_4_11_2_12_1_15";"24226";"4";"172"
"15_7_16_11_2_6_14_9_8_1_13_3_5_10_12_4";"23724";"4";"172"
"16_13_1_10_5_7_2_14_4_6_3_11_8_12_15_9";"23997";"4";"172"
"1_6_3_5_8_7_15_12_16_13_14_11_10_2_9_4";"23995";"4";"172"
"1_4_8_16_2_3_10_11_6_15_7_13_14_12_5_9";"23985";"4";"172"
"11_2_6_3_12_8_10_1_15_5_9_16_7_13_14_4";"23794";"4";"172"
"6_12_7_15_3_2_1_11_10_4_9_14_16_5_8_13";"23875";"4";"172"
"4_15_7_16_5_10_13_6_3_1_2_9_11_14_8_12";"24358";"4";"172"
"15_8_12_2_14_5_3_4_13_9_6_16_7_11_1_10";"23873";"4";"172"
"16_5_11_9_3_7_14_1_15_10_12_13_2_4_8_6";"23233";"4";"172"
"3_16_13_10_6_9_15_12_5_1_14_8_7_2_4_11";"23839";"4";"172"
"15_3_6_4_9_16_12_13_14_10_2_8_11_1_5_7";"24023";"4";"172"
"9_6_14_16_12_10_1_3_11_8_2_7_13_4_15_5";"23927";"4";"172"
"4_1_10_8_2_13_3_6_14_11_7_12_15_9_5_16";"23491";"4";"172"
"2_5_7_3_1_13_8_11_9_12_10_16_14_15_6_4";"24042";"4";"172"
"16_9_8_6_4_5_7_14_2_12_15_10_11_3_1_13";"23168";"4";"172"
"13_8_16_10_6_4_12_7_14_5_9_3_1_2_15_11";"23960";"4";"172"
"16_12_2_13_10_15_14_8_7_4_1_6_3_11_5_9";"24174";"4";"172"
"9_8_4_2_10_16_3_14_13_6_7_15_5_11_1_12";"24303";"4";"172"
"13_14_15_10_7_6_11_3_16_8_9_5_12_4_1_2";"24168";"4";"172"
"4_14_2_7_6_8_13_5_9_12_15_3_16_11_10_1";"23401";"4";"172"
"5_8_10_1_13_12_11_6_2_15_14_3_9_7_4_16";"24023";"4";"172"
"11_5_12_8_15_16_3_9_6_1_13_7_10_14_4_2";"23840";"4";"172"
"13_14_15_5_6_4_11_7_16_12_2_9_1_3_10_8";"23298";"4";"172"
"14_11_6_13_3_7_8_2_5_4_1_16_15_12_10_9";"24072";"4";"172"
"2_11_12_15_7_14_8_6_4_3_16_13_1_10_9_5";"24063";"4";"172"
"16_14_12_6_5_10_4_1_8_9_2_3_13_15_7_11";"23293";"4";"172"
"7_2_9_11_10_15_8_4_14_1_16_13_6_5_12_3";"23377";"4";"172"
"11_14_6_4_5_13_1_15_8_10_12_16_9_7_3_2";"23835";"4";"172"
"9_3_12_2_16_1_5_6_8_4_14_10_15_13_11_7";"24128";"4";"172"
"16_14_12_10_7_9_1_6_4_11_15_5_3_8_13_2";"23162";"4";"172"
"16_3_5_1_2_14_6_7_9_13_12_10_8_4_11_15";"23955";"4";"172"
"8_14_5_9_15_4_2_6_16_1_3_12_10_11_7_13";"24012";"4";"172"
"6_12_15_10_8_3_14_4_16_7_5_13_11_1_2_9";"23703";"4";"172"
"7_16_13_9_10_6_8_1_5_4_15_3_2_11_12_14";"23782";"4";"172"
"7_5_15_8_11_12_14_4_3_10_13_16_6_9_2_1";"23983";"4";"172"
"4_16_5_15_7_2_9_11_14_6_10_3_1_8_13_12";"23866";"4";"172"
"7_5_15_9_16_2_10_1_4_11_14_12_3_8_13_6";"23780";"4";"172"
"14_12_9_5_8_13_10_16_15_1_7_11_3_4_2_6";"24153";"4";"172"
"16_1_13_14_4_9_7_5_11_2_15_10_3_6_12_8";"23669";"4";"172"
"13_11_8_7_1_10_5_3_12_9_6_4_15_14_16_2";"23991";"4";"172"
"13_14_16_3_12_1_6_15_5_4_8_7_9_10_11_2";"23647";"4";"172"
"5_16_2_12_11_8_3_7_14_1_13_9_10_6_4_15";"23876";"4";"172"
"6_12_7_2_3_1_8_14_9_15_13_10_4_11_16_5";"23643";"4";"172"
"2_9_14_3_1_15_11_7_4_13_12_16_10_8_5_6";"23980";"4";"172"
"5_13_12_16_11_15_7_6_2_3_4_14_8_1_10_9";"23280";"4";"172"
"16_12_7_6_2_1_8_11_5_4_14_15_3_9_13_10";"23868";"4";"172"
"7_8_15_3_4_14_13_10_11_12_9_16_2_6_5_1";"22792";"4";"172"
"14_4_3_12_2_1_5_16_13_7_8_6_10_9_11_15";"24579";"4";"172"
"11_12_8_10_9_6_13_5_1_7_16_14_15_3_4_2";"23994";"4";"172"
"1_9_15_6_8_12_3_5_7_14_11_2_16_10_4_13";"24262";"4";"172"
"5_15_2_9_8_16_14_10_13_12_4_6_3_1_7_11";"24063";"4";"172"
"15_7_1_13_16_3_10_14_4_11_8_6_12_2_9_5";"24080";"4";"172"
"11_16_5_8_14_4_12_7_13_2_9_10_3_15_1_6";"23678";"4";"172"
"3_16_14_4_5_12_9_1_7_11_10_2_13_6_8_15";"24124";"4";"172"
"10_6_12_13_9_15_14_8_16_5_11_4_2_1_7_3";"23914";"4";"172"
"15_8_6_14_10_9_13_12_2_3_1_16_7_4_11_5";"23753";"4";"172"
"10_12_14_15_3_1_8_7_11_16_9_2_6_5_4_13";"23838";"4";"172"
"4_1_15_9_7_3_14_13_16_8_5_2_6_11_12_10";"23269";"4";"172"
"15_13_4_3_9_14_2_11_1_12_16_10_8_5_6_7";"23642";"4";"172"
"4_2_7_9_1_5_11_6_14_16_8_10_13_15_3_12";"23726";"4";"172"
"14_12_9_7_3_16_8_11_15_6_4_5_13_10_2_1";"23970";"4";"172"
"13_1_8_16_9_3_2_14_11_10_4_7_5_15_6_12";"24097";"4";"172"
"8_12_6_9_15_1_14_13_2_3_5_16_10_4_11_7";"23573";"4";"172"
"4_2_5_8_12_16_11_6_10_14_13_15_9_1_3_7";"23884";"4";"172"
"7_5_14_11_8_9_12_10_16_1_13_3_4_6_15_2";"24197";"4";"172"
"4_5_15_10_1_3_12_2_14_9_13_7_11_16_6_8";"24051";"4";"172"
"14_13_2_3_10_8_16_9_6_5_1_7_11_12_4_15";"24375";"4";"172"
"12_6_16_11_7_5_10_4_8_2_15_9_1_13_3_14";"24030";"4";"172"
"2_14_8_9_3_5_1_4_16_7_15_12_11_10_6_13";"23349";"4";"172"
"11_2_14_5_10_12_16_3_8_7_13_15_4_9_6_1";"23793";"4";"172"
"12_14_6_10_13_15_8_3_9_4_5_11_1_2_16_7";"23807";"4";"172"
"9_8_6_13_1_16_11_12_5_4_2_10_7_3_14_15";"23956";"4";"172"
"12_1_15_13_5_11_14_3_6_16_7_10_4_2_8_9";"24022";"4";"172"
"13_1_7_9_2_12_8_11_14_15_3_16_6_10_4_5";"23927";"4";"172"
"16_14_11_7_6_10_2_8_12_5_1_4_9_13_3_15";"23217";"4";"172"
"14_3_4_8_5_6_1_16_15_10_7_13_11_12_9_2";"23983";"4";"172"
"7_8_14_15_6_2_4_3_10_16_1_13_5_11_9_12";"23754";"4";"172"
"11_1_12_13_16_14_10_9_3_4_2_15_8_7_6_5";"23083";"4";"172"
"9_2_6_3_11_14_13_1_16_4_15_12_7_8_10_5";"24381";"4";"172"
"10_3_6_11_15_9_14_12_1_8_7_5_13_2_16_4";"24253";"4";"172"
"3_7_14_12_6_16_8_11_2_4_9_13_15_1_5_10";"23736";"4";"172"
"5_1_12_4_13_14_15_11_9_16_10_8_3_7_2_6";"24055";"4";"172"
"15_4_7_14_10_8_9_13_5_2_11_1_3_12_16_6";"24278";"4";"172"
"1_12_2_9_3_14_7_11_13_8_16_6_5_15_4_10";"23410";"4";"172"
"6_11_15_9_4_3_12_5_7_14_10_1_2_16_8_13";"23713";"4";"172"
"8_15_1_2_11_16_4_14_10_7_12_9_5_6_13_3";"23916";"4";"172"
"7_12_4_13_2_1_5_16_8_9_10_6_14_15_11_3";"23946";"4";"172"
"11_13_3_6_5_1_16_8_10_14_7_15_12_4_9_2";"23800";"4";"172"
"10_14_7_4_8_3_15_13_1_9_2_11_6_16_12_5";"23999";"4";"172"
"5_16_12_15_14_9_2_1_13_4_8_10_3_11_7_6";"23979";"4";"172"
"14_8_1_6_16_5_7_11_10_15_9_12_3_13_2_4";"23758";"4";"172"
"10_6_11_14_16_7_1_9_15_8_4_3_5_2_13_12";"23991";"4";"172"
"9_11_14_8_2_10_7_16_5_15_13_4_6_3_12_1";"23764";"4";"172"
"11_5_9_14_15_8_1_2_13_6_10_3_16_4_12_7";"23877";"4";"172"
"7_5_3_4_13_15_8_16_10_11_9_2_1_12_14_6";"23359";"4";"172"
"12_2_14_11_7_8_6_10_9_15_13_4_16_5_1_3";"23677";"4";"172"
"1_6_9_3_5_4_2_7_12_13_8_11_16_15_10_14";"24063";"4";"172"
"5_3_12_1_16_7_14_6_13_10_2_11_9_15_4_8";"23812";"4";"172"
"11_8_12_3_4_15_5_7_1_16_2_13_6_10_14_9";"23294";"4";"172"
"3_1_14_10_9_16_5_7_4_8_12_15_11_2_13_6";"23930";"4";"172"
"8_10_2_7_4_14_13_15_16_1_5_6_9_11_12_3";"23634";"4";"172"
"15_10_9_8_7_16_13_12_11_1_6_3_14_2_5_4";"23823";"4";"172"
"14_6_12_16_8_2_1_10_11_7_13_4_3_9_5_15";"24188";"4";"172"
"8_5_13_6_11_2_4_3_12_9_7_10_15_1_16_14";"23956";"4";"172"
"9_2_8_16_3_7_15_10_1_5_6_14_11_4_13_12";"23926";"4";"172"
"14_15_9_12_16_8_6_7_5_2_10_4_11_13_3_1";"23951";"4";"172"
"13_8_9_7_1_10_16_5_11_15_12_14_3_6_2_4";"24062";"4";"172"
"13_10_9_7_6_14_1_11_16_4_2_3_8_15_5_12";"23913";"4";"172"
"14_4_16_6_3_9_12_5_11_8_10_13_15_2_7_1";"23938";"4";"172"
"6_8_2_1_5_13_14_11_3_4_7_16_9_12_15_10";"24087";"4";"172"
"6_10_13_4_12_11_8_16_3_5_14_9_7_15_1_2";"24066";"4";"172"
"4_11_15_3_5_14_13_6_16_9_12_8_2_7_1_10";"23890";"4";"172"
"11_5_14_2_7_13_4_15_16_10_8_9_3_12_6_1";"24097";"4";"172"
"9_12_15_10_6_4_11_2_3_8_13_16_7_1_14_5";"23746";"4";"172"
"13_14_12_1_7_5_2_8_15_4_10_6_9_3_16_11";"23690";"4";"172"
"16_2_11_1_12_8_14_5_15_6_13_9_7_4_3_10";"23901";"4";"172"
"9_16_13_7_14_11_2_8_5_12_10_6_3_1_15_4";"24014";"4";"172"
"13_1_11_12_15_9_14_4_2_3_8_7_5_6_16_10";"23250";"4";"172"
"14_10_2_7_15_4_13_5_1_8_11_9_16_6_3_12";"23898";"4";"172"
"3_9_1_11_7_4_13_14_10_12_2_8_5_6_16_15";"24159";"4";"172"
"3_11_1_12_4_14_2_6_7_16_10_9_15_5_13_8";"23765";"4";"172"
"5_11_15_13_8_12_10_1_16_6_14_3_9_2_4_7";"24056";"4";"172"
"1_13_2_14_4_8_11_7_3_10_5_15_16_9_12_6";"23922";"4";"172"
"1_10_7_2_15_3_13_5_9_8_6_14_11_16_12_4";"23895";"4";"172"
"6_4_14_16_11_10_5_13_9_2_1_8_3_12_7_15";"23865";"4";"172"
"8_15_4_12_3_14_6_9_11_16_2_5_1_7_10_13";"23973";"4";"172"
"3_7_15_12_14_2_6_1_5_13_16_9_4_8_10_11";"23887";"4";"172"
"6_15_7_16_11_3_5_9_8_2_10_12_13_4_1_14";"24003";"4";"172"
"10_4_3_13_1_7_8_16_2_12_11_6_15_9_5_14";"23618";"4";"172"
"11_10_4_3_13_9_5_8_2_12_14_15_1_6_16_7";"23913";"4";"172"
"11_14_9_8_12_2_16_7_15_4_1_5_3_10_6_13";"23742";"4";"172"
"2_7_10_5_4_9_8_12_14_3_16_15_11_6_1_13";"23880";"4";"172"
"1_8_16_2_9_15_4_7_10_6_12_13_14_5_11_3";"23936";"4";"172"
"2_11_7_9_15_5_14_4_16_13_8_1_6_3_10_12";"24022";"4";"172"
"16_8_10_14_4_15_9_7_5_12_6_1_2_11_3_13";"24036";"4";"172"
"5_9_8_3_7_2_16_4_14_1_15_11_6_13_10_12";"23402";"4";"172"
"14_11_3_1_16_2_7_8_12_10_13_4_6_9_15_5";"23029";"4";"172"
"4_6_14_2_1_15_8_12_11_13_3_9_10_5_16_7";"23779";"4";"172"
"2_4_10_9_11_3_6_14_15_12_1_7_13_5_16_8";"23587";"4";"172"
"8_9_13_2_4_11_12_5_7_10_14_16_3_6_15_1";"23937";"4";"172"
"13_4_8_16_12_7_15_14_11_5_10_3_2_6_9_1";"24048";"4";"172"
"14_5_2_1_12_15_10_9_3_7_8_16_13_4_11_6";"23995";"4";"172"
"4_10_11_13_7_15_12_1_9_2_14_5_16_3_6_8";"23798";"4";"172"
"4_5_2_9_8_1_11_10_16_14_12_15_3_6_13_7";"23853";"4";"172"
"8_7_5_14_2_6_9_10_1_16_4_13_3_11_15_12";"23940";"4";"172"
"16_4_13_6_14_8_5_10_2_1_9_7_15_3_11_12";"23645";"4";"172"
"10_9_6_14_2_13_4_5_8_12_16_7_3_11_15_1";"24077";"4";"172"
"11_14_8_16_4_13_2_15_3_10_1_9_7_5_12_6";"23176";"4";"172"
"8_14_13_10_1_2_15_4_12_11_6_5_9_3_16_7";"23924";"4";"172"
"5_11_2_6_10_16_13_7_9_1_15_14_8_4_12_3";"24105";"4";"172"
"4_2_16_1_14_5_15_8_7_13_11_3_9_6_10_12";"23821";"4";"172"
"8_15_11_12_14_1_13_9_16_5_4_6_10_7_2_3";"23892";"4";"172"
"12_1_2_6_16_10_11_13_5_7_14_3_8_4_15_9";"23846";"4";"172"
"7_4_14_3_10_15_8_5_12_2_6_9_1_16_13_11";"24202";"4";"172"
"7_11_14_16_1_4_13_12_5_6_10_15_2_8_9_3";"23200";"4";"172"
"2_8_16_9_3_12_5_1_10_11_6_7_13_14_15_4";"23747";"4";"172"
"2_3_15_6_8_11_9_5_1_7_16_13_4_14_10_12";"23732";"4";"172"
"9_8_5_12_13_3_6_7_11_16_14_10_2_1_4_15";"23733";"4";"172"
"3_4_9_2_13_10_8_6_7_15_12_14_16_1_5_11";"24156";"4";"172"
"13_10_16_14_12_9_1_6_3_8_7_2_15_4_5_11";"24092";"4";"172"
"10_14_8_13_11_16_9_3_15_1_6_2_4_12_5_7";"23962";"4";"172"
"10_7_3_4_12_1_2_14_15_16_5_11_6_9_8_13";"23732";"4";"172"
"13_12_10_9_4_15_11_7_8_3_5_14_2_16_6_1";"23982";"4";"172"
"12_10_5_13_8_14_9_11_15_3_1_2_6_16_4_7";"23579";"4";"172"
"11_13_2_5_15_16_9_12_7_4_8_6_14_10_3_1";"24390";"4";"172"
"15_1_12_4_2_3_10_11_5_16_6_8_13_9_14_7";"23920";"4";"172"
"8_11_14_1_12_3_13_9_2_7_5_6_4_16_10_15";"24065";"4";"172"
"12_6_3_8_4_11_7_15_1_2_9_14_5_16_10_13";"23932";"4";"172"
"15_3_5_6_9_7_1_14_8_13_2_12_16_11_10_4";"23868";"4";"172"
"13_3_1_8_2_4_7_14_11_10_12_16_9_15_5_6";"23870";"4";"172"
"7_9_4_8_12_13_6_1_15_10_2_16_3_11_5_14";"24117";"4";"172"
"8_14_15_11_1_10_2_9_4_3_16_6_7_5_13_12";"23813";"4";"172"
"3_5_4_16_13_15_10_1_14_12_7_2_8_11_9_6";"23895";"4";"172"
"16_13_1_6_8_4_12_3_14_9_5_11_2_15_10_7";"24025";"4";"172"
"2_11_7_5_15_14_12_8_16_10_9_1_4_13_3_6";"23777";"4";"172"
"4_8_7_16_15_9_6_3_12_10_1_13_2_14_5_11";"23959";"4";"172"
"11_9_13_7_1_8_12_16_10_14_3_2_15_5_4_6";"23984";"4";"172"
"16_8_2_5_4_1_12_9_10_11_3_13_14_7_15_6";"23412";"4";"172"
"15_11_10_7_13_3_4_2_16_1_8_9_12_6_14_5";"23690";"4";"172"
"9_15_8_16_10_12_7_13_3_14_4_6_2_11_1_5";"23296";"4";"172"
"8_16_1_14_6_13_2_12_9_5_3_4_15_11_10_7";"23348";"4";"172"
"4_6_10_14_7_15_13_11_3_2_1_8_16_5_9_12";"23214";"4";"172"
"7_13_15_14_5_12_8_11_3_10_9_16_6_1_4_2";"23878";"4";"172"
"1_4_7_3_5_8_13_9_10_2_15_14_12_16_6_11";"24130";"4";"172"
"7_4_1_8_10_11_12_9_5_6_14_3_2_16_15_13";"24146";"4";"172"
"13_12_3_14_4_9_6_1_2_16_10_7_15_5_8_11";"23340";"4";"172"
