"permutations";"#UUIDs";"#classes";"#clone_configs"
"3_5_16_9_15_8_7_14_4_1_12_2_13_6_11";"23266";"4";"158"
"1";"18668";"4";"14"
"10_13_7_8_11_1_5_4_15_16";"23262";"4";"107"
"8_5_1_2_14";"22828";"4";"63"
"7_12_11_9_4_10_8_5_16_1_15_14_2_3";"23583";"4";"158"
"4_8_9_11_1";"22435";"4";"55"
"7_1";"20066";"4";"27"
"9_1_7_11";"22402";"4";"45"
"3_2_6_15_13_10_4_9_11_5_8_14_1";"23738";"4";"139"
"14_1";"20584";"4";"27"
"1_8_4_14_13_12_2_15_11_9_10_6_7";"23617";"4";"138"
"10_16_13_14_9_2_11_4_15_5_1_7_12";"23532";"4";"137"
"1_10_8_5";"22689";"4";"55"
"4_5_8_10_6_1_15_7_11_14_13_16_3_12";"23236";"4";"154"
"13_1";"21372";"4";"21"
"5_1_10_3_2_15_11_9_14_12";"23257";"4";"115"
"13_15_4_1_11_7_14_8_12_16_2_5_3";"23582";"4";"142"
"5_16_14_7_9_8_2_11_10_12_1";"23641";"4";"128"
"4_9_1_10_7_2_12_6_5_14_3_15_16_11";"22772";"4";"151"
"3_4_1_12_6";"23361";"4";"57"
"1_11_6";"22404";"4";"30"
"8_4_1_15_13_16_3_14";"23524";"4";"85"
"12_1_2_14_6_15_8_10_4";"23632";"4";"100"
"2_15_1_3_11";"22748";"4";"53"
"16_7_1_15_13_9_6_3";"22746";"4";"78"
"15_1_11_12_6_10_16_14_2_9";"22621";"4";"102"
"3_7_1_11";"23094";"4";"50"
"12_1_5_7_8_2_10";"23577";"4";"90"
"11_1";"21605";"4";"23"
"16_15_12_13_1_6_14_8_5_9_4_10_7_2";"23835";"4";"149"
"7_16_13_15_1_3_10_4_8_11_12_9_5";"24231";"4";"143"
"7_4_9_16_1_10_6";"23719";"4";"73"
"10_1_2_15_8_13_6";"23147";"4";"72"
"4_13_12_9_6_15_1_10_8_7";"23834";"4";"107"
"2_16_3_11_7_15_10_1_12_8_4_14_6_13_5";"23222";"4";"163"
"1_16";"19238";"4";"21"
"2_4_15_16_9_14_1_10";"23404";"4";"82"
"1_5_6_10_12_11_16_8";"23390";"4";"91"
"4_1_14_15_7_9_11_8_12_13_5";"23207";"4";"121"
"10_1_5_14_12_9_16_3_15_8_2_13_11";"23750";"4";"143"
"7_1_14_3_16_2_5_10_13";"23276";"4";"104"
"4_3_10_9_6_15_14_5_12_7_1";"23160";"4";"126"
"2_5_7_4_16_12_11_1_10_14_3_8_13";"23277";"4";"149"
"5_10_15_11_7_1_16_12";"23583";"4";"90"
"5_4_1_13";"22782";"4";"43"
"1_3_11_16_5_9_14_4";"23798";"4";"88"
"8_3_16_1";"21908";"4";"49"
"4_8_1_15_12_7_6_9_5_13_11";"23652";"4";"115"
"9_11_4_13_10_14_1_16_3_7_8";"23262";"4";"123"
"1";"18697";"4";"14"
"1_12_14_10";"22316";"4";"54"
"10_9_8_12_1_3_7_11_4_2_15_6_16_13_14";"23780";"4";"159"
"10_9_7_3_4_13_14_16_1_12_2";"23957";"4";"122"
"7_6_1_13_4_2_8_14_9_16_11";"23123";"4";"111"
"6_1_13_3_4_12_15_2_5_16_9_8_7_10";"23018";"4";"150"
"5_8_6_13_15_4_1_16_10";"22893";"4";"92"
"6_16_7_14_1";"21440";"4";"54"
"2_16_13_12_7_6_11_14_10_4_3_15_1";"23769";"4";"136"
"13_6_15_7_1_4_3_9_14_12";"23655";"4";"106"
"15_2_1_16_10_7";"22866";"4";"64"
"14_13_3_15_12_9_1_7_11_6";"23790";"4";"106"
"8_2_16_14_11_3_15_6_1_13_5_9";"24224";"4";"123"
"11_1_5_14_9_13_2_8_12_16_7_6_3_10_15";"23665";"4";"163"
"9_6_3_11_7_8_5_10_15_1_4_2_13_12_14";"24070";"4";"165"
"13_5_10_2_4_12_6_15_1_14_7_8_16_11";"23903";"4";"149"
"11_10_14_16_4_13_7_8_15_1";"23573";"4";"107"
"12_3_7_14_5_4_13_1_15_16_10_11_2_6_8";"23906";"4";"163"
"1";"18741";"4";"14"
"9_1_4";"21497";"4";"32"
"10_15_13_2_6_3_1";"22610";"4";"72"
"1_7_4_13_15";"22986";"4";"50"
"1";"18684";"4";"14"
"1";"18684";"4";"14"
"1_11_6";"22379";"4";"30"
"16_3_1_4_2";"21590";"4";"53"
"1";"18775";"4";"14"
"1_6_11_14_15_8";"22688";"4";"64"
"8_11_13_10_4_6_2_3_1_9_12";"24204";"4";"119"
"11_6_12_4_7_9_3_15_5_14_13_16_2_1_8";"24277";"4";"158"
"15_14_6_16_10_7_1";"23160";"4";"75"
"16_15_8_5_2_10_12_9_4_11_14_1_13_6_3";"24008";"4";"159"
"11_6_3_4_8_1_14";"23080";"4";"80"
"15_16_5_11_3_9_2_7_1_6_10_12_13_8_14";"23894";"4";"163"
"6_1_14_5";"21840";"4";"47"
"6_12_1_11_15";"22472";"4";"50"
"3_14_13_16_9_5_2_15_4_1_7_8_12";"23548";"4";"142"
"11_5_3_1_14_8";"22916";"4";"77"
"3_1_16_15_2_12_11_14_10_7";"23095";"4";"113"
"7_1_15";"20976";"4";"34"
"5_10_12_6_11_7_13_2_3_8_15_14_1";"23400";"4";"147"
"1";"18669";"4";"14"
"8_1_3_14_5_7_15_10_11_6_4_2_9_13";"23761";"4";"152"
"13_1_10_15_6_16_11_2_9";"23546";"4";"83"
"15_1_3_2_13_4";"22359";"4";"60"
"7_13_14_5_10_1_11_15_4_16_12_9_6";"23833";"4";"135"
"3_1";"20102";"4";"28"
"16_4_11_7_15_13_14_10_9_3_1_8";"23441";"4";"130"
"16_13_3_9_14_15_2_1_6_4";"23770";"4";"96"
"9_12_5_10_3_16_15_4_8_6_14_2_7_11_1";"24020";"4";"165"
"2_8_7_15_14_1_13_4_10_16_11_6_12_9_3";"23600";"4";"159"
"1";"18712";"4";"14"
"5_10_15_2_16_8_1";"23618";"4";"78"
"10_5_14_3_12_2_8_4_1_7_15";"23993";"4";"133"
"15_6_9_11_7_2_4_5_1_8_3_12_14_10_16";"23699";"4";"165"
"1";"18711";"4";"14"
"2_1_6_10_5";"22549";"4";"57"
"12_4_1_5_11";"23283";"4";"58"
"2_6_3_12_16_1_13";"23395";"4";"71"
"8_13_7_15_10_1";"21983";"4";"69"
"2_12_11_1_6_7_3_16_13_15_9_10_4";"23917";"4";"132"
"1_16_8_15_2_4_7_10_3_11_13_14";"23643";"4";"130"
"9_2_1_11_7_13_6_3_4_8_10_5_14_12_15";"23790";"4";"165"
"4_16_13_5_6_10_15_14_2_12_1_9";"23164";"4";"122"
"3_13_12_10_15_14_8_2_6_9_1_5_4_16_11";"23583";"4";"159"
"15_7_11_1_14_16_3_8";"23632";"4";"91"
"4_2_10_16_12_5_15_13_9_6_1_3_8_14";"23497";"4";"150"
"5_4_8_2_1_15";"22812";"4";"66"
"1";"18674";"4";"14"
"14_10_9_1_16_6_12";"23452";"4";"77"
"2_1";"19696";"4";"23"
"3_4_9_15_6_2_16_11_7_10_5_1";"23578";"4";"125"
"1";"18786";"4";"14"
"11_10_16_14_12_15_2_6_4_3_5_13_1_8_9";"23752";"4";"159"
"8_11_1_2";"21837";"4";"46"
"5_7_1";"20964";"4";"40"
"16_15_7_2_5_6_1";"22170";"4";"70"
"16_1_9_13_14_12_5_7_3_11_4_2_15";"24052";"4";"137"
"7_14_10_3_13_16_4_12_2_9_1_11_6_8_5";"23746";"4";"165"
"1_10_2_13";"22563";"4";"44"
"4_2_7_11_14_16_15_13_6_1_5";"23307";"4";"108"
"11_3_10_12_7_13_16_2_1_4";"23356";"4";"109"
"13_5_14_16_8_1_7_15_4_9_11_12";"23784";"4";"128"
"1";"18725";"4";"14"
"6_10_5_8_4_2_13_12_3_9_16_7_1_11_14";"23884";"4";"165"
"8_7_5_10_6_11_3_14_12_2_1_9_13_4";"24060";"4";"158"
"16_13_3_1_6";"21971";"4";"49"
"2_12_1_16_11_3_7_4_9_14_15_10_5";"23561";"4";"144"
"11_1_13_15_9_6_7_16_2_3_10_12_14_5_8";"23709";"4";"163"
"4_3_2_13_9_6_16_14_1_7_15";"23090";"4";"109"
"12_1";"21189";"4";"27"
"16_4_15_1";"21499";"4";"37"
"1";"18743";"4";"14"
"9_14_4_11_3_13_6_1_8_7_16_2_15";"23672";"4";"132"
"12_2_10_8_15_11_1_9_4_3_5";"23434";"4";"125"
"16_4_15_2_13_14_6_12_5_7_1_3_8_9";"24005";"4";"149"
"1";"18638";"4";"14"
"16_14_7_6_1_15_9_4_3_10_13_12_11_2";"24431";"4";"145"
"15_13_9_6_1_14_2_10_8_4_7_5_3";"23847";"4";"143"
"1_3";"19971";"4";"28"
"6_9_1_15_16_11_2_13_10";"23510";"4";"83"
"14_8_15_16_11_7_1_6_9_5_2_12_4_10_13";"23716";"4";"158"
"8_6_1_13";"23349";"4";"42"
"7_1";"19020";"4";"27"
"1";"18613";"4";"14"
"9_4_10_2_3_12_6_16_15_7_1_5";"23769";"4";"129"
"13_7_4_14_8_1_12_11_6_3";"23509";"4";"113"
"7_3_15_12_4_16_11_8_14_1_5_6_10_13";"23292";"4";"154"
"15_4_13_1_6_7_12_8";"22665";"4";"84"
"1_9_14_8_12";"23012";"4";"63"
"6_4_13_11_10_1_15";"22982";"4";"67"
"7_2_10_1_5_16";"23607";"4";"70"
"15_13_1_6_2";"22463";"4";"44"
"1_4_10_9";"22413";"4";"46"
"1";"18697";"4";"14"
"1";"18660";"4";"14"
"13_5_14_1_4_6_2_12_15";"23106";"4";"92"
"3_2_10_5_1_12_13_14_9_6_4";"23655";"4";"122"
"12_8_1";"22109";"4";"41"
"11_1_13_9_12_7_2";"22543";"4";"74"
"11_14_16_6_4_12_2_1_13_7_10_3";"23767";"4";"129"
"1_10_7_6_4_16_8_13_3_11_12_5";"23795";"4";"134"
"16_7_12_13_9_15_14_8_5_6_4_10_3_1_2";"23982";"4";"163"
"11_10_9_13_1_12_14_6_3_8_7_16";"23719";"4";"134"
"16_1_4_6_2_3_13_11_10_12_14_9_5";"23925";"4";"138"
"4_1_8_16_11_3_5_2_9_13";"23959";"4";"105"
"2_9_13_3_16_8_1_11_6_14_12_5_4_7";"23326";"4";"151"
"14_13_6_1_15_12_8_10_4_5_2_7_16";"23739";"4";"140"
"13_1_15_16";"21454";"4";"35"
"8_3_6_9_11_13_16_4_15_14_1_2_12_7_5";"24047";"4";"158"
"12_1_13_4";"22374";"4";"43"
"7_15_2_1_16_3_13";"22486";"4";"71"
"11_1_10";"21826";"4";"37"
"3_13_4_8_1_2_9_5";"23834";"4";"89"
"7_2_6_3_4_15_9_16_12_8_1_14_13_10_5";"23989";"4";"163"
"9_16_1_7";"21253";"4";"43"
"12_13_5_6_7_1_8";"23475";"4";"81"
"14_1";"20454";"4";"27"
"3_5_12_1_11_4_6_2_14_13_7";"22900";"4";"121"
"11_4_5_10_1_12_16";"23233";"4";"79"
"7_15_13_12_4_1_3_8_5_14_11_6_2";"23902";"4";"142"
"11_1_7_15";"22012";"4";"43"
"13_9_1_6_2_11_4_14";"23300";"4";"77"
"9_11_16_13_4_12_5_14_1";"23079";"4";"94"
"3_6_12_2_14_4_5_8_1_10";"23563";"4";"120"
"2_1_6_14_7_15_4_3_5_9";"22432";"4";"108"
"4_1_15_5_11_2_3";"22869";"4";"75"
"2_4_15_11_13_16_9_7_12_1_6";"23113";"4";"104"
"8_15_12_1";"22400";"4";"48"
"1_16";"19318";"4";"21"
"6_3_16_5_15_11_13_7_10_9_14_4_2_1_8";"24031";"4";"159"
"9_16_4_6_1_11_12_7";"23436";"4";"81"
"8_9_12_1_16_5_15";"22665";"4";"77"
"14_1";"20285";"4";"27"
"4_12_15_1_6_3_11_9_8_5_10_2";"23971";"4";"132"
"3_9_5_8_6_1_2_13";"22610";"4";"87"
"13_4_15_2_16_6_3_1_12_14_8";"23974";"4";"114"
"7_1_10_11_9_4_16_5";"23438";"4";"88"
"1_4_14_3_15_13";"22730";"4";"64"
"16_3_12_15_5_1_13_10_7_14";"23366";"4";"115"
"1_14_5_16_6_12_2_3_11_8_4";"22974";"4";"122"
"7_11_1_9_6_16_14_10_8";"23693";"4";"100"
"3_16_8_4_13_14_1_7_5_2";"23211";"4";"113"
"5_3_11_6_7_8_2_12_4_14_13_9_1_16_15";"23067";"4";"158"
"5_10_11_3_2_9_1_7_4";"23884";"4";"104"
"2_5_1_13_4_7_8_6_10_16";"23083";"4";"107"
"4_1_15_8_10_6_2_5_9";"24012";"4";"96"
"9_7_2_16_3_4_8_14_11_12_6_10_1";"23705";"4";"145"
"12_3_15_6_16_2_1_8_10_4";"23698";"4";"108"
"2_14_7_5_15_11_3_8_9_13_1_6";"24070";"4";"129"
"5_1_7_12_15_16";"23187";"4";"67"
"2_3_14_6_4_13_5_8_7_9_16_11_12_1_15";"23877";"4";"158"
"13_3_10_12_11_7_8_1_9_14";"23500";"4";"120"
"1_7_14_16";"21534";"4";"47"
"2_4_10_12_8_1";"23188";"4";"73"
"7_2_6_3_9_4_1_5_15";"22443";"4";"95"
"8_3_5_2_6_12_10_7_4_11_14_1";"23871";"4";"142"
"1_15_12";"22421";"4";"34"
"1_12_9_2_8_13_7";"22671";"4";"79"
"10_9_6_3_2_1";"22986";"4";"67"
"3_2_7_12_4_1";"23333";"4";"72"
"7_3_14_10_8_12_9_1_11_5_15_2_6_4_16";"23343";"4";"165"
"1_7_10";"21554";"4";"41"
"1_6_4_5_12_10_3_14_7_9_16_11_2_13_15";"23333";"4";"158"
"6_11_12_9_10_1_4_13_7_15_8_5_16_14";"23665";"4";"149"
"3_1";"19603";"4";"28"
"8_6_1_9_12_4_7_2_3_16_13";"23691";"4";"116"
"1";"18678";"4";"14"
"3_16_13_4_11_1";"22481";"4";"60"
"2_16_3_7_6_11_1_13_8_4_9";"23072";"4";"112"
"1_2_4_7_13_15_8";"23195";"4";"73"
"10_2_11_16_5_1_13_4_3_7_15_8_12";"23901";"4";"143"
"1_11_12_2_15_9_6_7";"22929";"4";"81"
"3_15_12_13_8_6_1_7_16";"22834";"4";"96"
"14_15_10_6_3_9_1";"23687";"4";"78"
"4_11_1_7";"22274";"4";"45"
"1_7";"19812";"4";"27"
"15_6_1_5_9_13_4_10_12_16_2_3_8";"23070";"4";"137"
"5_11_6_8_1";"22721";"4";"57"
"6_1_12_11";"22505";"4";"43"
"8_11_7_16_15_1_12_6_2";"23188";"4";"93"
"5_4_3_10_1_15_11_2_9_13_12_14_8_6_16";"24063";"4";"159"
"9_1_7_5_16_13_12_14_15_8_3_10_6";"23590";"4";"145"
"2_7_14_1";"21997";"4";"49"
"1";"18625";"4";"14"
"7_8_1_15_9_3_12";"23216";"4";"84"
"1";"18630";"4";"14"
"1_11_7_2_6_15";"23707";"4";"59"
"16_11_9_14_13_6_4_2_7_10_5_3_12_1_8";"23502";"4";"165"
"9_5_13_1_3_6_14_8_16_4_12_2_7_15_10";"24042";"4";"163"
"2_1_11_6_13_3_15_16_9_10_14_4";"23801";"4";"119"
"1_8";"20161";"4";"28"
"2_15_8_13_5_7_1_10_3_4";"23862";"4";"114"
"12_1_11";"21631";"4";"36"
"1_9_7_15_3_2_4_11";"23657";"4";"84"
"7_11_14_9_15_6_5_1_3_4_2";"23194";"4";"117"
"1";"18694";"4";"14"
"6_1_10";"22589";"4";"35"
"10_12_1";"22256";"4";"41"
"10_16_7_4_2_1_11";"23455";"4";"75"
"1_10";"21214";"4";"28"
"13_8_9_12_4_1";"23543";"4";"66"
"1_3";"19780";"4";"28"
"13_4_10_8_1_5_7_2_6";"23462";"4";"100"
"10_14_1_4_8_12_15_9_13_11";"23457";"4";"109"
"1_13_3_6_10_11_4";"22691";"4";"74"
"7_1_12_8_9_11_14";"22921";"4";"85"
"13_7_1_14_5";"22663";"4";"60"
"4_12_2_7_10_14_15_13_11_16_5_1";"23801";"4";"128"
"5_11_9_10_1_4_15_3_12_2_16_8_14_6";"23854";"4";"152"
"11_9_4_1";"22188";"4";"41"
"16_3_1_4_13_7_8_9_14_10_5_2_15_6";"23864";"4";"150"
"12_8_15_1";"22435";"4";"48"
"3_6_15_13_5_1_12_7_16_2";"23193";"4";"104"
"12_8_15_11_5_10_1_13_4_6";"23797";"4";"107"
"13_1_15_11_14";"22230";"4";"50"
"2_1_3_8";"21980";"4";"51"
"16_13_15_6_7_14_11_10_5_1_3_9";"23747";"4";"127"
"3_10_8_6_7_5_4_15_16_1_2";"23144";"4";"121"
"16_13_11_2_12_15_1_5_3_4_8_10";"23058";"4";"130"
"15_6_11_8_12_14_1";"23148";"4";"77"
"12_14_5_6_13_7_8_15_16_10_11_1";"23716";"4";"131"
"1";"18790";"4";"14"
"1";"18736";"4";"14"
"3_1_16_4_7";"21366";"4";"57"
"2_9_16_4_3_12_14_10_6_7_1_5_13_11_8";"23683";"4";"165"
"1";"18670";"4";"14"
"5_12_8_6_15_2_16_9_10_13_1_4_11_14_3";"23860";"4";"159"
"16_1_13";"21649";"4";"28"
"13_5_6_3_10_1_15_11_8";"23677";"4";"99"
"7_11_10_5_16_15_1_6";"23567";"4";"84"
"5_15_2_3_11_8_1_7_6_12_14_4";"24114";"4";"135"
"1_5_7_10_13_16_14";"23477";"4";"81"
"6_13_12_1_10_15_2_16";"23042";"4";"78"
"6_10_3_2_8_4_7_14_1_5_16_9";"23592";"4";"136"
"10_1_9";"21736";"4";"37"
"1_4_13";"22227";"4";"30"
"16_14_6_13_15_1_3_8_7_4_2";"23770";"4";"114"
"11_1_3_13";"22578";"4";"44"
"10_4_7_13_1_12_11_16_3_5";"23579";"4";"113"
"9_16_1_10";"22507";"4";"44"
"4_11_10_2_12_1_9_3_15_7_5_6";"23822";"4";"131"
"7_13_8_16_5_4_1_6_3_14_15_12_11";"23810";"4";"140"
"7_2_1_12_13_16_8_3_6_15_4";"23887";"4";"114"
"16_1_3_15_12";"22371";"4";"55"
"1_16";"19290";"4";"21"
"14_10_3_12_9_16_1_5_8_6_7_2_11_15";"23860";"4";"156"
"9_1_15_6_10_14_4_3_12_8_5_13_7_11_2";"23856";"4";"165"
"14_4_2_6_8_1_11_9_10_13_5";"23555";"4";"118"
"8_14_9_5_4_13_16_3_6_12_1_15_7_2";"23854";"4";"149"
"1";"18678";"4";"14"
"7_15_1_2_10_16_9_5_11";"22688";"4";"95"
"1_2_13";"21864";"4";"30"
"12_1_4_16_2_3_6_14_5_15_9_8";"23827";"4";"129"
"12_14_16_15_11_2_1_13_7_8_10_5";"23674";"4";"133"
"12_1_15_9_6_7_11_5_8_16_3_13_4_14_2";"23186";"4";"158"
"5_16_3_4_2_13_11_10_1_7";"23630";"4";"109"
"1_16_12_14_11_5_9_8_6_10_7_4_3_2";"24216";"4";"158"
"3_4_12_7_16_6_2_14_1_11_8_5_15";"24031";"4";"142"
"6_7_16_2_3_15_1_10_4";"23851";"4";"94"
"15_6_13_3_1_12_2_5";"23137";"4";"84"
"15_7_16_4_3_5_1_9";"23182";"4";"86"
"1_5_10_11_7_3_8_2_16_4";"23863";"4";"116"
"13_14_9_10_1_16_4";"22554";"4";"73"
"3_10_14_16_13_4_9_1";"23164";"4";"87"
"12_7_15_11_4_1_13_16";"22994";"4";"79"
"5_2_6_1_3_12_16_9_10_4_11_15";"24053";"4";"125"
"15_1_2_11_4_9_5_8_6_13_7";"22939";"4";"111"
"1_16";"19294";"4";"21"
"9_13_16_5_2_1_11_12";"23379";"4";"81"
"4_10_14_5_15_3_11_13_7_6_16_9_2_1_8";"23879";"4";"159"
"15_4_1";"21638";"4";"30"
"7_1_2_3_14";"22095";"4";"63"
"5_7_6_9_4_10_1_8_16_14_2_12_11_13_15";"23753";"4";"158"
"9_13_7_3_5_11_4_14_6_10_1_8";"23235";"4";"136"
"8_15_11_1_13_7";"22618";"4";"64"
"15_8_1_4_9_5_13_12_11_16_14_7";"23469";"4";"128"
"12_6_8_3_16_1_10_15_11_13_5_7_2_14_9";"24057";"4";"163"
"1_8_16_3_7_6_9_4_14_5_2_11";"23811";"4";"131"
"8_14_10_6_12_5_16_13_15_1_11_3";"23817";"4";"132"
"6_2_4_14_10_3_1_9_11_8";"23312";"4";"112"
"5_12_11_16_2_1";"22713";"4";"65"
"9_12_10_13_1_16_11_4";"22499";"4";"82"
"16_6_1_12_5_7_10_13_3_15_11_14";"23716";"4";"131"
"14_13_11_7_9_6_5_4_1_16_3_8_2";"24063";"4";"138"
"6_4_15_8_10_1";"22458";"4";"65"
"2_14_13_16_3_4_8_12_5_1_9_10_6";"23651";"4";"143"
"7_8_9_1_6_10_14_2_3_12";"24093";"4";"120"
"3_10_7_12_15_1_11_4_8_2_14_6_5";"23857";"4";"149"
"16_14_8_4_11_3_9_15_2_1_12_5_6_10_7";"24117";"4";"165"
"15_14_6_16_2_7_8_11_10_5_1_3_12_4";"23950";"4";"156"
"3_11_1_15_2_13_5";"23868";"4";"73"
"1";"18630";"4";"14"
"4_1_6_11_7_3_15_13";"22937";"4";"80"
"13_2_15_6_14_7_1_5_11_9_4_8_3_12_10";"23909";"4";"165"
"1";"18711";"4";"14"
"11_10_1_5_15_14_9_12";"23634";"4";"92"
"16_15_10_6_7_8_1";"22914";"4";"76"
"6_16_1_3_15";"21497";"4";"49"
"1";"18639";"4";"14"
"10_11_1_6_7";"22811";"4";"57"
"12_16_1_5";"22988";"4";"47"
"1";"18616";"4";"14"
"1_13_7_9_8_2_10_4_3_6_12";"23304";"4";"123"
"16_11_13_2_4_1";"22200";"4";"55"
"1";"18747";"4";"14"
"4_12_13_6_8_2_9_14_1_7_11_15_16";"23898";"4";"131"
"6_16_1_10_7_14_4";"23032";"4";"77"
"1_16_8_13_9_11_6_7";"23430";"4";"80"
"16_7_5_11_9_1_8";"23523";"4";"79"
"9_13_7_1_4_2_12_6_8_14_10_11";"23119";"4";"131"
"1_12_4_2_6_13_16_14_11_7_8_9_3";"23241";"4";"138"
"13_5_15_16_10_1_11_14_2_9";"23718";"4";"102"
"4_16_8_3_10_14_7_13_9_12_11_1_6";"22982";"4";"143"
"13_1_6_2_9_8_16_3_7_15_10_11";"23855";"4";"124"
"15_1_10_16";"22772";"4";"42"
"9_1_14";"21745";"4";"36"
"3_16_4_1_2_6_10_14";"22892";"4";"87"
"7_1_12_11_5_4_8_13_15";"23956";"4";"99"
"13_3_10_1_16_15_4_12";"23421";"4";"85"
"1_6_11_5_16_3";"22993";"4";"64"
"4_3_1";"21167";"4";"37"
"13_16_1";"21589";"4";"28"
"4_1_5_8_12_11_15_16_7_6_2_10";"23243";"4";"129"
"8_6_9_1_13_2_11_3_14";"23886";"4";"96"
"6_13_14_1_2_12";"22910";"4";"63"
"2_14_1_4_12";"23124";"4";"58"
"10_2_14_3_7_1_11_9_4";"23856";"4";"104"
"11_8_7_16_5_12_6_1_15_14_4_9_10_2";"23723";"4";"151"
"2_14_10_13_11_6_7_9_16_12_1_4_5_8";"23976";"4";"151"
"15_1_16_13_8_14_4_6_3_9_7_5_2_11";"24132";"4";"145"
"1";"18719";"4";"14"
"13_1_7_12_4_6_14";"23551";"4";"76"
"9_1_4_15";"21871";"4";"39"
"16_13_1_3_7";"22701";"4";"55"
"2_1_14_11_7_4";"22782";"4";"67"
"11_3_8_7_1_4_2_14_16_6_12_5";"23689";"4";"135"
"1_12_15_10_2_8";"22212";"4";"71"
"1_15_14_10_6_11";"22917";"4";"64"
"9_1_10_7_16_11_12_3_6_8_5_4";"23263";"4";"136"
"15_12_4_1_11_8_2";"23333";"4";"75"
"14_1_16";"20873";"4";"34"
"7_12_14_11_15_2_6_13_4_1";"23129";"4";"101"
"7_1_12";"21273";"4";"40"
"10_5_1_14";"23007";"4";"54"
"1_13_5_11_4_3_10";"23400";"4";"80"
"12_8_10_7_6_15_9_14_2_5_1_13_4";"24103";"4";"142"
"1";"18801";"4";"14"
"8_2_14_6_11_13_9_7_3_12_5_15_1";"24152";"4";"142"
"7_1_2_8";"21600";"4";"50"
"1_7_13_11_15_2_4_12_6_9_5";"23158";"4";"110"
"16_1_15_7_11";"21819";"4";"50"
"11_15_1_4_7_16_10_12_2_8_13";"23675";"4";"116"
"1";"18617";"4";"14"
"11_9_6_8_5_10_1_2_12_7_14_15_16_3_13";"23541";"4";"163"
"13_2_1_14_11_6_16";"22956";"4";"66"
"8_12_1";"22032";"4";"41"
"16_2_1_15_14_3_10_7_4_11_6";"23876";"4";"116"
"6_10_9_4_8_5_3_12_1_7_14";"23734";"4";"133"
"10_13_3_16_1_11";"22368";"4";"65"
"1_7_16_15_11_9_5_4_14_2";"23785";"4";"103"
"1_16_5";"20680";"4";"34"
"14_8_7_6_2_4_5_3_9_15_1_16_10";"23265";"4";"143"
"1_8_2_5";"22795";"4";"50"
"7_5_4_3_6_15_13_9_12_14_1_10_16";"23877";"4";"140"
"6_15_8_9_11_5_1_7_12_2_4_14_16";"24050";"4";"137"
"12_15_13_9_11_6_1_4_2_3_16_14_8";"23748";"4";"132"
"1_13_11_2_7_15_5_14";"23613";"4";"85"
"15_1_8_2_16_5_10_11_12";"23171";"4";"100"
"13_9_1_10_2_8_12_5_6_15_7_14_4_3_16";"23821";"4";"163"
"6_12_10_14_7_9_3_16_13_4_1";"23647";"4";"120"
"1";"18764";"4";"14"
"15_10_1_12_6_2";"22881";"4";"64"
"4_1_3";"20854";"4";"37"
"13_2_9_5_8_12_1_3_6_14_4_10_11_7_15";"23559";"4";"165"
"1_4";"20230";"4";"23"
"1";"18619";"4";"14"
"3_15_16_2_11_8_1_4_9_12_13_7";"23193";"4";"125"
"1_9";"20621";"4";"23"
"1_13_4_11_14";"22580";"4";"52"
"11_12_4_14_1_9_10";"22775";"4";"81"
"1_9_5_15_2_13_16_8_14_12_10_11";"23251";"4";"129"
"1_14_3";"21574";"4";"41"
"1_12_2_3";"23337";"4";"50"
"13_3_1_15_9";"23281";"4";"51"
"1_6_10_3_16";"22306";"4";"56"
"16_10_3_6_14_7_2_15_1_12_9";"23851";"4";"120"
"1";"18665";"4";"14"
"1_13_16";"21266";"4";"28"
"4_1";"20195";"4";"23"
"14_6_1_16_15_12_7_10_11_9_2_13_3_4_5";"23856";"4";"158"
"1_14_13";"21866";"4";"34"
"15_11_8_1_14";"22273";"4";"57"
"12_1_11";"22176";"4";"36"
"4_5_1_2_11_16_14_15";"23389";"4";"81"
"1_7_10";"22019";"4";"41"
"2_13_14_1_6_4_7_5_15_8_9_16_11";"22756";"4";"131"
"12_4_1_8_5_11_14_16_9_10_13_2_3";"23760";"4";"145"
"3_1_14_7_6_15_8_5_2_9_16_12_11_13";"23802";"4";"149"
"16_12_2_1_3_11_15_10_13_5_8_9_7_6";"24020";"4";"150"
"1";"18756";"4";"14"
"11_6_10_7_16_3_1_15_8_9_14_2_5";"23873";"4";"143"
"15_10_1_8_16_12_2_11_3_14_5_7_6";"23135";"4";"147"
"7_4_1_6";"21419";"4";"43"
"9_15_10_1_14_4_3_5_8_6_2_11_7_13_12";"24039";"4";"165"
"1";"18694";"4";"14"
"10_6_7_3_16_5_4_8_12_13_2_1_9_11";"24025";"4";"152"
"15_7_4_6_14_5_3_10_16_12_1_11_9";"23360";"4";"142"
"14_11_15_12_2_1_13_9_6_8_10_5_4";"23491";"4";"138"
"6_1_13_11_5_9";"22544";"4";"59"
"16_1_10_6_8_12";"22373";"4";"69"
"5_13_6_7_4_9_12_2_10_3_15_1_16_8";"23207";"4";"150"
"2_11_6_1_16";"22191";"4";"46"
"1_16";"19339";"4";"21"
"15_5_10_4_14_11_13_9_16_12_1_3_6_8_2";"24025";"4";"159"
"10_15_2_1_7";"22588";"4";"57"
"15_1_13_16_4_3_2_8_9_7_11_12_6_14";"23838";"4";"145"
"5_7_13_11_10_2_9_3_8_15_6_14_16_1";"24081";"4";"150"
"13_2_1_16_8_7_11_14";"22591";"4";"86"
