"permutations";"#UUIDs";"#classes";"#clone_configs"
"7_16_3_8_14_5_2_12_6_10_13_9_4_1_15_11";"23493";"1";"96"
"1_3_14_5_11_9_2_16_12_10_15_4_13_8_6_7";"23517";"1";"96"
"16_4_12_6_8_2_9_3_11_5_10_1_7_13_14_15";"23556";"1";"96"
"12_3_5_1_10_14_2_13_6_15_7_4_16_8_9_11";"23471";"1";"96"
"7_16_12_3_10_15_13_1_14_4_9_11_5_8_6_2";"23447";"1";"96"
"2_9_12_15_10_8_6_5_1_11_16_14_3_7_4_13";"23580";"1";"96"
"12_13_8_15_9_11_2_14_1_7_4_6_16_10_5_3";"23447";"1";"96"
"1_4_7_8_11_6_13_12_10_3_16_15_14_5_2_9";"23517";"1";"96"
"3_13_2_10_4_1_7_16_15_8_5_14_6_11_9_12";"23447";"1";"96"
"9_14_6_15_16_13_8_11_5_10_3_4_2_12_1_7";"23650";"1";"96"
"1_8_13_7_3_10_5_4_2_14_11_6_16_12_15_9";"23447";"1";"96"
"8_11_10_15_14_6_1_13_5_3_4_2_12_16_9_7";"23470";"1";"96"
"1_4_3_14_5_9_15_16_6_8_13_10_7_11_12_2";"23517";"1";"96"
"3_6_15_13_10_9_8_1_12_5_4_11_16_2_7_14";"23517";"1";"96"
"1_7_11_12_16_15_5_14_4_10_9_2_13_8_6_3";"23471";"1";"96"
"1_6_9_11_13_15_16_2_14_8_3_10_12_5_4_7";"23493";"1";"96"
"5_10_14_3_7_9_13_4_1_8_2_16_12_11_6_15";"23494";"1";"96"
"1_13_16_6_12_2_14_15_5_11_10_3_7_4_8_9";"23447";"1";"96"
"6_14_4_16_1_11_2_15_3_12_13_5_10_7_8_9";"23626";"1";"96"
"2_7_15_13_1_9_3_8_4_12_5_10_14_6_16_11";"23580";"1";"96"
"7_15_14_2_10_12_16_11_6_9_1_5_8_13_3_4";"23556";"1";"96"
"16_12_10_2_13_9_1_3_11_7_4_15_6_8_5_14";"23447";"1";"96"
"12_6_8_1_4_16_7_3_11_2_10_5_9_13_14_15";"23470";"1";"96"
"8_12_15_1_4_13_14_3_10_7_5_2_11_16_9_6";"23447";"1";"96"
"5_6_14_1_2_15_8_13_12_7_9_11_4_16_3_10";"23517";"1";"96"
"11_14_15_9_10_1_2_7_13_4_16_12_5_3_6_8";"23580";"1";"96"
"10_3_16_8_15_12_1_14_9_4_11_5_13_7_2_6";"23447";"1";"96"
"14_3_11_16_13_12_1_4_8_7_6_9_10_15_2_5";"23541";"1";"96"
"5_7_2_6_15_10_12_9_4_1_11_8_16_3_13_14";"23626";"1";"96"
"16_10_3_7_14_13_6_5_2_4_9_11_15_12_1_8";"23447";"1";"96"
"13_4_11_7_5_14_6_9_16_3_2_12_10_15_8_1";"23556";"1";"96"
"9_15_10_13_6_8_14_5_16_12_3_4_11_7_1_2";"23470";"1";"96"
"16_7_4_6_5_13_8_9_2_10_12_14_1_15_3_11";"23556";"1";"96"
"4_1_14_8_13_16_2_11_5_10_15_7_6_3_12_9";"23517";"1";"96"
"5_6_8_14_11_13_15_2_12_10_16_3_9_7_4_1";"23517";"1";"96"
"12_4_11_3_8_16_5_6_7_15_14_9_10_1_2_13";"23603";"1";"96"
"2_14_13_10_15_6_4_5_12_16_8_3_7_9_1_11";"23580";"1";"96"
"8_15_11_5_2_14_16_13_9_4_12_7_3_10_6_1";"23470";"1";"96"
"12_16_15_2_5_13_3_6_8_1_4_10_11_9_14_7";"23556";"1";"96"
"13_11_8_7_5_14_6_15_1_12_2_10_9_4_16_3";"23447";"1";"96"
"6_7_5_10_9_16_8_11_14_1_13_4_2_15_3_12";"23447";"1";"96"
"11_12_10_15_13_1_7_8_3_6_9_14_5_4_16_2";"23580";"1";"96"
"10_7_2_14_5_12_6_13_8_1_3_9_16_15_4_11";"23471";"1";"96"
"8_15_9_10_6_3_1_13_7_5_12_2_14_16_4_11";"23470";"1";"96"
"1_15_7_16_8_9_12_4_2_6_5_14_10_13_3_11";"23447";"1";"96"
"12_4_15_14_16_9_13_8_6_3_5_10_2_7_11_1";"23603";"1";"96"
"12_16_6_14_10_4_5_8_13_15_1_2_11_3_9_7";"23447";"1";"96"
"5_16_6_11_9_10_15_12_14_2_4_3_7_1_13_8";"23556";"1";"96"
"3_13_6_8_7_14_11_10_2_16_12_15_4_1_5_9";"23470";"1";"96"
"10_4_11_14_6_3_7_1_16_12_9_5_13_15_2_8";"23494";"1";"96"
"11_4_5_3_12_15_8_13_9_14_2_7_1_10_6_16";"23603";"1";"96"
"10_9_16_12_8_5_7_4_13_11_14_6_2_1_3_15";"23447";"1";"96"
"8_13_2_11_7_1_9_4_3_15_10_5_6_14_16_12";"23447";"1";"96"
"14_3_11_16_4_6_2_7_12_8_13_9_5_15_10_1";"23541";"1";"96"
"11_15_7_3_6_2_13_9_14_5_8_16_4_12_10_1";"23556";"1";"96"
"16_14_2_12_5_7_8_13_15_3_1_4_9_11_10_6";"23556";"1";"96"
"12_13_3_11_1_10_6_8_14_5_16_2_15_4_7_9";"23447";"1";"96"
"1_16_7_14_11_3_8_13_4_15_10_6_5_9_2_12";"23447";"1";"96"
"16_7_11_9_5_8_13_3_2_14_4_12_15_1_6_10";"23556";"1";"96"
"12_5_16_10_15_2_13_7_4_9_6_14_8_11_3_1";"23447";"1";"96"
"5_13_7_3_11_16_9_2_10_1_4_15_8_14_12_6";"23447";"1";"96"
"8_12_16_9_11_15_7_2_14_5_6_4_1_10_3_13";"23447";"1";"96"
"13_9_8_1_11_10_2_12_15_14_4_3_5_7_6_16";"23447";"1";"96"
"16_6_15_14_12_7_2_10_4_11_13_9_3_8_1_5";"23602";"1";"96"
"13_4_11_1_15_16_9_3_12_14_6_8_5_2_7_10";"23447";"1";"96"
"1_9_5_12_13_16_2_7_10_4_11_8_15_6_3_14";"23518";"1";"96"
"3_11_9_2_10_7_1_12_6_5_15_4_13_14_8_16";"23494";"1";"96"
"15_10_6_3_11_1_7_16_14_4_2_12_5_8_13_9";"23470";"1";"96"
"6_14_3_9_11_16_8_7_5_1_15_13_10_4_2_12";"23517";"1";"96"
"2_8_1_12_10_11_3_16_5_15_4_14_9_7_6_13";"23471";"1";"96"
"7_4_12_8_15_14_6_9_11_13_2_5_1_10_16_3";"23580";"1";"96"
"7_12_4_16_14_1_11_9_8_13_2_6_5_10_3_15";"23580";"1";"96"
"1_8_5_9_15_13_6_3_14_12_10_11_16_2_7_4";"23518";"1";"96"
"4_10_2_8_16_3_9_6_1_12_5_11_7_14_15_13";"23447";"1";"96"
"4_14_9_6_13_1_8_5_12_3_16_10_15_2_7_11";"23650";"1";"96"
"2_7_5_15_3_6_10_14_11_12_8_4_1_13_9_16";"23626";"1";"96"
"13_1_16_15_6_14_10_2_8_11_3_4_7_5_9_12";"23447";"1";"96"
"6_8_2_4_7_16_14_10_9_15_11_12_1_3_5_13";"23517";"1";"96"
"6_11_2_8_15_7_4_13_9_16_5_3_10_1_14_12";"23447";"1";"96"
"10_9_6_8_2_16_4_5_15_1_13_3_11_14_12_7";"23470";"1";"96"
"3_5_12_11_8_2_16_15_9_4_7_6_14_1_10_13";"23494";"1";"96"
"1_13_6_7_8_5_11_9_14_2_3_4_16_12_10_15";"23447";"1";"96"
"15_13_11_3_9_16_14_2_10_1_5_7_4_8_6_12";"23470";"1";"96"
"14_6_10_2_5_16_13_9_8_1_12_7_3_11_15_4";"23517";"1";"96"
"1_2_4_13_12_9_10_7_3_5_14_15_8_11_16_6";"23447";"1";"96"
"1_9_14_6_10_5_13_15_7_2_16_4_11_3_12_8";"23518";"1";"96"
"10_5_9_16_12_8_11_3_1_14_6_2_15_13_7_4";"23494";"1";"96"
"10_7_14_5_11_13_2_15_3_16_8_9_6_4_1_12";"23471";"1";"96"
"13_3_8_5_1_2_7_11_6_14_12_15_10_9_4_16";"23470";"1";"96"
"1_4_6_8_13_11_10_12_9_15_3_16_14_2_7_5";"23493";"1";"96"
"16_8_2_10_9_1_13_5_11_14_7_3_4_12_15_6";"23447";"1";"96"
"16_2_9_12_13_6_14_5_3_10_4_8_7_1_15_11";"23556";"1";"96"
"7_1_11_16_2_12_4_9_14_13_6_3_5_8_10_15";"23471";"1";"96"
"13_9_1_15_5_11_3_2_7_4_16_6_10_14_12_8";"23447";"1";"96"
"5_1_13_7_10_4_12_8_3_9_15_16_2_11_14_6";"23447";"1";"96"
"15_6_12_11_8_16_1_4_10_2_7_13_3_14_9_5";"23626";"1";"96"
"3_2_5_14_16_10_4_9_6_7_1_12_11_13_15_8";"23517";"1";"96"
"16_14_6_13_15_10_2_7_11_5_4_8_3_1_12_9";"23494";"1";"96"
"6_16_3_12_4_1_7_13_8_2_10_5_11_15_14_9";"23447";"1";"96"
"16_14_7_5_8_9_3_13_15_10_4_6_2_1_12_11";"23494";"1";"96"
"9_13_8_4_2_6_14_11_16_10_5_7_3_15_12_1";"23470";"1";"96"
"1_14_13_6_7_15_16_2_11_12_10_3_8_4_9_5";"23447";"1";"96"
"4_10_13_16_2_11_12_15_1_8_9_3_6_7_14_5";"23447";"1";"96"
"9_4_5_6_2_10_16_14_8_3_7_11_13_1_12_15";"23650";"1";"96"
"6_3_1_13_11_2_4_8_15_9_14_16_10_7_5_12";"23447";"1";"96"
"1_11_15_16_6_8_12_14_5_3_2_4_9_13_10_7";"23447";"1";"96"
"14_16_3_11_8_15_7_1_10_12_9_6_13_2_4_5";"23494";"1";"96"
"2_10_8_5_9_15_16_3_1_14_12_11_6_13_7_4";"23471";"1";"96"
"11_9_1_12_4_6_10_5_8_16_3_15_14_7_13_2";"23471";"1";"96"
"15_16_8_11_7_12_3_1_10_6_13_5_4_2_9_14";"23447";"1";"96"
"4_3_7_8_11_6_5_10_9_1_13_14_16_2_15_12";"23517";"1";"96"
"12_11_14_10_6_5_8_9_2_16_15_3_7_1_13_4";"23603";"1";"96"
"10_8_6_12_1_13_3_11_2_15_5_4_7_14_16_9";"23470";"1";"96"
"2_5_6_15_10_11_13_12_1_4_7_8_3_9_14_16";"23626";"1";"96"
"7_10_8_1_16_9_12_3_14_15_2_4_13_11_5_6";"23447";"1";"96"
"7_15_12_6_14_13_2_10_1_8_16_9_11_3_5_4";"23556";"1";"96"
"8_16_4_7_14_9_6_13_3_12_15_10_1_5_2_11";"23494";"1";"96"
"9_4_11_7_8_6_12_3_15_5_16_10_2_13_1_14";"23650";"1";"96"
"8_5_14_6_16_11_2_10_13_1_7_15_3_9_4_12";"23517";"1";"96"
"7_5_2_12_8_9_14_15_6_16_1_4_3_10_13_11";"23580";"1";"96"
"3_2_16_7_9_11_1_14_8_12_13_15_5_4_10_6";"23493";"1";"96"
"6_8_4_16_10_14_2_7_5_15_9_3_13_11_12_1";"23517";"1";"96"
"5_14_11_7_6_8_13_2_1_4_12_16_9_15_10_3";"23650";"1";"96"
"14_12_7_6_16_1_15_4_5_2_8_9_10_3_13_11";"23447";"1";"96"
"2_3_5_7_10_13_16_11_15_8_14_1_6_9_4_12";"23471";"1";"96"
"7_15_6_5_9_12_4_14_2_11_1_13_10_8_16_3";"23603";"1";"96"
"6_16_1_2_14_10_9_15_11_12_4_5_8_3_7_13";"23493";"1";"96"
"6_2_15_5_7_13_16_1_10_14_12_3_4_8_9_11";"23602";"1";"96"
"2_15_7_12_13_14_4_16_3_5_8_10_6_9_11_1";"23556";"1";"96"
"11_1_14_6_8_16_4_9_5_13_12_7_10_15_2_3";"23471";"1";"96"
"1_4_3_12_10_8_2_11_7_5_16_9_13_6_14_15";"23471";"1";"96"
"9_16_11_6_3_4_2_7_13_8_12_10_15_5_14_1";"23447";"1";"96"
"2_4_14_1_10_7_13_5_15_12_6_11_9_3_8_16";"23626";"1";"96"
"5_10_8_11_3_12_1_13_6_2_9_4_16_7_14_15";"23494";"1";"96"
"10_11_5_12_7_1_6_16_3_13_14_9_15_4_8_2";"23471";"1";"96"
"1_5_13_2_15_8_16_10_9_11_7_14_6_4_3_12";"23447";"1";"96"
"6_11_5_3_13_16_12_10_14_9_4_7_2_8_15_1";"23556";"1";"96"
"5_10_14_1_8_11_9_15_7_12_2_16_4_13_6_3";"23494";"1";"96"
"12_4_11_10_9_1_8_15_3_2_7_5_14_13_6_16";"23603";"1";"96"
"15_9_13_2_5_8_11_7_16_14_6_4_3_12_10_1";"23556";"1";"96"
"16_10_7_8_11_1_13_14_2_9_4_12_6_3_15_5";"23447";"1";"96"
"15_11_3_16_2_4_5_1_6_9_12_14_7_10_13_8";"23470";"1";"96"
"7_6_13_16_4_15_14_8_2_3_10_12_1_5_11_9";"23556";"1";"96"
"4_8_16_3_12_15_5_11_6_9_10_1_7_2_14_13";"23517";"1";"96"
"15_9_14_5_3_13_10_2_7_11_4_16_12_1_8_6";"23626";"1";"96"
"2_12_10_9_3_11_16_8_4_5_14_1_13_6_7_15";"23580";"1";"96"
"16_12_11_10_8_13_9_4_3_6_7_2_1_5_14_15";"23556";"1";"96"
"15_1_13_11_8_10_7_6_12_9_16_3_4_2_5_14";"23447";"1";"96"
"3_13_14_2_7_10_15_9_1_6_12_8_5_4_11_16";"23470";"1";"96"
"8_6_5_12_11_15_14_2_10_13_1_9_4_3_16_7";"23517";"1";"96"
"4_15_12_1_2_5_6_14_11_3_9_16_8_7_10_13";"23626";"1";"96"
"14_15_1_10_8_9_2_7_16_13_3_6_4_11_5_12";"23447";"1";"96"
"16_10_1_6_7_8_11_12_5_3_9_14_15_13_4_2";"23447";"1";"96"
"6_13_1_9_4_10_11_3_16_2_12_5_7_14_15_8";"23447";"1";"96"
"9_7_1_13_3_16_10_14_15_12_5_4_6_11_8_2";"23580";"1";"96"
"4_15_16_5_14_9_3_7_13_6_8_1_10_2_11_12";"23626";"1";"96"
"13_10_4_14_1_16_11_8_6_2_15_7_5_9_12_3";"23470";"1";"96"
"1_11_13_8_4_15_16_2_5_14_9_7_6_12_10_3";"23447";"1";"96"
"13_16_3_6_10_7_2_5_12_1_11_8_4_14_15_9";"23447";"1";"96"
"13_5_6_2_15_11_9_12_10_7_14_8_4_1_3_16";"23556";"1";"96"
"15_16_2_7_12_13_14_3_5_10_4_11_9_1_6_8";"23556";"1";"96"
"6_4_2_15_7_12_8_11_13_3_16_1_14_5_10_9";"23602";"1";"96"
"11_1_3_16_6_4_10_8_2_12_14_5_7_13_9_15";"23447";"1";"96"
"4_12_2_6_11_3_10_8_14_9_7_1_5_16_13_15";"23580";"1";"96"
"5_9_10_4_8_11_13_3_7_16_1_15_2_6_12_14";"23650";"1";"96"
"13_2_15_1_11_7_9_14_16_12_3_10_5_4_8_6";"23447";"1";"96"
"13_8_14_7_5_16_15_4_3_1_11_9_6_2_10_12";"23447";"1";"96"
"6_2_11_10_13_1_14_4_15_9_3_8_5_7_16_12";"23447";"1";"96"
"10_13_12_5_9_1_2_6_4_11_14_7_15_3_8_16";"23470";"1";"96"
"2_16_10_5_6_13_15_14_1_3_4_11_8_7_12_9";"23447";"1";"96"
"15_9_1_8_2_13_5_12_4_10_16_6_7_14_11_3";"23447";"1";"96"
"10_9_4_8_6_1_5_16_11_13_15_7_3_14_12_2";"23470";"1";"96"
"1_6_3_4_2_14_13_15_8_12_9_16_10_7_11_5";"23493";"1";"96"
"4_6_14_3_5_1_16_13_9_8_11_7_15_12_2_10";"23626";"1";"96"
"1_7_3_13_6_12_14_8_10_15_9_11_4_16_5_2";"23447";"1";"96"
"9_12_14_1_5_4_8_7_2_6_15_3_10_11_13_16";"23580";"1";"96"
"10_8_2_7_5_6_4_3_16_1_13_9_14_11_15_12";"23471";"1";"96"
"5_10_15_16_6_4_11_13_9_12_1_3_8_2_14_7";"23470";"1";"96"
"4_16_12_13_8_7_1_3_14_15_2_10_9_5_6_11";"23556";"1";"96"
"10_14_15_11_6_9_16_8_5_12_7_2_4_13_1_3";"23470";"1";"96"
"15_5_2_11_3_13_1_12_7_4_8_16_10_14_6_9";"23626";"1";"96"
"15_11_2_6_5_4_14_7_12_16_8_3_9_13_1_10";"23556";"1";"96"
"11_6_15_13_16_10_7_1_3_12_14_4_5_9_2_8";"23470";"1";"96"
"15_10_8_9_7_4_3_2_14_16_12_5_6_13_11_1";"23447";"1";"96"
"15_14_8_16_10_7_9_12_4_2_5_6_11_13_3_1";"23447";"1";"96"
"1_3_6_13_5_4_7_15_8_14_2_11_16_12_9_10";"23447";"1";"96"
"11_4_16_5_3_10_13_6_9_1_12_8_7_2_15_14";"23556";"1";"96"
"11_3_7_6_12_14_16_8_1_15_2_13_5_9_10_4";"23471";"1";"96"
"10_2_1_16_8_5_7_14_9_6_15_4_11_12_3_13";"23447";"1";"96"
"5_15_16_2_9_12_7_10_8_11_3_6_1_13_4_14";"23626";"1";"96"
"7_11_8_1_12_13_6_2_3_4_9_10_14_16_15_5";"23580";"1";"96"
"16_2_11_5_15_1_13_3_7_14_12_9_6_10_4_8";"23556";"1";"96"
"12_14_9_8_5_16_3_10_6_4_13_11_15_1_7_2";"23603";"1";"96"
"6_5_1_3_2_15_7_12_8_4_11_10_16_14_9_13";"23493";"1";"96"
"6_2_10_14_8_9_7_5_12_13_3_1_11_15_4_16";"23447";"1";"96"
"5_9_14_1_13_4_16_15_7_6_10_3_12_8_11_2";"23650";"1";"96"
"14_2_7_3_1_16_15_10_13_9_4_8_11_5_6_12";"23627";"1";"96"
"11_2_13_15_5_4_14_10_12_9_16_8_7_6_3_1";"23556";"1";"96"
"7_1_12_3_15_14_6_11_5_8_2_4_13_9_10_16";"23447";"1";"96"
"16_5_13_14_15_6_12_11_2_4_3_9_8_10_7_1";"23556";"1";"96"
"2_13_7_15_3_14_5_10_1_12_6_9_4_16_8_11";"23556";"1";"96"
"1_2_7_5_9_4_3_13_15_6_8_10_16_12_11_14";"23517";"1";"96"
"5_16_3_15_8_13_9_1_6_2_14_10_7_11_12_4";"23493";"1";"96"
"11_14_13_7_1_16_4_2_6_5_9_12_3_10_8_15";"23580";"1";"96"
"11_2_12_16_5_9_1_10_7_6_13_8_14_15_3_4";"23580";"1";"96"
"9_1_5_15_3_13_11_8_16_4_14_7_6_2_12_10";"23518";"1";"96"
"16_2_14_13_12_11_3_5_6_8_15_1_10_7_9_4";"23556";"1";"96"
"5_14_10_3_4_11_1_16_13_8_7_12_6_9_15_2";"23541";"1";"96"
"4_8_6_15_7_11_10_12_2_3_5_16_13_9_14_1";"23517";"1";"96"
"6_15_7_13_2_14_8_1_12_11_4_16_3_9_5_10";"23626";"1";"96"
"1_11_3_4_15_5_14_10_16_7_9_12_8_2_13_6";"23447";"1";"96"
"2_15_16_13_12_5_9_8_6_1_4_14_3_10_11_7";"23556";"1";"96"
"8_1_4_14_9_7_15_16_12_2_10_11_13_3_6_5";"23518";"1";"96"
"4_6_3_11_9_10_16_15_8_13_14_12_2_5_1_7";"23470";"1";"96"
"1_3_6_16_10_15_8_2_12_11_7_14_5_13_4_9";"23447";"1";"96"
"13_11_16_3_4_5_10_8_6_15_12_7_9_2_1_14";"23447";"1";"96"
"9_16_7_10_3_2_8_4_15_12_6_11_1_5_14_13";"23556";"1";"96"
"12_5_16_15_6_8_3_2_7_1_14_9_11_10_13_4";"23447";"1";"96"
"12_4_10_16_13_15_14_11_8_5_6_2_1_9_3_7";"23580";"1";"96"
"12_4_8_16_15_11_14_13_6_1_7_5_9_3_10_2";"23603";"1";"96"
"3_8_1_13_11_4_7_9_5_16_10_14_2_12_6_15";"23517";"1";"96"
"3_7_10_9_15_4_13_16_5_8_6_2_1_12_11_14";"23471";"1";"96"
"13_10_7_15_8_1_9_6_12_11_4_14_2_16_3_5";"23447";"1";"96"
"9_2_8_13_14_6_12_16_15_11_10_4_5_3_7_1";"23447";"1";"96"
"12_14_8_9_4_13_11_7_3_10_15_2_5_16_1_6";"23494";"1";"96"
"4_2_3_12_11_13_6_9_15_7_8_16_14_5_1_10";"23471";"1";"96"
"7_10_4_3_15_6_16_1_13_5_9_8_14_11_2_12";"23471";"1";"96"
"1_10_9_14_7_13_6_11_2_12_4_8_3_15_5_16";"23471";"1";"96"
"16_15_4_8_14_10_1_12_3_6_13_11_9_5_2_7";"23494";"1";"96"
"7_5_11_9_13_12_14_2_1_8_4_10_3_16_6_15";"23580";"1";"96"
"2_9_13_12_5_7_8_10_4_6_15_3_16_1_11_14";"23556";"1";"96"
"13_5_7_8_16_1_12_15_9_14_10_2_3_6_4_11";"23447";"1";"96"
"7_6_3_15_9_14_8_4_12_2_5_16_13_11_10_1";"23493";"1";"96"
"10_6_13_16_11_5_4_1_15_8_9_2_3_12_7_14";"23447";"1";"96"
"3_15_14_7_1_16_6_8_13_9_2_12_4_5_11_10";"23517";"1";"96"
"11_1_4_14_12_10_16_3_8_15_7_6_13_9_2_5";"23471";"1";"96"
"15_9_8_2_10_3_12_11_4_16_6_1_14_7_5_13";"23447";"1";"96"
"5_11_15_1_12_7_3_16_9_4_6_2_10_8_14_13";"23603";"1";"96"
"13_3_6_5_4_1_2_15_9_14_16_8_11_7_10_12";"23447";"1";"96"
"2_7_16_5_14_13_9_11_10_1_12_4_8_6_15_3";"23626";"1";"96"
"5_16_3_14_6_7_4_12_1_13_15_9_2_8_11_10";"23493";"1";"96"
"10_14_6_16_11_4_1_5_7_12_8_2_15_13_9_3";"23470";"1";"96"
"16_1_5_12_3_10_13_8_2_4_6_7_11_14_15_9";"23447";"1";"96"
"15_5_9_1_4_8_11_10_6_7_3_13_14_2_16_12";"23626";"1";"96"
"1_7_4_9_14_2_5_6_16_11_3_15_10_13_12_8";"23517";"1";"96"
"12_8_3_11_2_15_1_6_14_5_9_7_10_16_13_4";"23494";"1";"96"
"5_14_10_16_11_7_13_6_15_8_3_4_9_12_1_2";"23517";"1";"96"
"16_3_8_13_1_11_10_4_14_5_9_6_7_12_2_15";"23493";"1";"96"
"3_6_4_14_13_7_8_15_5_11_1_12_16_2_10_9";"23517";"1";"96"
"12_16_6_5_4_3_15_7_9_10_8_13_14_11_1_2";"23556";"1";"96"
"12_7_6_1_15_4_5_2_10_14_11_8_9_3_16_13";"23447";"1";"96"
"16_2_8_10_4_1_7_5_15_14_3_12_9_6_11_13";"23447";"1";"96"
"6_5_10_14_4_11_12_16_2_1_8_7_15_13_9_3";"23470";"1";"96"
"11_3_8_2_16_14_5_10_6_1_12_7_13_4_9_15";"23470";"1";"96"
"5_1_11_2_16_8_15_14_3_6_12_9_13_10_4_7";"23471";"1";"96"
"8_6_7_5_4_1_2_11_10_15_13_9_12_3_16_14";"23517";"1";"96"
"11_14_16_4_10_6_2_8_13_5_3_7_9_15_12_1";"23580";"1";"96"
"14_16_3_13_6_11_7_10_9_5_2_8_4_15_1_12";"23494";"1";"96"
"1_3_8_7_9_6_4_15_12_11_5_14_13_16_2_10";"23517";"1";"96"
"12_4_6_1_11_14_2_9_5_15_8_13_3_7_16_10";"23580";"1";"96"
"4_8_1_7_13_12_15_6_5_9_10_11_2_16_3_14";"23541";"1";"96"
"1_16_11_13_9_2_14_3_15_10_6_8_5_4_7_12";"23447";"1";"96"
"13_7_15_12_9_8_6_11_14_10_1_16_2_5_3_4";"23556";"1";"96"
"6_1_13_5_9_7_4_2_11_15_10_8_12_3_14_16";"23447";"1";"96"
"4_14_5_11_16_9_1_2_13_15_12_6_3_10_8_7";"23650";"1";"96"
"13_1_16_4_9_7_3_10_12_15_11_8_14_6_5_2";"23447";"1";"96"
"10_14_4_15_1_2_13_8_11_5_7_9_3_16_6_12";"23494";"1";"96"
"9_13_10_11_4_15_7_3_16_8_2_1_12_5_6_14";"23470";"1";"96"
"13_1_14_2_16_6_8_12_7_15_3_10_5_11_9_4";"23447";"1";"96"
"5_10_7_2_12_14_1_11_6_9_3_8_4_13_16_15";"23471";"1";"96"
"5_3_13_11_8_4_10_2_9_15_12_6_1_7_14_16";"23470";"1";"96"
"12_3_9_4_14_5_15_7_13_8_6_11_1_16_10_2";"23494";"1";"96"
"12_11_10_4_9_8_1_6_2_5_15_7_3_13_16_14";"23603";"1";"96"
"4_2_3_9_12_14_11_8_13_10_15_6_7_1_16_5";"23517";"1";"96"
"16_4_1_5_10_6_9_3_12_13_14_8_2_11_7_15";"23447";"1";"96"
"13_15_1_14_8_9_12_4_7_5_2_11_16_10_6_3";"23447";"1";"96"
"3_10_7_9_2_4_13_15_14_16_8_11_5_1_12_6";"23471";"1";"96"
"9_16_4_13_11_15_12_2_6_7_5_8_1_14_3_10";"23603";"1";"96"
"8_6_1_12_9_2_4_5_10_7_16_11_3_15_13_14";"23517";"1";"96"
"16_8_3_10_14_13_11_12_2_5_7_15_9_6_4_1";"23494";"1";"96"
"4_11_8_12_9_16_10_2_6_3_7_5_13_14_1_15";"23494";"1";"96"
"9_12_10_13_11_14_5_15_8_1_16_4_3_2_7_6";"23603";"1";"96"
"12_14_9_8_3_15_6_5_1_4_2_10_16_13_11_7";"23603";"1";"96"
"8_9_1_12_2_14_3_16_10_6_11_13_15_5_7_4";"23471";"1";"96"
"5_12_9_8_3_10_11_1_15_16_14_2_7_13_6_4";"23603";"1";"96"
"14_7_4_12_16_5_2_9_11_6_15_10_8_1_3_13";"23627";"1";"96"
"10_6_4_14_3_12_9_16_5_15_7_8_11_13_1_2";"23470";"1";"96"
"15_10_11_3_13_9_1_5_7_4_8_16_2_12_14_6";"23470";"1";"96"
"11_10_2_12_6_3_9_5_7_15_16_14_4_8_1_13";"23471";"1";"96"
"16_2_4_15_5_9_11_6_3_13_14_10_1_8_12_7";"23602";"1";"96"
"7_6_9_14_5_15_16_10_11_12_3_4_1_2_13_8";"23602";"1";"96"
"3_7_6_13_16_9_2_10_15_4_11_14_8_5_1_12";"23447";"1";"96"
"4_2_14_5_3_11_9_10_7_15_12_6_1_8_13_16";"23626";"1";"96"
"12_1_15_11_9_2_13_6_5_4_3_16_14_8_10_7";"23447";"1";"96"
"5_13_1_3_7_9_8_15_11_10_14_16_2_12_6_4";"23447";"1";"96"
"4_2_11_15_14_16_13_10_8_3_6_1_7_12_9_5";"23556";"1";"96"
"9_8_12_1_5_14_4_15_6_16_11_2_7_3_10_13";"23471";"1";"96"
"2_14_10_9_12_3_16_13_1_8_15_4_6_11_5_7";"23580";"1";"96"
"5_4_10_9_14_15_6_16_7_2_3_8_12_1_11_13";"23603";"1";"96"
"9_15_1_4_3_11_7_16_5_6_8_2_12_13_10_14";"23494";"1";"96"
"12_15_14_7_10_2_8_11_6_9_13_1_3_5_16_4";"23447";"1";"96"
"1_13_7_11_15_9_2_4_8_10_3_6_12_5_14_16";"23447";"1";"96"
"14_11_3_15_16_6_7_5_8_2_10_1_4_13_9_12";"23603";"1";"96"
"8_14_1_15_7_12_10_4_9_6_11_16_2_5_3_13";"23447";"1";"96"
"7_2_16_14_4_6_10_8_9_12_1_13_5_15_11_3";"23627";"1";"96"
"9_13_16_14_15_7_12_5_11_3_1_4_10_8_2_6";"23556";"1";"96"
"14_13_16_4_11_2_6_1_7_15_8_10_12_3_5_9";"23556";"1";"96"
"2_6_9_10_11_13_7_14_8_3_12_5_15_16_4_1";"23493";"1";"96"
"7_15_10_12_8_11_5_4_3_13_2_14_6_16_9_1";"23447";"1";"96"
"7_13_6_12_11_3_8_5_14_15_9_4_16_1_10_2";"23556";"1";"96"
"10_11_7_2_6_5_9_15_16_3_1_8_12_13_4_14";"23471";"1";"96"
"7_15_6_3_10_12_8_11_1_13_5_4_14_2_9_16";"23494";"1";"96"
"2_13_9_11_4_6_15_3_5_12_14_10_16_8_7_1";"23447";"1";"96"
"4_8_10_11_13_6_12_7_16_1_14_2_5_9_3_15";"23517";"1";"96"
"7_12_4_5_9_14_16_15_6_3_13_1_2_11_10_8";"23580";"1";"96"
"10_12_4_9_7_8_11_1_5_16_6_2_14_13_3_15";"23494";"1";"96"
"8_11_1_3_15_9_13_6_16_14_5_12_7_4_2_10";"23447";"1";"96"
