"permutations";"#UUIDs";"#classes";"#clone_configs";"Runtime ss";"Memory Consuption"
"family_model_0";"15,333";"1986023816"
"family_model_1";"08,633";"18246339168"
"family_model_2";"08,062";"15789691240"
"family_model_3";"08,198";"13326913808"
"family_model_4";"07,950";"10017840432"
"family_model_5";"10,248";"1389128480"
"family_model_6";"08,262";"17484702152"
"family_model_7";"08,505";"8830370672"
"family_model_8";"08,273";"24588913192"
"family_model_9";"08,142";"16026540688"
