"permutations";"#UUIDs";"#classes";"#clone_configs";"Runtime ss";"Memory Consuption"
"family_model_0";"08,103";"7972268976"
"family_model_1";"05,883";"12997381664"
"family_model_2";"06,137";"17635949072"
"family_model_3";"05,387";"2659804560"
"family_model_4";"04,732";"7261686344"
"family_model_5";"04,487";"11504810776"
"family_model_6";"05,296";"16304774960"
"family_model_7";"05,107";"1714645976"
"family_model_8";"04,860";"6451260704"
"family_model_9";"05,057";"10823069536"
