"permutations";"#UUIDs";"#classes";"#clone_configs";"Runtime ss";"Memory Consuption"
"family_model_0";"31,418";"18494794888"
"family_model_1";"20,709";"24859367480"
"family_model_2";"21,763";"22890199048"
"family_model_3";"21,732";"22006758680"
"family_model_4";"21,806";"24038112936"
"family_model_5";"23,939";"6805809200"
"family_model_6";"22,932";"13369732368"
"family_model_7";"23,225";"21897900280"
"family_model_8";"25,344";"20637089864"
"family_model_9";"23,793";"20564032776"
