"permutations";"#UUIDs";"#classes";"#clone_configs";"Runtime ss";"Memory Consuption"
"family_model_0";"11,325";"39654296712"
"family_model_1";"32,326";"40102994072"
"family_model_2";"44,638";"23697801872"
"family_model_3";"33,819";"32832663344"
"family_model_4";"43,490";"40635287928"
"family_model_5";"17,526";"29547120192"
"family_model_6";"22,235";"49509174912"
"family_model_7";"12,199";"42593622416"
"family_model_8";"59,623";"36746892440"
"family_model_9";"56,907";"39877530224"
